,0,1
SCN2A,18.400032,6.9815207
CHD8,18.400032,6.9815207
ADNP,18.400032,6.9815207
SHANK3,18.400032,6.9815207
PTEN,18.400032,6.9815207
SYNGAP1,18.400032,6.9815207
MECP2,18.400032,6.9815207
KDM5B,18.400032,6.9815207
FOXP1,18.400032,6.9815207
ARID1B,18.400032,6.9815207
POGZ,18.400032,6.9815207
ASH1L,18.400032,6.9815207
KMT5B,18.400032,6.9815207
SLC6A1,18.400032,6.9815207
GIGYF1,18.400032,6.9815207
DYRK1A,18.400032,6.9815207
CHD2,18.400032,6.9815207
ASXL3,18.400032,6.9815207
TAOK1,18.400032,6.9815207
DNMT3A,18.400032,6.9815207
GRIN2B,18.400032,6.9815207
BRSK2,18.400032,6.9815207
KMT2A,18.400032,6.9815207
NF1,18.400032,6.9815207
STXBP1,18.400032,6.9815207
CUL3,18.400032,6.9815207
MED13L,18.400032,6.9815207
ANK2,18.400032,6.9815207
MYT1L,18.400032,6.9815207
RORB,18.400032,6.9815207
TBL1XR1,18.400032,6.9815207
TBR1,18.400032,6.9815207
DYNC1H1,18.400032,6.9815207
WAC,18.400032,6.9815207
PHF21A,18.400032,6.9815207
KDM6B,18.400032,6.9815207
DDX3X,18.400032,6.9815207
CTNNB1,18.400032,6.9815207
MED13,18.400032,6.9815207
ANKRD11,18.400032,6.9815207
CTCF,18.400032,6.9815207
RFX3,18.400032,6.9815207
ARHGEF9,18.400032,6.9815207
SHANK2,18.400032,6.9815207
DEAF1,18.400032,6.9815207
SMARCC2,18.400032,6.9815207
TLK2,18.400032,6.9815207
TCF20,18.400032,6.9815207
CNOT3,18.400032,6.9815207
SYNCRIP,18.400032,6.9815207
SETD5,18.400032,6.9815207
NAA15,18.400032,6.9815207
SCN1A,18.400032,6.9815207
EHMT1,18.400032,6.9815207
TCF4,18.400032,6.9815207
SRPRA,18.400032,6.9815207
MARK2,18.400032,6.9815207
KMT2C,18.400032,6.9815207
MBD5,18.400032,6.9815207
NRXN1,18.400032,6.9815207
IRF2BPL,18.400032,6.9815207
PHIP,18.400032,6.9815207
NFE2L3,18.400032,6.9815207
SKI,18.400032,6.9815207
PSMD12,18.400032,6.9815207
KCNB1,18.400032,6.9815207
CSDE1,18.400032,6.9815207
TSC1,18.400032,6.9815207
DMWD,18.400032,6.9815207
CLCN4,18.400032,6.9815207
MEIS2,18.400032,6.9815207
PBX1,18.400032,6.9815207
HNRNPD,18.400032,6.9815207
BCL11A,18.400032,6.9815207
TCF7L2,18.400032,6.9815207
