,0,1,2,3,4,5,6,7
SCN2A,0.47867495,0.9739795,0.98016655,0.9569895,0.97476834,0.4021202,0.111076705,0.1715098
CHD8,0.5105487,0.9723028,0.9788758,0.9541039,0.97289443,0.398353,0.11573503,0.20698741
ADNP,0.4551084,0.9837847,0.9881834,0.9744445,0.9845347,0.3179166,0.10657368,0.10230781
SHANK3,0.60182667,0.9856299,0.98863804,0.97533816,0.9859592,0.47251582,0.09473452,0.3526452
PTEN,0.46467063,0.98351896,0.987267,0.97226834,0.983869,0.36185843,0.09944777,0.12472495
SYNGAP1,0.58982044,0.99258506,0.9940474,0.98718286,0.99259007,0.4756897,0.09298164,0.2931463
MECP2,0.48833138,1.0022318,1.0020536,1.0041997,1.0022753,0.334479,0.08409878,0.13085614
KDM5B,0.43559566,0.9947808,0.9965733,0.99226886,0.9952483,0.31491783,0.09875418,0.083421655
FOXP1,0.47638986,0.9832565,0.987143,0.9717978,0.983805,0.31213647,0.10417432,0.13061242
ARID1B,0.45703393,0.9968629,0.99778014,0.9945482,0.9972029,0.32508257,0.09424014,0.118507035
POGZ,0.4377935,0.98821867,0.99145347,0.9813962,0.98885,0.3043686,0.1042465,0.08726313
ASH1L,0.4427873,0.98708296,0.9902191,0.97865605,0.98736316,0.30718273,0.104536325,0.09942563
KMT5B,0.44694504,0.99013066,0.99266595,0.9837061,0.9906446,0.3281599,0.09668894,0.10894539
SLC6A1,0.48837036,0.9795784,0.984648,0.96631074,0.9801712,0.41064075,0.09288325,0.18884033
GIGYF1,0.4882847,0.9849446,0.98868227,0.9754531,0.9855697,0.39329666,0.09552016,0.16363183
DYRK1A,0.50534314,0.98994476,0.99244153,0.9833399,0.9904387,0.36504436,0.0956621,0.17657363
CHD2,0.43436068,0.9877022,0.9906182,0.9796835,0.9879434,0.2840017,0.11301456,0.081836216
ASXL3,0.5620966,0.9992478,0.99958146,0.99871075,0.9993033,0.4325363,0.09483109,0.2340291
TAOK1,0.4401529,0.9855623,0.98918974,0.97624725,0.9860718,0.30376685,0.10235791,0.10206189
DNMT3A,0.515891,1.0013657,1.0014367,1.0028062,1.0015434,0.35256368,0.08486638,0.15613876
GRIN2B,0.73638886,0.99813205,0.99851906,0.9969412,0.9984085,0.5604437,0.14549606,0.4735871
BRSK2,0.5463028,1.0041277,1.0031093,1.0067103,1.0040628,0.38712513,0.09383357,0.18524343
KMT2A,0.4324579,0.98463285,0.98831654,0.97469604,0.98518443,0.28566387,0.119416885,0.079222925
NF1,0.4872777,0.99746263,0.9982784,0.9956285,0.9976109,0.31944168,0.089800976,0.13580227
STXBP1,0.44621617,0.9836163,0.98746616,0.97307026,0.9839176,0.37062225,0.10048176,0.10661183
CUL3,0.49756736,0.9959246,0.997077,0.9932246,0.9962971,0.35840338,0.08962207,0.1558136
MED13L,0.47110337,0.97119576,0.9783021,0.95261097,0.97190034,0.37340242,0.10488875,0.1682132
ANK2,0.43524405,0.9880122,0.9908313,0.9801899,0.988351,0.32329983,0.11074842,0.08891849
MYT1L,0.4461931,0.9799183,0.9843013,0.96630013,0.9802757,0.36874372,0.11470835,0.10748461
RORB,0.62133014,1.0108302,1.0080562,1.0175573,1.0102127,0.4788549,0.09730247,0.27414483
TBL1XR1,0.4277698,0.98739743,0.99060416,0.97953534,0.98799616,0.30232716,0.10311673,0.0885483
TBR1,0.6646847,1.0075977,1.005933,1.0121756,1.0071491,0.5201437,0.12253203,0.3152332
DYNC1H1,0.42545778,0.98377645,0.98774123,0.97353613,0.9843664,0.28452742,0.11922202,0.072315484
WAC,0.4440723,0.987689,0.99062496,0.97968173,0.9883449,0.28600422,0.11759689,0.08096362
PHF21A,0.50250703,1.0000836,1.0000106,0.9995421,1.0001906,0.33603233,0.092862554,0.15210988
KDM6B,0.4921077,1.0036077,1.0026224,1.00556,1.0034301,0.36203834,0.08762709,0.13198027
DDX3X,0.42520538,0.9828507,0.9869803,0.9718217,0.9834628,0.2641519,0.11394418,0.07038668
CTNNB1,0.42743224,0.9821737,0.9866812,0.97097707,0.9828224,0.27867058,0.105590425,0.08338008
MED13,0.47194108,0.9886222,0.99157965,0.98129946,0.98901695,0.3311387,0.09921257,0.12547071
ANKRD11,0.45265806,0.98754346,0.9906982,0.97955537,0.98799336,0.28798774,0.10871495,0.09420139
CTCF,0.48220968,0.9976194,0.9987409,0.99679995,0.99791574,0.32670006,0.08978889,0.12556699
RFX3,0.48470062,0.9917545,0.99356216,0.98580736,0.99204063,0.31179923,0.10388237,0.12987432
ARHGEF9,0.51592803,1.0067664,1.0052649,1.0116363,1.0068215,0.36890212,0.09143351,0.14859296
SHANK2,0.51155984,0.98946667,0.9916516,0.98157215,0.98981977,0.40881094,0.097995,0.19748843
DEAF1,0.52084,1.0005298,1.0002458,1.0004333,1.0004606,0.40697658,0.08655153,0.1904863
SMARCC2,0.44554758,0.9854436,0.9890212,0.9763205,0.9858799,0.30689815,0.112915434,0.09301326
TLK2,0.55080783,0.9850624,0.98873734,0.97529185,0.9857147,0.41998962,0.09217763,0.26195768
TCF20,0.5291052,1.0080853,1.0065498,1.0141418,1.0081667,0.37203994,0.09131725,0.16349867
CNOT3,0.62117565,1.018956,1.0140374,1.0305096,1.0179721,0.4537149,0.09178694,0.23627184
SYNCRIP,0.43113437,0.9773016,0.98281014,0.962871,0.9781679,0.27036074,0.123158015,0.07535523
SETD5,0.48190853,0.9842958,0.9881154,0.9741286,0.9847053,0.311005,0.10691472,0.13230634
NAA15,0.5072646,1.0029,1.0026966,1.0057316,1.0029218,0.319818,0.09318187,0.12280946
SCN1A,0.5518115,0.9928095,0.9948892,0.98803633,0.9933538,0.38725755,0.09454657,0.23976211
EHMT1,0.6694805,0.97873807,0.98421836,0.96581805,0.9796572,0.426206,0.15030554,0.31235808
TCF4,0.3908643,0.9785085,0.9836756,0.96475184,0.97933316,0.2720564,0.11481205,0.060695417
SRPRA,0.6078416,1.0164075,1.0131153,1.0281979,1.0160773,0.40484992,0.07781419,0.25258872
MARK2,0.56723994,0.9972179,0.9976742,0.99481267,0.99718094,0.45172912,0.08884355,0.24296401
KMT2C,0.43089545,0.9826895,0.9871541,0.9718164,0.98317164,0.29945856,0.113040544,0.08864414
MBD5,0.6357667,1.003071,1.0025735,1.0053334,1.0030837,0.50597185,0.09200554,0.3310817
NRXN1,0.4137501,0.9880571,0.99093443,0.98050046,0.9883824,0.329933,0.10172316,0.07826813
IRF2BPL,0.50406975,0.9944619,0.99574816,0.9900454,0.99468136,0.35878688,0.095831454,0.17670138
PHIP,0.4426111,0.9844067,0.9881828,0.9743533,0.98506176,0.28333822,0.118119575,0.082829855
NFE2L3,0.7415523,1.0053704,1.0038477,1.008437,1.0050585,0.5527881,0.1321292,0.452146
SKI,0.5526329,0.9908276,0.9929956,0.9845623,0.9909246,0.42469245,0.09179196,0.24826151
PSMD12,0.5647996,1.0164951,1.0131652,1.0280448,1.0161428,0.40971747,0.075109325,0.19618335
KCNB1,0.67711794,1.0033011,1.0024506,1.0053375,1.0032845,0.5252149,0.10242669,0.41802663
CSDE1,0.42178673,0.98124707,0.9856311,0.9693661,0.9819515,0.25199804,0.14815867,0.054641567
TSC1,0.48773894,0.9965519,0.99730134,0.9939014,0.996807,0.39341256,0.09048228,0.15551442
DMWD,0.5257406,0.9884926,0.99140835,0.981028,0.9888058,0.40922654,0.0893709,0.20666054
CLCN4,0.50955206,1.006674,1.0049052,1.0103295,1.0059848,0.4112965,0.08106204,0.16204084
MEIS2,0.45023626,0.9705572,0.9774698,0.95129573,0.97130597,0.37327588,0.11530942,0.12066157
PBX1,0.44305316,0.9855286,0.9888945,0.9760152,0.9862257,0.27898678,0.13917607,0.07523938
HNRNPD,0.41843274,0.98744696,0.99063706,0.9796994,0.9879716,0.26253963,0.11175291,0.06525622
BCL11A,0.42681578,0.982983,0.9872647,0.9727998,0.9834657,0.33036613,0.113066524,0.07423647
TCF7L2,0.53090096,0.98829263,0.9915993,0.9810536,0.9890139,0.38152844,0.08834239,0.21484688
WDFY3,0.49234968,0.99680364,0.99784744,0.9948385,0.99698484,0.33573967,0.09167364,0.13993652
PHF3,0.48642403,1.0031236,1.0029328,1.006128,1.003221,0.33378318,0.08836933,0.11954003
SETBP1,0.4622982,0.99457115,0.9960682,0.9914435,0.9948917,0.32686087,0.09988277,0.10260992
TGM1,0.7540178,0.9985391,0.99884593,0.997536,0.9986856,0.55923223,0.15071824,0.48081052
EBF3,0.63288224,0.9712995,0.9777189,0.95265746,0.97248137,0.45419282,0.20166817,0.2502543
PPP2R5D,0.5455307,1.0133297,1.0101333,1.0219103,1.0131575,0.41166434,0.07857557,0.1948002
TAF4,0.6034612,0.9860929,0.9897216,0.9774648,0.98681253,0.48842204,0.093611814,0.35295656
KCNQ2,0.52278394,1.00133,1.0012605,1.002629,1.0012867,0.34743714,0.08606765,0.1532054
CAPRIN1,0.4231199,0.98737407,0.99045765,0.979529,0.9880129,0.27996865,0.11347809,0.065994605
DSCAM,0.60262716,1.0057448,1.00388,1.0086157,1.0053152,0.46419483,0.09217507,0.294758
