,0,1
SCN2A,1.0206002,1.0997287
CHD8,1.0206002,1.0997287
ADNP,1.0206002,1.0997287
SHANK3,1.0206002,1.0997287
PTEN,1.0206002,1.0997287
SYNGAP1,1.0206002,1.0997287
MECP2,1.0206002,1.0997287
KDM5B,1.0206002,1.0997287
FOXP1,1.0206002,1.0997287
ARID1B,1.0206002,1.0997287
POGZ,1.0206002,1.0997287
ASH1L,1.0206002,1.0997287
KMT5B,1.0206002,1.0997287
SLC6A1,1.0206002,1.0997287
GIGYF1,1.0206002,1.0997287
DYRK1A,1.0206002,1.0997287
CHD2,1.0206002,1.0997287
ASXL3,1.0206002,1.0997287
TAOK1,1.0206002,1.0997287
DNMT3A,1.0206002,1.0997287
GRIN2B,1.0206002,1.0997287
BRSK2,1.0206002,1.0997287
KMT2A,1.0206002,1.0997287
NF1,1.0206002,1.0997287
STXBP1,1.0206002,1.0997287
CUL3,1.0206002,1.0997287
MED13L,1.0206002,1.0997287
ANK2,1.0206002,1.0997287
MYT1L,1.0206002,1.0997287
RORB,1.0206002,1.0997287
TBL1XR1,1.0206002,1.0997287
TBR1,1.0206002,1.0997287
DYNC1H1,1.0206002,1.0997287
WAC,1.0206002,1.0997287
PHF21A,1.0206002,1.0997287
KDM6B,1.0206002,1.0997287
DDX3X,1.0206002,1.0997287
CTNNB1,1.0206002,1.0997287
MED13,1.0206002,1.0997287
ANKRD11,1.0206002,1.0997287
CTCF,1.0206002,1.0997287
RFX3,1.0206002,1.0997287
ARHGEF9,1.0206002,1.0997287
SHANK2,1.0206002,1.0997287
DEAF1,1.0206002,1.0997287
SMARCC2,1.0206002,1.0997287
TLK2,1.0206002,1.0997287
TCF20,1.0206002,1.0997287
CNOT3,1.0206002,1.0997287
SYNCRIP,1.0206002,1.0997287
SETD5,1.0206002,1.0997287
NAA15,1.0206002,1.0997287
SCN1A,1.0206002,1.0997287
EHMT1,1.0206002,1.0997287
TCF4,1.0206002,1.0997287
SRPRA,1.0206002,1.0997287
MARK2,1.0206002,1.0997287
KMT2C,1.0206002,1.0997287
MBD5,1.0206002,1.0997287
NRXN1,1.0206002,1.0997287
IRF2BPL,1.0206002,1.0997287
PHIP,1.0206002,1.0997287
NFE2L3,1.0206002,1.0997287
SKI,1.0206002,1.0997287
PSMD12,1.0206002,1.0997287
KCNB1,1.0206002,1.0997287
CSDE1,1.0206002,1.0997287
TSC1,1.0206002,1.0997287
DMWD,1.0206002,1.0997287
CLCN4,1.0206002,1.0997287
MEIS2,1.0206002,1.0997287
PBX1,1.0206002,1.0997287
HNRNPD,1.0206002,1.0997287
BCL11A,1.0206002,1.0997287
TCF7L2,1.0206002,1.0997287
WDFY3,1.0206002,1.0997287
PHF3,1.0206002,1.0997287
SETBP1,1.0206002,1.0997287
TGM1,1.0206002,1.0997287
EBF3,1.0206002,1.0997287
PPP2R5D,1.0206002,1.0997287
TAF4,1.0206002,1.0997287
KCNQ2,1.0206002,1.0997287
CAPRIN1,1.0206002,1.0997287
DSCAM,1.0206002,1.0997287
GABBR2,1.0206002,1.0997287
PRKG2,1.0206002,1.0997287
UBN2,1.0206002,1.0997287
MEF2C,1.0206002,1.0997287
TRIP12,1.0206002,1.0997287
EP300,1.0206002,1.0997287
NR3C2,1.0206002,1.0997287
ARHGEF18,1.0206002,1.0997287
TNPO3,1.0206002,1.0997287
SMAD6,1.0206002,1.0997287
AMOT,1.0206002,1.0997287
AUTS2,1.0206002,1.0997287
NCKAP1,1.0206002,1.0997287
DLG4,1.0206002,1.0997287
ECPAS,1.0206002,1.0997287
PRKAR1B,1.0206002,1.0997287
FUBP3,1.0206002,1.0997287
GRIA2,1.0206002,1.0997287
CCDC40,1.0206002,1.0997287
GABRA1,1.0206002,1.0997287
TSC2,1.0206002,1.0997287
C1orf185,1.0206002,1.0997287
METTL23,1.0206002,1.0997287
HNRNPUL2,1.0206002,1.0997287
PAX5,1.0206002,1.0997287
ATF4,1.0206002,1.0997287
RERE,1.0206002,1.0997287
DHFR2,1.0206002,1.0997287
TMC4,1.0206002,1.0997287
FXYD5,1.0206002,1.0997287
EBAG9,1.0206002,1.0997287
ITGB5,1.0206002,1.0997287
INTS2,1.0206002,1.0997287
RAI1,1.0206002,1.0997287
FOXG1,1.0206002,1.0997287
PLEKHG6,1.0206002,1.0997287
MAVS,1.0206002,1.0997287
C1QC,1.0206002,1.0997287
TMEM116,1.0206002,1.0997287
SIN3A,1.0206002,1.0997287
ANP32A,1.0206002,1.0997287
PRR14L,1.0206002,1.0997287
CSNK2B,1.0206002,1.0997287
PMM2,1.0206002,1.0997287
PFN2,1.0206002,1.0997287
LMTK3,1.0206002,1.0997287
SPRY2,1.0206002,1.0997287
CMPK2,1.0206002,1.0997287
IQSEC2,1.0206002,1.0997287
RIPK1,1.0206002,1.0997287
TPK1,1.0206002,1.0997287
CASZ1,1.0206002,1.0997287
ZBTB45,1.0206002,1.0997287
NUDT17,1.0206002,1.0997287
FANCE,1.0206002,1.0997287
ZNF396,1.0206002,1.0997287
NR4A2,1.0206002,1.0997287
TBCEL,1.0206002,1.0997287
ADAM21,1.0206002,1.0997287
TCF3,1.0206002,1.0997287
AAAS,1.0206002,1.0997287
CELF6,1.0206002,1.0997287
INSC,1.0206002,1.0997287
ZMYND8,1.0206002,1.0997287
