,0
GW16.Neurons,0.054007802071047405
GW26.GABAergic.neurons,0.15134038313651776
GW23.GABAergic.neurons,0.00988193833699032
GW16.Stem.cells,0.20515903687912548
GW26.Neurons,-0.1845997414176263
GW10.Neurons,0.02791916178652758
GW23.Neurons,0.03228675206054362
GW10.Stem.cells,0.04506656446495551
GW16.GABAergic.neurons,0.014023226944256388
GW19.Neurons,0.016149542497322127
GW26.OPC,-0.011842070716712592
GW26.Astrocytes,0.05928395329270573
GW12.Neurons,-0.07025006552669445
GW09.Stem.cells,-0.029328881475662177
GW26.Microglia,-0.03558463508019765
GW09.Neurons,-0.06906385625336027
GW23.OPC,0.012946959612209303
GW19.GABAergic.neurons,-0.0858904505076386
GW13.Neurons,-0.09695393763469598
GW08.Neurons,-0.14702556477890455
GW16.OPC,0.08464306187599328
GW12.Stem.cells,0.04678389783993813
GW16.Microglia,-0.08427068375936747
GW23.Microglia,-0.06996015217312229
week_10.hPeric,0.043165041700584085
week_10.hRgl2a,-0.04547654652762547
week_11.hRgl2a,-0.020268030309283265
week_10.Unk,-0.0497624508379991
week_11.hPeric,-0.01973564770593833
week_9.Unk,-0.035049008439308055
week_6.hProgFPM,0.032356250157750996
week_8.Unk,-0.05089779604457282
week_11.hRgl2b,-0.05001469853635791
week_9.hGaba,0.09764573133206816
week_6.hProgBP,-0.03305073853503394
week_8.hNbM,-0.0697556071918861
week_8.hNProg,-0.050526635956809174
week_11.hEndo,-0.019211292761763678
week_11.Unk,-0.09820899328614466
week_6.hProgM,0.019129315278452484
week_6.hProgFPL,0.05360672933393883
week_6.Unk,-0.03322694186159564
week_8.hProgBP,0.030613561030949667
week_8.hNbML1,-0.017626366695022423
week_9.hNbML5,0.03880347526093273
week_8.hOMTN,0.03800203584086933
week_6.hNProg,-0.009867555186276052
week_6.hOMTN,0.04218785774433821
week_11.hRgl3,0.021406759881825783
week_10.hEndo,0.04239713077339341
week_8.hProgFPM,-0.036213849405003835
week_8.hRN,-0.0038834660223685752
week_9.hOMTN,0.031920031107429046
week_10.hDA2,-0.03515649673003615
week_10.hRgl3,-0.037355303347600816
week_11.hOPC,-0.022035212744610556
week_11.hRgl2c,-0.10223342035573019
week_10.hNbM,0.029462816899353126
week_10.hDA1,0.04823854328938409
week_9.hProgBP,0.009200152203760983
week_8.hProgM,-0.04862250288184902
week_10.hRgl2b,0.03975807851650346
week_7.hRgl2a,-0.017211089430907805
week_7.hOMTN,0.022742515568370137
week_7.Unk,-0.04580427183897629
week_10.hRgl1,-0.021743166741823628
week_7.hProgBP,-0.016423459733294243
week_10.hDA0,-0.008102809386641652
week_9.hNbGaba,0.07764094214803646
week_9.hDA0,0.0728498867115308
week_9.hDA1,0.12491321332626319
week_9.hNProg,-0.03816996743239158
week_8.hProgFPL,0.026305087058405115
week_9.hRgl2a,-0.0015169705525688937
week_9.hDA2,-0.012418119574607568
week_6.hNbML1,-0.01901842526088555
week_9.hNbM,-0.00710152942997286
week_9.hNbML1,0.10371564166091143
week_6.hNbM,-0.04009665632476731
week_10.hGaba,-0.007291706828012059
dn.cls1,0.025959202444968004
dn.cls2,0.01072673699695954
