,0,1,2,3,4,5,6,7
SCN2A,0.27006817,0.5429984,1.1080781,0.6499575,0.46675888,0.6110842,0.8465158,0.8367248
CHD8,0.23753074,0.6468297,1.1408696,0.815616,0.45376703,0.71462125,0.7680321,0.6398612
ADNP,0.24109662,0.6355543,1.0049242,0.7087814,0.45024616,0.6949864,0.77049065,0.81000763
SHANK3,0.32046622,0.68389386,1.3658215,0.8385518,0.4266848,0.719397,0.74242437,0.6062337
PTEN,0.27843177,0.63839567,1.043888,0.7215742,0.4663429,0.6677972,0.7799312,0.72241604
SYNGAP1,0.30337098,0.7187694,1.4593598,1.0181108,0.4376319,0.7184365,0.8023471,0.54938227
MECP2,0.2812013,0.703924,1.3192658,0.87189585,0.4172896,0.70193744,0.7164241,0.6850307
KDM5B,0.28761977,0.638931,1.065649,0.71323586,0.46261215,0.7596626,0.76597494,0.7829186
FOXP1,0.22007737,0.5936794,1.050259,0.77621305,0.41658112,0.72166055,0.74589294,0.78906476
ARID1B,0.24749885,0.594265,1.1722575,0.72164357,0.46672714,0.6986412,0.7147961,0.8206237
POGZ,0.24985805,0.59598726,1.1006331,0.722027,0.4354125,0.68028146,0.7799548,0.7706426
ASH1L,0.2512206,0.6809506,1.1018882,0.74219286,0.4273429,0.740974,0.7094142,0.7729992
KMT5B,0.22869726,0.60022867,1.02943,0.7145766,0.4162721,0.68784827,0.70684487,0.76829463
SLC6A1,0.23580126,0.6798451,1.0151218,0.7571299,0.38205156,0.6137275,0.631918,0.7361163
GIGYF1,0.24514864,0.6030068,1.1673216,0.8371319,0.40440908,0.7397506,0.65827936,0.6692775
DYRK1A,0.24267267,0.60903794,1.1361094,0.7827333,0.38681757,0.76931643,0.67100406,0.7475309
CHD2,0.24199148,0.6282151,1.1874123,0.7514083,0.46595326,0.72408676,0.7772165,0.731878
ASXL3,0.3350178,0.64872205,1.019451,0.7136717,0.47748086,0.68000627,0.81781787,0.7772776
TAOK1,0.23820457,0.66994184,1.0183845,0.7644976,0.42657375,0.7580015,0.6972874,0.8213715
DNMT3A,0.25671178,0.6389084,1.2517445,0.84140337,0.47839022,0.6737499,0.860622,0.6893752
