,0,1
SCN2A,15.94467,6.918137
CHD8,15.94467,6.918137
ADNP,15.94467,6.918137
SHANK3,15.94467,6.918137
PTEN,15.94467,6.918137
SYNGAP1,15.94467,6.918137
MECP2,15.94467,6.918137
KDM5B,15.94467,6.918137
FOXP1,15.94467,6.918137
ARID1B,15.94467,6.918137
POGZ,15.94467,6.918137
ASH1L,15.94467,6.918137
KMT5B,15.94467,6.918137
SLC6A1,15.94467,6.918137
GIGYF1,15.94467,6.918137
DYRK1A,15.94467,6.918137
CHD2,15.94467,6.918137
ASXL3,15.94467,6.918137
TAOK1,15.94467,6.918137
DNMT3A,15.94467,6.918137
GRIN2B,15.94467,6.918137
BRSK2,15.94467,6.918137
KMT2A,15.94467,6.918137
NF1,15.94467,6.918137
STXBP1,15.94467,6.918137
CUL3,15.94467,6.918137
MED13L,15.94467,6.918137
ANK2,15.94467,6.918137
MYT1L,15.94467,6.918137
RORB,15.94467,6.918137
TBL1XR1,15.94467,6.918137
TBR1,15.94467,6.918137
DYNC1H1,15.94467,6.918137
WAC,15.94467,6.918137
PHF21A,15.94467,6.918137
KDM6B,15.94467,6.918137
DDX3X,15.94467,6.918137
CTNNB1,15.94467,6.918137
MED13,15.94467,6.918137
ANKRD11,15.94467,6.918137
CTCF,15.94467,6.918137
RFX3,15.94467,6.918137
ARHGEF9,15.94467,6.918137
SHANK2,15.94467,6.918137
DEAF1,15.94467,6.918137
SMARCC2,15.94467,6.918137
TLK2,15.94467,6.918137
TCF20,15.94467,6.918137
CNOT3,15.94467,6.918137
SYNCRIP,15.94467,6.918137
SETD5,15.94467,6.918137
NAA15,15.94467,6.918137
SCN1A,15.94467,6.918137
EHMT1,15.94467,6.918137
TCF4,15.94467,6.918137
SRPRA,15.94467,6.918137
MARK2,15.94467,6.918137
KMT2C,15.94467,6.918137
MBD5,15.94467,6.918137
NRXN1,15.94467,6.918137
IRF2BPL,15.94467,6.918137
PHIP,15.94467,6.918137
NFE2L3,15.94467,6.918137
SKI,15.94467,6.918137
PSMD12,15.94467,6.918137
KCNB1,15.94467,6.918137
CSDE1,15.94467,6.918137
TSC1,15.94467,6.918137
DMWD,15.94467,6.918137
CLCN4,15.94467,6.918137
MEIS2,15.94467,6.918137
PBX1,15.94467,6.918137
HNRNPD,15.94467,6.918137
BCL11A,15.94467,6.918137
TCF7L2,15.94467,6.918137
WDFY3,15.94467,6.918137
PHF3,15.94467,6.918137
SETBP1,15.94467,6.918137
TGM1,15.94467,6.918137
EBF3,15.94467,6.918137
PPP2R5D,15.94467,6.918137
TAF4,15.94467,6.918137
KCNQ2,15.94467,6.918137
CAPRIN1,15.94467,6.918137
DSCAM,15.94467,6.918137
GABBR2,15.94467,6.918137
PRKG2,15.94467,6.918137
UBN2,15.94467,6.918137
MEF2C,15.94467,6.918137
TRIP12,15.94467,6.918137
EP300,15.94467,6.918137
NR3C2,15.94467,6.918137
ARHGEF18,15.94467,6.918137
TNPO3,15.94467,6.918137
SMAD6,15.94467,6.918137
AMOT,15.94467,6.918137
AUTS2,15.94467,6.918137
NCKAP1,15.94467,6.918137
DLG4,15.94467,6.918137
ECPAS,15.94467,6.918137
PRKAR1B,15.94467,6.918137
FUBP3,15.94467,6.918137
GRIA2,15.94467,6.918137
CCDC40,15.94467,6.918137
GABRA1,15.94467,6.918137
TSC2,15.94467,6.918137
C1orf185,15.94467,6.918137
METTL23,15.94467,6.918137
HNRNPUL2,15.94467,6.918137
PAX5,15.94467,6.918137
ATF4,15.94467,6.918137
RERE,15.94467,6.918137
DHFR2,15.94467,6.918137
TMC4,15.94467,6.918137
FXYD5,15.94467,6.918137
EBAG9,15.94467,6.918137
