,0
GW16.Neurons,0.02714183284303062
GW26.GABAergic.neurons,0.1333152123430711
GW23.GABAergic.neurons,0.020736450232004815
GW16.Stem.cells,0.22918578829862604
GW26.Neurons,-0.1745274949992258
GW10.Neurons,0.026500221531158625
GW23.Neurons,0.04390800853962133
GW10.Stem.cells,0.022594187456444308
GW16.GABAergic.neurons,0.0172252385096944
GW19.Neurons,0.010898083620309765
GW26.OPC,-0.04331085033142793
GW26.Astrocytes,0.07057204918209482
GW12.Neurons,-0.06461242793735843
GW09.Stem.cells,-0.02704537092058752
GW26.Microglia,-0.0345380602335643
GW09.Neurons,-0.06650140693455607
GW23.OPC,0.001882616351384044
GW19.GABAergic.neurons,-0.06495947193756015
GW13.Neurons,-0.07802959207524911
GW08.Neurons,-0.1330759486181936
GW16.OPC,0.09313243671092697
GW12.Stem.cells,0.04490786183107969
GW16.Microglia,-0.09098547502198441
GW23.Microglia,-0.06257763203166368
week_10.hPeric,0.06156957788157937
week_10.hRgl2a,-0.04350152067977239
week_11.hRgl2a,-0.036367533122187545
week_10.Unk,-0.04803734726940128
week_11.hPeric,-0.024107925730990645
week_9.Unk,-0.027058563242337606
week_6.hProgFPM,0.047858070197480375
week_8.Unk,-0.042886332408518135
week_11.hRgl2b,-0.04637327122010745
week_9.hGaba,0.09106542602574706
week_6.hProgBP,-0.031535054015074455
week_8.hNbM,-0.07524543122151153
week_8.hNProg,-0.04686328938555741
week_11.hEndo,-0.01892446811438256
week_11.Unk,-0.10848179079192269
week_6.hProgM,0.026520819193019962
week_6.hProgFPL,0.03128412391244178
week_6.Unk,-0.03170595969630929
week_8.hProgBP,0.02558902273970323
week_8.hNbML1,-0.016293055631322096
week_9.hNbML5,0.037955336099662965
week_8.hOMTN,0.028155909370188716
week_6.hNProg,0.001580695516419633
week_6.hOMTN,0.045516226967376665
week_11.hRgl3,0.014818355214490679
week_10.hEndo,0.044649404288497216
week_8.hProgFPM,-0.028841192038561177
week_8.hRN,0.003522438541068209
week_9.hOMTN,0.01502989802164721
week_10.hDA2,-0.027880884829621595
week_10.hRgl3,-0.0475066629698881
week_11.hOPC,-0.030142650861199608
week_11.hRgl2c,-0.10157420405611713
week_10.hNbM,0.028351922987913034
week_10.hDA1,0.05270808217803999
week_9.hProgBP,0.00775432350748444
week_8.hProgM,-0.06426762077377388
week_10.hRgl2b,0.03542310549422163
week_7.hRgl2a,-0.010042972980961943
week_7.hOMTN,0.02289031820673485
week_7.Unk,-0.04307795827232793
week_10.hRgl1,-0.024398324581596808
week_7.hProgBP,-0.00480348807324441
week_10.hDA0,0.00020845078772490974
week_9.hNbGaba,0.06158133270587114
week_9.hDA0,0.07464983594340394
week_9.hDA1,0.11359829312403912
week_9.hNProg,-0.03625662327672174
week_8.hProgFPL,0.026907351350075985
week_9.hRgl2a,-0.001805740199229711
week_9.hDA2,-0.013049329312070543
week_6.hNbML1,-0.02408838982739875
week_9.hNbM,-0.005175158259405239
week_9.hNbML1,0.09126425774265984
week_6.hNbM,-0.036201055250320906
week_10.hGaba,-0.010801912158173296
dn.cls1,0.025298834580659575
dn.cls2,0.010416742448682719
