,0
GW16.Neurons,0.08392909232093734
GW26.GABAergic.neurons,0.15203951849951353
GW23.GABAergic.neurons,0.03124727807408586
GW16.Stem.cells,0.1984562747108282
GW26.Neurons,-0.19849003449243094
GW10.Neurons,0.02453436771317793
GW23.Neurons,0.042284407017110635
GW10.Stem.cells,0.0216471002340515
GW16.GABAergic.neurons,0.00875472295892276
GW19.Neurons,0.020419666414442112
GW26.OPC,0.005111432928561745
GW26.Astrocytes,0.06624113048359363
GW12.Neurons,-0.061645845679961245
GW09.Stem.cells,-0.033000632321455454
GW26.Microglia,-0.04764825228166614
GW09.Neurons,-0.07207396412654313
GW23.OPC,0.021056854590001336
GW19.GABAergic.neurons,-0.07596906813324343
GW13.Neurons,-0.07662854210247168
GW08.Neurons,-0.15371772933199176
GW16.OPC,0.0794250499922505
GW12.Stem.cells,0.042074674958211704
GW16.Microglia,-0.10566019590777886
GW23.Microglia,-0.07284805297656753
week_10.hPeric,0.036004250943183456
week_10.hRgl2a,-0.04551196424903046
week_11.hRgl2a,-0.02663414333650962
week_10.Unk,-0.033824611257476433
week_11.hPeric,-0.020007402916515534
week_9.Unk,-0.035079694425448706
week_6.hProgFPM,0.03345671598874713
week_8.Unk,-0.048103818952448155
week_11.hRgl2b,-0.04970760194571471
week_9.hGaba,0.10116468764166078
week_6.hProgBP,-0.036249104643186356
week_8.hNbM,-0.07336993983785581
week_8.hNProg,-0.041602367180055035
week_11.hEndo,-0.017482841415738647
week_11.Unk,-0.10407797719585589
week_6.hProgM,0.023069730861487454
week_6.hProgFPL,0.04185101265470235
week_6.Unk,-0.02349037122786199
week_8.hProgBP,0.03126212414046833
week_8.hNbML1,-0.014170811240219123
week_9.hNbML5,0.034962109730202064
week_8.hOMTN,0.0384411209515684
week_6.hNProg,-0.0010182005323535893
week_6.hOMTN,0.03975463170444275
week_11.hRgl3,0.01382710694458671
week_10.hEndo,0.036928393033298146
week_8.hProgFPM,-0.027696154370033796
week_8.hRN,0.0007713299132325326
week_9.hOMTN,0.023874171527730352
week_10.hDA2,-0.030607511434988497
week_10.hRgl3,-0.060060719981711225
week_11.hOPC,-0.016539822244253655
week_11.hRgl2c,-0.09755773628919698
week_10.hNbM,0.044496217403676534
week_10.hDA1,0.04756192055264235
week_9.hProgBP,0.010247564223873183
week_8.hProgM,-0.05169455460749202
week_10.hRgl2b,0.03479531320567036
week_7.hRgl2a,-0.02364843005727887
week_7.hOMTN,0.0191130551659701
week_7.Unk,-0.04600145092746607
week_10.hRgl1,-0.022931743980981814
week_7.hProgBP,-0.01662226009143375
week_10.hDA0,-0.010821397121612782
week_9.hNbGaba,0.07023200534152671
week_9.hDA0,0.07551839728693573
week_9.hDA1,0.10834144197970634
week_9.hNProg,-0.03503524663029964
week_8.hProgFPL,0.03467780929813766
week_9.hRgl2a,0.0030151920322327563
week_9.hDA2,-0.012382671647526641
week_6.hNbML1,-0.021822884026892954
week_9.hNbM,-0.011695646739036156
week_9.hNbML1,0.10091899970243948
week_6.hNbM,-0.04603025657197908
week_10.hGaba,0.0025051861637948114
dn.cls1,0.02692230791066637
dn.cls2,0.008303862341116287
