,0
GW16.Neurons,0.03468329802943438
GW26.GABAergic.neurons,0.1232463365229249
GW23.GABAergic.neurons,0.02160073560482975
GW16.Stem.cells,0.1888290893718612
GW26.Neurons,-0.1686570909908792
GW10.Neurons,0.04085106038955989
GW23.Neurons,0.032721933295499134
GW10.Stem.cells,0.015337493774691737
GW16.GABAergic.neurons,0.027608108351540022
GW19.Neurons,0.001977702672715046
GW26.OPC,-0.023377627288531797
GW26.Astrocytes,0.07067322357316752
GW12.Neurons,-0.0661405166581865
GW09.Stem.cells,-0.03064048154884407
GW26.Microglia,-0.025445055436033585
GW09.Neurons,-0.06283833879497137
GW23.OPC,0.01145263048465168
GW19.GABAergic.neurons,-0.059044288796259926
GW13.Neurons,-0.07826835180958693
GW08.Neurons,-0.1436814076329845
GW16.OPC,0.09885133093809427
GW12.Stem.cells,0.06654167861786682
GW16.Microglia,-0.11755625973445778
GW23.Microglia,-0.05075588044189634
week_10.hPeric,0.056963538125900465
week_10.hRgl2a,-0.04306806009704063
week_11.hRgl2a,-0.029600387360107727
week_10.Unk,-0.050341533422134814
week_11.hPeric,-0.0292611288588473
week_9.Unk,-0.021713933173545183
week_6.hProgFPM,0.03543732889367603
week_8.Unk,-0.03639275854536016
week_11.hRgl2b,-0.044379515785029564
week_9.hGaba,0.08398172947154336
week_6.hProgBP,-0.041600501846549245
week_8.hNbM,-0.08194273818290547
week_8.hNProg,-0.04920519901807446
week_11.hEndo,-0.006072258293721106
week_11.Unk,-0.10174156320558046
week_6.hProgM,0.020707199711269074
week_6.hProgFPL,0.014046133853261296
week_6.Unk,-0.027218024592828138
week_8.hProgBP,0.02738816893126934
week_8.hNbML1,-0.025404823615994183
week_9.hNbML5,0.029692776707278733
week_8.hOMTN,0.02329491284741662
week_6.hNProg,0.0007742632167404532
week_6.hOMTN,0.04069441954354247
week_11.hRgl3,0.017718473091762155
week_10.hEndo,0.04072404753773724
week_8.hProgFPM,-0.03623339964344234
week_8.hRN,0.003760428839042695
week_9.hOMTN,0.027692205048318007
week_10.hDA2,-0.044285798716342355
week_10.hRgl3,-0.03997859876883303
week_11.hOPC,-0.019960726600845465
week_11.hRgl2c,-0.09993148963582651
week_10.hNbM,0.02854556752481893
week_10.hDA1,0.05289292541832297
week_9.hProgBP,0.013338328890565184
week_8.hProgM,-0.05359672394918622
week_10.hRgl2b,0.048442813629557394
week_7.hRgl2a,-0.02272938839572558
week_7.hOMTN,0.01436340162754456
week_7.Unk,-0.040272817169826086
week_10.hRgl1,-0.02197078010585806
week_7.hProgBP,-0.011154585486470199
week_10.hDA0,-0.00466288998152606
week_9.hNbGaba,0.07105969799120587
week_9.hDA0,0.06997637598494764
week_9.hDA1,0.1036902907462534
week_9.hNProg,-0.03781843274229045
week_8.hProgFPL,0.042838090652126015
week_9.hRgl2a,-0.0036392908171762844
week_9.hDA2,-0.009485512642837151
week_6.hNbML1,-0.006979700060408109
week_9.hNbM,0.0019763505503656983
week_9.hNbML1,0.09492371582449798
week_6.hNbM,-0.025734234078650553
week_10.hGaba,-0.006827408623309636
dn.cls1,0.024432076864191028
dn.cls2,0.013891053578697406
