"","recall","mut.rate","mut.rate.rank","model.name"
"1194",0.07,1.63591898270966e-06,0.194855337712481,"VBASS.FDR.0.05"
"1195",0.05,1.81157916003931e-06,0.214461214461214,"VBASS.FDR.0.05"
"1196",0.01,1.57753380978867e-06,0.188487188487188,"VBASS.FDR.0.05"
"1197",0.03,1.96933215481341e-06,0.23381637667352,"VBASS.FDR.0.05"
"1198",0.03,2.3131599888765e-06,0.273078273078273,"VBASS.FDR.0.05"
"1199",0.02,2.0748941845013e-06,0.244446673018102,"VBASS.FDR.0.05"
"1200",0.14,4.52732072361307e-06,0.520483377626235,"VBASS.FDR.0.05"
"1201",0.19,4.41262034294671e-06,0.508449079877651,"VBASS.FDR.0.05"
"1202",0.04,2.92705119094177e-06,0.344983202126059,"VBASS.FDR.0.05"
"1203",0.02,2.13866685961022e-06,0.252670109812967,"VBASS.FDR.0.05"
"1204",0.04,1.73790743497035e-06,0.206287920573635,"VBASS.FDR.0.05"
"1205",0.04,2.13520105076894e-06,0.252369252369252,"VBASS.FDR.0.05"
"1206",0.04,1.62258740508471e-06,0.193651907937622,"VBASS.FDR.0.05"
"1207",0.04,1.70197890517288e-06,0.20302863160006,"VBASS.FDR.0.05"
"1208",0.05,2.60482591415313e-06,0.307727022012736,"VBASS.FDR.0.05"
"1209",0.03,1.82263562346405e-06,0.216216216216216,"VBASS.FDR.0.05"
"1210",0.05,2.08570257251072e-06,0.24600110314396,"VBASS.FDR.0.05"
"1211",0.06,1.78427441638039e-06,0.211151782580354,"VBASS.FDR.0.05"
"1212",0.06,2.28420913995859e-06,0.270220127362985,"VBASS.FDR.0.05"
"1213",0.02,2.21005608682333e-06,0.26104397532969,"VBASS.FDR.0.05"
"1214",0.04,2.44317113439439e-06,0.289374717946146,"VBASS.FDR.0.05"
"1215",0.1,3.0399577003942e-06,0.358521787093216,"VBASS.FDR.0.05"
"1216",0.03,2.28394920401716e-06,0.270119841548413,"VBASS.FDR.0.05"
"1217",0.07,3.06277248118265e-06,0.361530361530362,"VBASS.FDR.0.05"
"1218",0.08,2.64876138316066e-06,0.312641026926741,"VBASS.FDR.0.05"
"1219",0.08,2.13136928106119e-06,0.251867823296395,"VBASS.FDR.0.05"
"1220",0.04,2.17846191065076e-06,0.2574838289124,"VBASS.FDR.0.05"
"1221",0.03,2.3446860758329e-06,0.277089705661134,"VBASS.FDR.0.05"
"1222",0.09,2.0444215851267e-06,0.240685954971669,"VBASS.FDR.0.05"
"1223",0.11,3.3133172888754e-06,0.391666248809106,"VBASS.FDR.0.05"
"1224",0.04,2.14250889976456e-06,0.25322168179311,"VBASS.FDR.0.05"
"1225",0.13,2.56817903619505e-06,0.303314446171589,"VBASS.FDR.0.05"
"1226",0.07,2.2573871968623e-06,0.267061124203981,"VBASS.FDR.0.05"
"1227",0.08,2.03717035036887e-06,0.239833525547811,"VBASS.FDR.0.05"
"1228",0.05,2.2466670574569e-06,0.265957980243695,"VBASS.FDR.0.05"
"1229",0.04,2.73049282468103e-06,0.322318608032894,"VBASS.FDR.0.05"
"1230",0.1,2.61852678072727e-06,0.309030737602166,"VBASS.FDR.0.05"
"1231",0.05,2.73538802272075e-06,0.322769894198466,"VBASS.FDR.0.05"
"1232",0.02,2.73891211561677e-06,0.323321466178609,"VBASS.FDR.0.05"
"1233",0.1,2.77041413594302e-06,0.327182470039613,"VBASS.FDR.0.05"
"1234",0.07,2.17356267788667e-06,0.256831971117685,"VBASS.FDR.0.05"
"1235",0.1,2.23027957909815e-06,0.263400691972121,"VBASS.FDR.0.05"
"1236",0.04,2.8877054917476e-06,0.340370054655769,"VBASS.FDR.0.05"
"1237",0.08,2.71028351569874e-06,0.319510605224891,"VBASS.FDR.0.05"
"1238",0.08,2.63975186300109e-06,0.311688311688312,"VBASS.FDR.0.05"
"1239",0.05,2.39888667865432e-06,0.283909141051998,"VBASS.FDR.0.05"
"1240",0.1,2.38618305050445e-06,0.282404853833425,"VBASS.FDR.0.05"
"1241",0.07,2.12497837098734e-06,0.250915108057965,"VBASS.FDR.0.05"
"1242",0.04,2.43939772984313e-06,0.288923431780575,"VBASS.FDR.0.05"
"1243",0.08,3.29069941830053e-06,0.388908388908389,"VBASS.FDR.0.05"
"1244",0,4.6407140276585e-07,0.0382590382590383,"VBASS.FDR.0.05"
"1245",0.24,6.50443909115254e-06,0.671914957629243,"VBASS.FDR.0.05"
"1246",0.1,2.96837730488385e-06,0.349746778318207,"VBASS.FDR.0.05"
"1247",0.01,1.39564509094882e-06,0.166825452539738,"VBASS.FDR.0.05"
"1248",0.11,2.89427461809921e-06,0.34107205535777,"VBASS.FDR.0.05"
"1249",0.07,3.31539295360423e-06,0.391916963345535,"VBASS.FDR.0.05"
"1250",0.09,2.92404972046529e-06,0.344782630496916,"VBASS.FDR.0.05"
"1251",0.06,3.51638699414002e-06,0.413127413127413,"VBASS.FDR.0.05"
"1252",0.08,3.35252959056824e-06,0.395677681391967,"VBASS.FDR.0.05"
"1253",0.07,3.45800539740804e-06,0.40866469437898,"VBASS.FDR.0.05"
"1254",0.07,3.368307574217e-06,0.397833826405255,"VBASS.FDR.0.05"
"1255",0.15,2.72455668475806e-06,0.321365892794464,"VBASS.FDR.0.05"
"1256",0.01,3.50077548233751e-07,0.0242190242190242,"VBASS.FDR.0.05"
"1257",0.12,3.70651777061684e-06,0.435691721406007,"VBASS.FDR.0.05"
"1258",0.05,3.14407459732378e-06,0.371960086245801,"VBASS.FDR.0.05"
"1259",0.15,3.75621301526059e-06,0.442009727724013,"VBASS.FDR.0.05"
"1260",0.07,3.05522599367074e-06,0.360627789199218,"VBASS.FDR.0.05"
"1261",0.14,3.50904100913839e-06,0.41257584114727,"VBASS.FDR.0.05"
"1262",0.09,2.87698342258458e-06,0.339066339066339,"VBASS.FDR.0.05"
"1263",0.11,3.34912638608407e-06,0.395226395226395,"VBASS.FDR.0.05"
"1264",0.09,3.23785548508811e-06,0.383041668755954,"VBASS.FDR.0.05"
"1265",0.11,3.39403105459366e-06,0.400992829564258,"VBASS.FDR.0.05"
"1266",0.1,3.07189568534246e-06,0.362633505490648,"VBASS.FDR.0.05"
"1267",0.11,3.25228286584083e-06,0.385097527954671,"VBASS.FDR.0.05"
"1268",0.07,3.6072283550928e-06,0.42440956726671,"VBASS.FDR.0.05"
"1269",0.14,3.64024138248638e-06,0.428120142405857,"VBASS.FDR.0.05"
"1270",0.05,3.64261725080898e-06,0.428521285664143,"VBASS.FDR.0.05"
"1271",0.09,4.1486716802933e-06,0.48407962693677,"VBASS.FDR.0.05"
"1272",0.15,4.00179771799983e-06,0.469237326380184,"VBASS.FDR.0.05"
"1273",0.1,4.12161705076319e-06,0.481622624479767,"VBASS.FDR.0.05"
"1274",0.13,3.58571311600456e-06,0.421701850273279,"VBASS.FDR.0.05"
"1275",0.12,4.09952595022113e-06,0.479215764930051,"VBASS.FDR.0.05"
"1276",0.21,3.71268777946919e-06,0.436494007922579,"VBASS.FDR.0.05"
"1277",0.18,4.04213629873191e-06,0.473549616406759,"VBASS.FDR.0.05"
"1278",0.11,4.10899837425464e-06,0.479967908539337,"VBASS.FDR.0.05"
"1279",0.09,4.05035891419836e-06,0.474201474201474,"VBASS.FDR.0.05"
"1280",0.08,4.02337881787236e-06,0.471945043373615,"VBASS.FDR.0.05"
"1281",0.13,4.47684170214195e-06,0.514967657824801,"VBASS.FDR.0.05"
"1282",0.11,4.01012486502282e-06,0.470440756155042,"VBASS.FDR.0.05"
"1283",0.17,3.26946719450241e-06,0.386802386802387,"VBASS.FDR.0.05"
"1284",0.13,4.27555885045755e-06,0.495762924334353,"VBASS.FDR.0.05"
"1285",0.17,4.43199342043824e-06,0.510655367798225,"VBASS.FDR.0.05"
"1286",0.16,4.68538094531819e-06,0.535877250162965,"VBASS.FDR.0.05"
"1287",0.14,4.3671293330134e-06,0.503886075314647,"VBASS.FDR.0.05"
"1288",0.18,4.7602887192348e-06,0.542295542295542,"VBASS.FDR.0.05"
"1289",0.12,4.40243441769474e-06,0.507496364639222,"VBASS.FDR.0.05"
"1290",0.1,4.1679216509402e-06,0.485834628691772,"VBASS.FDR.0.05"
"1291",0.12,4.41593600606778e-06,0.508800080228652,"VBASS.FDR.0.05"
"1292",0.21,4.050697602888e-06,0.47425161710876,"VBASS.FDR.0.05"
"1293",0.15,4.17915806889475e-06,0.48703805846663,"VBASS.FDR.0.05"
"1294",0.18,4.22968426522765e-06,0.491500777215063,"VBASS.FDR.0.05"
"1295",0.12,4.88198993338669e-06,0.552223837938124,"VBASS.FDR.0.05"
"1296",0.14,4.12530073617605e-06,0.48182319610891,"VBASS.FDR.0.05"
"1297",0.11,5.03631653097223e-06,0.564558993130422,"VBASS.FDR.0.05"
"1298",0.17,3.7270891410297e-06,0.438650152935867,"VBASS.FDR.0.05"
"1299",0.15,4.7766708766028e-06,0.543549114977686,"VBASS.FDR.0.05"
"1300",0.14,4.76088664282182e-06,0.542345685202828,"VBASS.FDR.0.05"
"1301",0.13,3.78494069272092e-06,0.445269016697588,"VBASS.FDR.0.05"
"1302",0.63,2.44266084200121e-05,0.973674973674974,"VBASS.FDR.0.05"
"1303",0.12,5.40082219006333e-06,0.595346738203881,"VBASS.FDR.0.05"
"1304",0.11,5.19517950592291e-06,0.57889986461415,"VBASS.FDR.0.05"
"1305",0.12,4.73005484619569e-06,0.539738254023968,"VBASS.FDR.0.05"
"1306",0.16,5.70314489907307e-06,0.618663190091762,"VBASS.FDR.0.05"
"1307",0.11,4.64419715568685e-06,0.532367246652961,"VBASS.FDR.0.05"
"1308",0.1,5.23149422150406e-06,0.581607581607582,"VBASS.FDR.0.05"
"1309",0.13,4.45820470088302e-06,0.513162513162513,"VBASS.FDR.0.05"
"1310",0.26,4.35128370816715e-06,0.502080930652359,"VBASS.FDR.0.05"
"1311",0.29,7.39897204579041e-06,0.722659579802437,"VBASS.FDR.0.05"
"1312",0.1,3.92605350795707e-06,0.460412174697889,"VBASS.FDR.0.05"
"1313",0.17,5.32437085255436e-06,0.588577445720303,"VBASS.FDR.0.05"
"1314",0.14,6.42837869515683e-06,0.666800381086095,"VBASS.FDR.0.05"
"1315",0.17,4.69554492444687e-06,0.536729679586822,"VBASS.FDR.0.05"
"1316",0.2,5.20409023029648e-06,0.579802436945294,"VBASS.FDR.0.05"
"1317",0.17,5.54677581925104e-06,0.607481321767036,"VBASS.FDR.0.05"
"1318",0.16,5.09656054761723e-06,0.569172140600712,"VBASS.FDR.0.05"
"1319",0.15,6.41686493301126e-06,0.666048237476809,"VBASS.FDR.0.05"
"1320",0.18,5.55818313120433e-06,0.608133179561751,"VBASS.FDR.0.05"
"1321",0.24,5.77952478109893e-06,0.623627337913052,"VBASS.FDR.0.05"
"1322",0.14,5.41063913483663e-06,0.596249310535025,"VBASS.FDR.0.05"
"1323",0.12,5.18272092833206e-06,0.577696434839292,"VBASS.FDR.0.05"
"1324",0.25,5.95260925894154e-06,0.635210349496064,"VBASS.FDR.0.05"
"1325",0.2,5.84700984861515e-06,0.628491199919771,"VBASS.FDR.0.05"
"1326",0.15,5.10289480865389e-06,0.569924284209999,"VBASS.FDR.0.05"
"1327",0.63,2.50551864357008e-05,0.975429975429975,"VBASS.FDR.0.05"
"1328",0.21,5.97912464869049e-06,0.636764779621922,"VBASS.FDR.0.05"
"1329",0.15,6.34876494875506e-06,0.661685804542947,"VBASS.FDR.0.05"
"1330",0.15,5.31455001038415e-06,0.587674873389159,"VBASS.FDR.0.05"
"1331",0.21,4.94899442929049e-06,0.5572381286667,"VBASS.FDR.0.05"
"1332",0.14,5.88082374576174e-06,0.630246201674773,"VBASS.FDR.0.05"
"1333",0.17,5.15580445403459e-06,0.575490146918718,"VBASS.FDR.0.05"
"1334",0.24,5.67516898102272e-06,0.616757759614902,"VBASS.FDR.0.05"
"1335",0.28,5.66379386136622e-06,0.615905330191044,"VBASS.FDR.0.05"
"1336",0.11,5.92867658650376e-06,0.633304919019205,"VBASS.FDR.0.05"
"1337",0.43,9.52100633026567e-06,0.806699092413378,"VBASS.FDR.0.05"
"1338",0.15,5.69673349016104e-06,0.618312189740761,"VBASS.FDR.0.05"
"1339",0.21,6.47993679113627e-06,0.670159955874242,"VBASS.FDR.0.05"
"1340",0.24,6.62063722831065e-06,0.679085393371108,"VBASS.FDR.0.05"
"1341",0.2,6.70747290060954e-06,0.683648397934112,"VBASS.FDR.0.05"
"1342",0.26,5.2136674730206e-06,0.58020358020358,"VBASS.FDR.0.05"
"1343",0.24,6.58003402956004e-06,0.676477962192248,"VBASS.FDR.0.05"
"1344",0.16,5.74470759286488e-06,0.621671764528907,"VBASS.FDR.0.05"
"1345",0.24,6.93634839344825e-06,0.697387554530412,"VBASS.FDR.0.05"
"1346",0.24,7.87600763578798e-06,0.744271172842601,"VBASS.FDR.0.05"
"1347",0.2,6.40601390380824e-06,0.665296093867522,"VBASS.FDR.0.05"
"1348",0.21,6.95248645632103e-06,0.698340269768841,"VBASS.FDR.0.05"
"1349",0.21,6.672106820079e-06,0.681993681993682,"VBASS.FDR.0.05"
"1350",0.24,6.98212585396453e-06,0.700596700596701,"VBASS.FDR.0.05"
"1351",0.32,7.70355728365661e-06,0.736900165471594,"VBASS.FDR.0.05"
"1352",0.2,6.73808863056749e-06,0.685603971318257,"VBASS.FDR.0.05"
"1353",0.26,6.58788366043681e-06,0.676828962543248,"VBASS.FDR.0.05"
"1354",0.24,7.26836253272251e-06,0.716141001855288,"VBASS.FDR.0.05"
"1355",0.23,6.53705464492983e-06,0.673870531013388,"VBASS.FDR.0.05"
"1356",0.25,6.95492446969728e-06,0.698440555583413,"VBASS.FDR.0.05"
"1357",0.29,6.95914944304687e-06,0.69894198465627,"VBASS.FDR.0.05"
"1358",0.27,7.13255924027306e-06,0.709221280649852,"VBASS.FDR.0.05"
"1359",0.47,1.0140950060564e-05,0.826455397883969,"VBASS.FDR.0.05"
"1360",0.24,7.45860800082123e-06,0.72546758261044,"VBASS.FDR.0.05"
"1361",0.13,4.01531082516165e-06,0.470892042320614,"VBASS.FDR.0.05"
"1362",0.21,6.36314006284224e-06,0.662738805595948,"VBASS.FDR.0.05"
"1363",0.29,6.25142305861527e-06,0.655367798224941,"VBASS.FDR.0.05"
"1364",0.01,9.72843438215274e-08,0.00275785990071704,"VBASS.FDR.0.05"
"1365",0.22,6.95748601781479e-06,0.698741413027127,"VBASS.FDR.0.05"
"1366",0.29,8.09362271457315e-06,0.753547610690468,"VBASS.FDR.0.05"
"1367",0.21,7.66675906479225e-06,0.735446021160307,"VBASS.FDR.0.05"
"1368",0.26,8.33374905616697e-06,0.763425763425763,"VBASS.FDR.0.05"
"1369",0.31,7.66416581045001e-06,0.735195306623878,"VBASS.FDR.0.05"
"1370",0.32,6.93147749313119e-06,0.697086697086697,"VBASS.FDR.0.05"
"1371",0.3,7.21411833871945e-06,0.713383141954571,"VBASS.FDR.0.05"
"1372",0.32,7.18586047807359e-06,0.71172842601414,"VBASS.FDR.0.05"
"1373",0.31,8.3335105168376e-06,0.763375620518478,"VBASS.FDR.0.05"
"1374",0.32,7.72826354221933e-06,0.738153738153738,"VBASS.FDR.0.05"
"1375",0.33,1.46248521414642e-05,0.915308629594344,"VBASS.FDR.0.05"
"1376",0.26,9.14928561534688e-06,0.793862508148222,"VBASS.FDR.0.05"
"1377",0.32,9.75998182096688e-06,0.814070099784385,"VBASS.FDR.0.05"
"1378",0.07,3.47248522431981e-06,0.409817981246553,"VBASS.FDR.0.05"
"1379",0.36,8.74864460518928e-06,0.779822494108208,"VBASS.FDR.0.05"
"1380",0.32,1.05469193250169e-05,0.837737552023266,"VBASS.FDR.0.05"
"1381",0.3,5.37918486705779e-06,0.59299002156145,"VBASS.FDR.0.05"
"1382",0.33,9.77700353692787e-06,0.814571528857243,"VBASS.FDR.0.05"
"1383",0.46,1.08191339142612e-05,0.844807701950559,"VBASS.FDR.0.05"
"1384",0.36,1.12682368358524e-05,0.856691570977285,"VBASS.FDR.0.05"
"1385",0.42,1.28135553773788e-05,0.887980745123602,"VBASS.FDR.0.05"
"1386",0.38,8.87515294243856e-06,0.784937070651356,"VBASS.FDR.0.05"
"1387",0.37,1.14866134413326e-05,0.862357719500577,"VBASS.FDR.0.05"
"1388",0.54,1.60513710524303e-05,0.930702502131074,"VBASS.FDR.0.05"
"1389",0.35,9.31380881334208e-06,0.798876798876799,"VBASS.FDR.0.05"
"1390",0.3,1.19780717694334e-05,0.872586872586873,"VBASS.FDR.0.05"
"1391",0.33,1.14910398749568e-05,0.862508148222434,"VBASS.FDR.0.05"
"1392",0.3,1.09309249295519e-05,0.848167276738705,"VBASS.FDR.0.05"
"1393",0.43,1.10068652977113e-05,0.84977184977185,"VBASS.FDR.0.05"
"1394",0.51,1.08788364769117e-05,0.846562703705561,"VBASS.FDR.0.05"
"1395",0.41,1.04712392340059e-05,0.835531264102693,"VBASS.FDR.0.05"
"1396",0.2,6.94946117368211e-06,0.698189841046984,"VBASS.FDR.0.05"
"1397",0.38,1.311011344742e-05,0.893446322017751,"VBASS.FDR.0.05"
"1398",0.37,1.07263444679812e-05,0.842450985308128,"VBASS.FDR.0.05"
"1399",0.42,1.28235311507775e-05,0.888081030938174,"VBASS.FDR.0.05"
"1400",0.13,3.88411689864939e-06,0.45554831269117,"VBASS.FDR.0.05"
"1401",0.32,1.31241334153239e-05,0.893847465276037,"VBASS.FDR.0.05"
"1402",0.01,6.21195519822907e-07,0.0622273479416337,"VBASS.FDR.0.05"
"1403",0.46,1.17336370489251e-05,0.867572581858296,"VBASS.FDR.0.05"
"1404",0.1,3.85359073632441e-06,0.45258988116131,"VBASS.FDR.0.05"
"1405",0,1.73035478608185e-07,0.00737100737100737,"VBASS.FDR.0.05"
"1406",0,2.18771344963779e-07,0.0109311537882966,"VBASS.FDR.0.05"
"1407",0,4.17532254905117e-07,0.0322418893847465,"VBASS.FDR.0.05"
"1408",0,5.72052900513282e-07,0.0551571980143409,"VBASS.FDR.0.05"
"1409",0.01,3.53065974410825e-07,0.0246201674773103,"VBASS.FDR.0.05"
"1410",0.01,5.09993266421554e-07,0.0454796169081883,"VBASS.FDR.0.05"
"1411",0,6.14420862837617e-07,0.0610239181667753,"VBASS.FDR.0.05"
"1412",0,6.13947411530443e-07,0.0609236323522038,"VBASS.FDR.0.05"
"1413",0.01,8.15614790968865e-07,0.092162663591235,"VBASS.FDR.0.05"
"1414",0,7.42943049712785e-07,0.0796770796770797,"VBASS.FDR.0.05"
"1415",0.02,7.24775712139438e-07,0.0766685052399338,"VBASS.FDR.0.05"
"1416",0.01,8.07533079739225e-07,0.0903575189289475,"VBASS.FDR.0.05"
"1417",0.01,8.11199452906422e-07,0.0912600912600913,"VBASS.FDR.0.05"
"1418",0,8.04140503652378e-07,0.0897056611342326,"VBASS.FDR.0.05"
"1419",0,8.07375450422775e-07,0.0903073760216617,"VBASS.FDR.0.05"
"1420",0.01,9.66892122713322e-07,0.113122398836685,"VBASS.FDR.0.05"
"1421",0.02,1.04740042342789e-06,0.124404552975982,"VBASS.FDR.0.05"
"1422",0.04,1.31584634430604e-06,0.157599157599158,"VBASS.FDR.0.05"
"1423",0.01,9.36128881819767e-07,0.108158251015394,"VBASS.FDR.0.05"
"1424",0.02,9.0690674361106e-07,0.104196961339818,"VBASS.FDR.0.05"
"1425",0.01,1.0860767234951e-06,0.129669558240987,"VBASS.FDR.0.05"
"1426",0.02,1.36745925724847e-06,0.163165020307877,"VBASS.FDR.0.05"
"1427",0.01,1.3072428610855e-06,0.156546156546157,"VBASS.FDR.0.05"
"1428",0.04,1.32291683507245e-06,0.158251015393873,"VBASS.FDR.0.05"
"1429",0.04,1.41483857101468e-06,0.16953316953317,"VBASS.FDR.0.05"
"1430",0.01,1.42684066126465e-06,0.171338314195457,"VBASS.FDR.0.05"
"1431",0.01,1.68019677295737e-06,0.200120342977486,"VBASS.FDR.0.05"
"1432",0.02,1.44709051592626e-06,0.173293887579602,"VBASS.FDR.0.05"
"1433",0.02,1.50478963468633e-06,0.180364037506895,"VBASS.FDR.0.05"
"1434",0.01,1.81171903445328e-06,0.2145113573685,"VBASS.FDR.0.05"
"1435",0.05,2.18164994059952e-06,0.257884972170686,"VBASS.FDR.0.05"
"1436",0.05,1.80019547931454e-06,0.213257784686356,"VBASS.FDR.0.05"
"1437",0.44,2.14734817233392e-05,0.965200822343679,"VBASS.FDR.0.05"
"1438",0.55,2.08402010283727e-05,0.962643534072105,"VBASS.FDR.0.05"
"1439",0.02,2.01886534607592e-06,0.238078523792809,"VBASS.FDR.0.05"
"1440",0.03,1.86064620816685e-06,0.220829363686507,"VBASS.FDR.0.05"
"1441",0.07,2.34251283939945e-06,0.276838991124705,"VBASS.FDR.0.05"
"1442",0.03,1.89504161552036e-06,0.224890939176653,"VBASS.FDR.0.05"
"1443",0.01,2.43441411387037e-06,0.28827157398586,"VBASS.FDR.0.05"
"1444",0.06,3.05848421431781e-06,0.360978789550218,"VBASS.FDR.0.05"
"1445",0.07,2.82268919434501e-06,0.333650905079477,"VBASS.FDR.0.05"
"1446",0.07,2.88779442989998e-06,0.340420197563055,"VBASS.FDR.0.05"
"1447",0.13,3.17861360546276e-06,0.375720804292233,"VBASS.FDR.0.05"
"1448",0.09,3.03412944300888e-06,0.3575189289475,"VBASS.FDR.0.05"
"1449",0.02,3.49126269975804e-06,0.411572983001554,"VBASS.FDR.0.05"
"1450",0.09,2.6031987463996e-06,0.307526450383593,"VBASS.FDR.0.05"
"1451",0.12,3.41408687316218e-06,0.403800832372261,"VBASS.FDR.0.05"
"1452",0.08,3.38442696361345e-06,0.399889685603971,"VBASS.FDR.0.05"
"1453",0.05,2.93838828291519e-06,0.34603620317906,"VBASS.FDR.0.05"
"1454",0.09,3.43197301185218e-06,0.406157549014692,"VBASS.FDR.0.05"
"1455",0.11,3.12139627958397e-06,0.368399939828511,"VBASS.FDR.0.05"
"1456",0.1,3.60618533368822e-06,0.424259138544853,"VBASS.FDR.0.05"
"1457",0.17,3.13204234697736e-06,0.36995436995437,"VBASS.FDR.0.05"
"1458",0.16,3.42863314261923e-06,0.405605977034548,"VBASS.FDR.0.05"
"1459",0.16,4.19471732089779e-06,0.488141202426917,"VBASS.FDR.0.05"
"1460",0.09,3.43764961318848e-06,0.406558692272978,"VBASS.FDR.0.05"
"1461",0.12,4.87322366953503e-06,0.551220979792408,"VBASS.FDR.0.05"
"1462",0.12,4.34011409657476e-06,0.500977786692072,"VBASS.FDR.0.05"
"1463",0.15,4.3079475145796e-06,0.498420498420498,"VBASS.FDR.0.05"
"1464",0.09,3.74595580185095e-06,0.440706012134584,"VBASS.FDR.0.05"
"1465",0.13,4.12653348833491e-06,0.481973624830768,"VBASS.FDR.0.05"
"1466",0.14,4.03176490083723e-06,0.472496615353758,"VBASS.FDR.0.05"
"1467",0.13,4.24223718512031e-06,0.492453492453492,"VBASS.FDR.0.05"
"1468",0.12,4.6917333681713e-06,0.536428822143108,"VBASS.FDR.0.05"
"1469",0.17,5.25870984280848e-06,0.583813869528155,"VBASS.FDR.0.05"
"1470",0.17,5.47070033032344e-06,0.600661886376172,"VBASS.FDR.0.05"
"1471",0.16,4.64665444651085e-06,0.532668104096676,"VBASS.FDR.0.05"
"1472",0.19,5.27223220506273e-06,0.584766584766585,"VBASS.FDR.0.05"
"1473",0.15,5.39320954766367e-06,0.594343880058166,"VBASS.FDR.0.05"
"1474",0.25,5.21930800671072e-06,0.580855437998295,"VBASS.FDR.0.05"
"1475",0.24,5.68481666429058e-06,0.617459760316903,"VBASS.FDR.0.05"
"1476",0.2,7.60732694074844e-06,0.731835731835732,"VBASS.FDR.0.05"
"1477",0.78,2.65375176444934e-05,0.978237978237978,"VBASS.FDR.0.05"
"1478",0.23,6.03396386604003e-06,0.640826355112069,"VBASS.FDR.0.05"
"1479",0.25,9.02449566360894e-06,0.789550218121647,"VBASS.FDR.0.05"
"1480",0.41,1.12277934673463e-05,0.855387855387855,"VBASS.FDR.0.05"
"1481",0.27,8.55008113853311e-06,0.772250915108058,"VBASS.FDR.0.05"
"1482",0.42,9.18977318844062e-06,0.795116080830367,"VBASS.FDR.0.05"
"1483",0.33,1.16059823497051e-05,0.864965150679436,"VBASS.FDR.0.05"
"1484",0.36,1.22590135892059e-05,0.877851877851878,"VBASS.FDR.0.05"
"1485",0.51,1.84489838490268e-05,0.950458807601665,"VBASS.FDR.0.05"
"1486",0.59,2.08304101105212e-05,0.962543248257534,"VBASS.FDR.0.05"
"1487",0.75,7.3123926126252e-05,0.999247856390714,"poisson.FDR.0.05"
"1488",0.57,6.38926771764928e-05,0.998194855337712,"poisson.FDR.0.05"
"1489",0.44,4.72434160960794e-05,0.994684851827709,"poisson.FDR.0.05"
"1490",0.07,1.52209299539844e-05,0.922729779872637,"poisson.FDR.0.05"
"1491",0.11,1.52046188645994e-05,0.92257935115078,"poisson.FDR.0.05"
"1492",0.38,2.20676547849361e-05,0.966905681191396,"poisson.FDR.0.05"
"1493",0.07,8.18734856423714e-06,0.7573083287369,"poisson.FDR.0.05"
"1494",0.32,2.80107195231236e-05,0.981396981396981,"poisson.FDR.0.05"
"1495",0.07,1.09375911673364e-05,0.848367848367848,"poisson.FDR.0.05"
"1496",0.17,2.04220626019775e-05,0.960788246502532,"poisson.FDR.0.05"
"1497",0.13,1.30105174166337e-05,0.891741463170035,"poisson.FDR.0.05"
"1498",0.24,1.56994141974344e-05,0.927142355713784,"poisson.FDR.0.05"
"1499",0.06,1.29007915136338e-05,0.889685603971318,"poisson.FDR.0.05"
"1500",0.04,1.00853535389488e-05,0.824399538685253,"poisson.FDR.0.05"
"1501",0.43,4.84854206368082e-05,0.995035852178709,"poisson.FDR.0.05"
"1502",0.08,1.09191002429096e-05,0.847866419294991,"poisson.FDR.0.05"
"1503",0.02,4.52270215874495e-06,0.519931805646091,"poisson.FDR.0.05"
"1504",0.34,3.50639495885244e-05,0.989169132026275,"poisson.FDR.0.05"
"1505",0.02,4.97154877460927e-06,0.559444416587274,"poisson.FDR.0.05"
"1506",0.07,2.16850733784282e-05,0.966103394674823,"poisson.FDR.0.05"
"1507",0.05,6.91125650973312e-06,0.695782981497267,"poisson.FDR.0.05"
"1508",0.03,9.63358639684334e-06,0.810660382088954,"poisson.FDR.0.05"
"1509",0.06,7.08545602972627e-06,0.706413277841849,"poisson.FDR.0.05"
"1510",0,9.07573523475879e-06,0.791305219876648,"poisson.FDR.0.05"
"1511",0.49,4.36881978378419e-05,0.993080278794565,"poisson.FDR.0.05"
"1512",0.04,1.2330954545493e-05,0.879055307626736,"poisson.FDR.0.05"
"1513",0.01,1.06832177122194e-05,0.841197412625984,"poisson.FDR.0.05"
"1514",0.1,1.52922829438711e-05,0.923431780574638,"poisson.FDR.0.05"
"1515",0.18,2.60308540490898e-05,0.976984405555834,"poisson.FDR.0.05"
"1516",0.16,1.65300830253411e-05,0.935867221581507,"poisson.FDR.0.05"
"1517",0.05,7.99269672084896e-06,0.748683748683749,"poisson.FDR.0.05"
"1518",0.02,1.47286602574519e-05,0.916512059369202,"poisson.FDR.0.05"
"1519",0.07,1.41894045816543e-05,0.909692623978338,"poisson.FDR.0.05"
"1520",0.54,5.50216157697797e-05,0.996790853933711,"poisson.FDR.0.05"
"1521",0,3.70896481173088e-06,0.435992578849722,"poisson.FDR.0.05"
"1522",0.02,4.8283820921859e-06,0.547811262096976,"poisson.FDR.0.05"
"1523",0.14,2.00109492827105e-05,0.958481672767387,"poisson.FDR.0.05"
"1524",0.01,7.07086781914819e-06,0.705560848417991,"poisson.FDR.0.05"
"1525",0.02,6.26581345343469e-06,0.656320513463371,"poisson.FDR.0.05"
"1526",0.16,1.82798085640206e-05,0.949405806548664,"poisson.FDR.0.05"
