,0
GW16.Neurons,0.06976646523211598
GW26.GABAergic.neurons,0.15904426422261056
GW23.GABAergic.neurons,0.008812518052323325
GW16.Stem.cells,0.21641722706119657
GW26.Neurons,-0.21505516186777165
GW10.Neurons,0.012952381469669013
GW23.Neurons,0.02434339081740784
GW10.Stem.cells,0.05336120481553241
GW16.GABAergic.neurons,0.001369476456158808
GW19.Neurons,0.014925828839533565
GW26.OPC,-0.006395356049200707
GW26.Astrocytes,0.06499963624783862
GW12.Neurons,-0.05635669482648554
GW09.Stem.cells,-0.02942757748914984
GW26.Microglia,-0.058242438531217695
GW09.Neurons,-0.08899912332155963
GW23.OPC,0.008254137115728165
GW19.GABAergic.neurons,-0.07422202996238411
GW13.Neurons,-0.07072097321787342
GW08.Neurons,-0.15819339674347685
GW16.OPC,0.11155028073619389
GW12.Stem.cells,0.07381079405335775
GW16.Microglia,-0.09703658519480268
GW23.Microglia,-0.08194153896088201
week_10.hPeric,0.03970417139270375
week_10.hRgl2a,-0.05071148181029194
week_11.hRgl2a,-0.022189120594775937
week_10.Unk,-0.04611532739370927
week_11.hPeric,-0.01721795800447123
week_9.Unk,-0.038952602341549514
week_6.hProgFPM,0.03699997440298249
week_8.Unk,-0.04518218264559171
week_11.hRgl2b,-0.053428737790294986
week_9.hGaba,0.09703711433234323
week_6.hProgBP,-0.04073707401608264
week_8.hNbM,-0.07423496943831535
week_8.hNProg,-0.04215128239023274
week_11.hEndo,-0.007931996278870678
week_11.Unk,-0.10685786588818046
week_6.hProgM,0.023722456365677692
week_6.hProgFPL,0.04642904081264953
week_6.Unk,-0.023720842062354277
week_8.hProgBP,0.030473200532225398
week_8.hNbML1,-0.020720370230994108
week_9.hNbML5,0.033729688498309
week_8.hOMTN,0.028128835377695473
week_6.hNProg,0.0037389435515335014
week_6.hOMTN,0.04757291089026166
week_11.hRgl3,0.015251733759526986
week_10.hEndo,0.03923659952090216
week_8.hProgFPM,-0.028808087333551103
week_8.hRN,0.001137694301551829
week_9.hOMTN,0.01726455244628329
week_10.hDA2,-0.032473601270552585
week_10.hRgl3,-0.05329071886184745
week_11.hOPC,-0.01368346783427818
week_11.hRgl2c,-0.09225469288891672
week_10.hNbM,0.040860551048395324
week_10.hDA1,0.04949770899331976
week_9.hProgBP,0.0076260524246455135
week_8.hProgM,-0.046060479804749435
week_10.hRgl2b,0.024166388291197993
week_7.hRgl2a,-0.022957241189869457
week_7.hOMTN,0.02163791385912306
week_7.Unk,-0.04994024735125087
week_10.hRgl1,-0.010677965299622174
week_7.hProgBP,-0.016337203157576568
week_10.hDA0,-0.002604158539684568
week_9.hNbGaba,0.07577905678975669
week_9.hDA0,0.07352544468178678
week_9.hDA1,0.10727430441184467
week_9.hNProg,-0.03729908530638378
week_8.hProgFPL,0.03790857010939943
week_9.hRgl2a,0.006599764886136483
week_9.hDA2,-0.006564693714638109
week_6.hNbML1,-0.018878817204578385
week_9.hNbM,-0.009453755986050746
week_9.hNbML1,0.09411207070129138
week_6.hNbM,-0.03105141318798153
week_10.hGaba,-0.015176634027464374
dn.cls1,0.03163162328039962
dn.cls2,0.007436400595060942
