,0,1
SCN2A,1.0268439,1.1004256
CHD8,1.0268439,1.1004256
ADNP,1.0268439,1.1004256
SHANK3,1.0268439,1.1004256
PTEN,1.0268439,1.1004256
SYNGAP1,1.0268439,1.1004256
MECP2,1.0268439,1.1004256
KDM5B,1.0268439,1.1004256
FOXP1,1.0268439,1.1004256
ARID1B,1.0268439,1.1004256
POGZ,1.0268439,1.1004256
ASH1L,1.0268439,1.1004256
KMT5B,1.0268439,1.1004256
SLC6A1,1.0268439,1.1004256
GIGYF1,1.0268439,1.1004256
DYRK1A,1.0268439,1.1004256
CHD2,1.0268439,1.1004256
ASXL3,1.0268439,1.1004256
TAOK1,1.0268439,1.1004256
DNMT3A,1.0268439,1.1004256
GRIN2B,1.0268439,1.1004256
BRSK2,1.0268439,1.1004256
KMT2A,1.0268439,1.1004256
NF1,1.0268439,1.1004256
STXBP1,1.0268439,1.1004256
CUL3,1.0268439,1.1004256
MED13L,1.0268439,1.1004256
ANK2,1.0268439,1.1004256
MYT1L,1.0268439,1.1004256
RORB,1.0268439,1.1004256
TBL1XR1,1.0268439,1.1004256
TBR1,1.0268439,1.1004256
DYNC1H1,1.0268439,1.1004256
WAC,1.0268439,1.1004256
PHF21A,1.0268439,1.1004256
KDM6B,1.0268439,1.1004256
DDX3X,1.0268439,1.1004256
CTNNB1,1.0268439,1.1004256
MED13,1.0268439,1.1004256
ANKRD11,1.0268439,1.1004256
CTCF,1.0268439,1.1004256
RFX3,1.0268439,1.1004256
ARHGEF9,1.0268439,1.1004256
SHANK2,1.0268439,1.1004256
DEAF1,1.0268439,1.1004256
SMARCC2,1.0268439,1.1004256
TLK2,1.0268439,1.1004256
TCF20,1.0268439,1.1004256
CNOT3,1.0268439,1.1004256
SYNCRIP,1.0268439,1.1004256
SETD5,1.0268439,1.1004256
NAA15,1.0268439,1.1004256
SCN1A,1.0268439,1.1004256
EHMT1,1.0268439,1.1004256
TCF4,1.0268439,1.1004256
SRPRA,1.0268439,1.1004256
MARK2,1.0268439,1.1004256
KMT2C,1.0268439,1.1004256
MBD5,1.0268439,1.1004256
NRXN1,1.0268439,1.1004256
IRF2BPL,1.0268439,1.1004256
PHIP,1.0268439,1.1004256
NFE2L3,1.0268439,1.1004256
SKI,1.0268439,1.1004256
PSMD12,1.0268439,1.1004256
KCNB1,1.0268439,1.1004256
CSDE1,1.0268439,1.1004256
TSC1,1.0268439,1.1004256
