,0,1
SCN2A,1.0809822,1.0584594
CHD8,1.0809822,1.0584594
ADNP,1.0809822,1.0584594
SHANK3,1.0809822,1.0584594
PTEN,1.0809822,1.0584594
SYNGAP1,1.0809822,1.0584594
MECP2,1.0809822,1.0584594
KDM5B,1.0809822,1.0584594
FOXP1,1.0809822,1.0584594
ARID1B,1.0809822,1.0584594
POGZ,1.0809822,1.0584594
ASH1L,1.0809822,1.0584594
KMT5B,1.0809822,1.0584594
SLC6A1,1.0809822,1.0584594
GIGYF1,1.0809822,1.0584594
DYRK1A,1.0809822,1.0584594
CHD2,1.0809822,1.0584594
ASXL3,1.0809822,1.0584594
TAOK1,1.0809822,1.0584594
DNMT3A,1.0809822,1.0584594
GRIN2B,1.0809822,1.0584594
BRSK2,1.0809822,1.0584594
KMT2A,1.0809822,1.0584594
NF1,1.0809822,1.0584594
STXBP1,1.0809822,1.0584594
CUL3,1.0809822,1.0584594
MED13L,1.0809822,1.0584594
ANK2,1.0809822,1.0584594
MYT1L,1.0809822,1.0584594
RORB,1.0809822,1.0584594
TBL1XR1,1.0809822,1.0584594
TBR1,1.0809822,1.0584594
DYNC1H1,1.0809822,1.0584594
WAC,1.0809822,1.0584594
PHF21A,1.0809822,1.0584594
KDM6B,1.0809822,1.0584594
DDX3X,1.0809822,1.0584594
CTNNB1,1.0809822,1.0584594
MED13,1.0809822,1.0584594
ANKRD11,1.0809822,1.0584594
CTCF,1.0809822,1.0584594
RFX3,1.0809822,1.0584594
ARHGEF9,1.0809822,1.0584594
SHANK2,1.0809822,1.0584594
DEAF1,1.0809822,1.0584594
SMARCC2,1.0809822,1.0584594
TLK2,1.0809822,1.0584594
TCF20,1.0809822,1.0584594
CNOT3,1.0809822,1.0584594
SYNCRIP,1.0809822,1.0584594
SETD5,1.0809822,1.0584594
NAA15,1.0809822,1.0584594
SCN1A,1.0809822,1.0584594
EHMT1,1.0809822,1.0584594
TCF4,1.0809822,1.0584594
SRPRA,1.0809822,1.0584594
MARK2,1.0809822,1.0584594
KMT2C,1.0809822,1.0584594
