,0,1,2,3,4,5,6,7
SCN2A,0.50643075,0.9861076,0.98935664,0.9764279,0.9867364,0.37544385,0.11255396,0.16547933
CHD8,0.53200585,0.99163413,0.99372065,0.9856887,0.9918861,0.36828178,0.10283873,0.18650031
ADNP,0.47669506,0.9838649,0.9883694,0.974567,0.9850595,0.30958837,0.108451284,0.1018098
SHANK3,0.60882753,0.9985169,0.99835694,0.9962616,0.9983021,0.44865483,0.09138931,0.3277291
PTEN,0.48185593,0.9856498,0.9890032,0.97571987,0.98636603,0.35131204,0.098377004,0.12497097
SYNGAP1,0.59958774,0.9883614,0.9908836,0.98032045,0.9888298,0.46842825,0.0936654,0.29671437
MECP2,0.5068734,0.9944161,0.99612737,0.9913565,0.9948976,0.32770458,0.085889906,0.13310353
KDM5B,0.45681274,0.99315184,0.99544096,0.98956585,0.9938692,0.30741504,0.10052553,0.08398558
FOXP1,0.4920385,0.9822436,0.986444,0.9700836,0.9833021,0.30709055,0.105595335,0.13138802
ARID1B,0.47590038,0.9980465,0.99875605,0.9966345,0.9984464,0.31754547,0.0965332,0.11846942
POGZ,0.4619589,0.989841,0.992864,0.98399043,0.990719,0.29645494,0.10792659,0.08825287
ASH1L,0.46426338,0.9843646,0.9884103,0.974257,0.98518413,0.29979986,0.106938995,0.10344577
KMT5B,0.46961206,0.9926978,0.9947475,0.9878777,0.9933766,0.31978807,0.09959361,0.11025818
SLC6A1,0.5092541,0.98087436,0.9856527,0.968294,0.98185754,0.39373693,0.092734896,0.1864886
GIGYF1,0.50455034,0.9852681,0.9890231,0.97595805,0.9863435,0.38417843,0.0959962,0.16409397
DYRK1A,0.51687944,0.9874985,0.9907646,0.97951984,0.9884735,0.3596786,0.095944636,0.17779008
CHD2,0.45947954,0.98232675,0.9866791,0.97093093,0.983261,0.27519467,0.116096795,0.08500399
ASXL3,0.57767147,1.0068258,1.0054431,1.0111352,1.0062538,0.42052308,0.100288436,0.23519798
TAOK1,0.46401817,0.98361444,0.9877595,0.9729245,0.98457,0.29607043,0.10642615,0.10212902
DNMT3A,0.5302772,0.9994842,1.0001192,0.99987864,0.99980843,0.3494866,0.08602648,0.15769187
GRIN2B,0.7457303,1.0027916,1.0021687,1.0047193,1.0028627,0.5387559,0.14413102,0.46421856
BRSK2,0.5594157,1.0034938,1.0027002,1.0057898,1.0034456,0.3794998,0.09497301,0.18427902
KMT2A,0.4597835,0.9826113,0.986899,0.9712628,0.9836726,0.2762388,0.1246173,0.08122837
NF1,0.50701594,0.9923655,0.9944235,0.9873117,0.99285173,0.31406757,0.093582995,0.13718124
STXBP1,0.4683809,0.9866382,0.98982894,0.977759,0.98716855,0.35530165,0.09986285,0.10605351
CUL3,0.51113594,0.9961393,0.99741215,0.99370956,0.9967016,0.3516659,0.090857744,0.15550035
MED13L,0.50269383,0.98961955,0.9920992,0.98234904,0.9898989,0.35029677,0.09523934,0.14955081
ANK2,0.46569505,0.9904804,0.99267024,0.983887,0.9909081,0.30612364,0.11546614,0.08919526
MYT1L,0.46857968,0.9850925,0.9883008,0.9744513,0.9856478,0.35158834,0.11405712,0.10721831
RORB,0.6376448,1.0113943,1.0085087,1.018656,1.0105783,0.46412587,0.096304566,0.2724994
TBL1XR1,0.4485591,0.9845919,0.98862696,0.9749964,0.98578763,0.29694012,0.106569186,0.08991335
TBR1,0.67987967,1.0033683,1.0027771,1.005259,1.002956,0.5212614,0.12845443,0.32527947
DYNC1H1,0.4533518,0.98342216,0.9876083,0.9727488,0.9844395,0.27582073,0.124530815,0.07370378
WAC,0.47066894,0.98790574,0.9909431,0.9799443,0.98893255,0.27880013,0.12098207,0.0818703
PHF21A,0.518514,0.9940821,0.9954566,0.989786,0.9946055,0.33014125,0.09557775,0.15359426
KDM6B,0.50882614,1.0010545,1.0006562,1.001379,1.0009828,0.35417396,0.08748363,0.13280255
DDX3X,0.45238638,0.9816879,0.98617935,0.96976656,0.98282933,0.2585159,0.12019549,0.07193909
CTNNB1,0.449151,0.9804206,0.98541546,0.9680579,0.98166126,0.27362224,0.10907824,0.08464996
MED13,0.493929,0.9907373,0.99322754,0.98469937,0.9912331,0.3209362,0.10151669,0.12471836
ANKRD11,0.4754101,0.9825188,0.98702794,0.9712882,0.98361135,0.2815031,0.11287164,0.09680146
CTCF,0.50245345,0.9983177,0.9993765,0.9979681,0.99865395,0.3211923,0.09283891,0.12701942
RFX3,0.5031009,0.986502,0.9896772,0.97721213,0.9874195,0.3058659,0.10583308,0.13195838
ARHGEF9,0.5360706,1.0029229,1.0024245,1.0053754,1.0031774,0.35877848,0.09219403,0.14941557
SHANK2,0.5269203,0.99300456,0.99444795,0.9874053,0.9934412,0.39489803,0.09914893,0.1957416
DEAF1,0.53653353,0.9970771,0.9976715,0.9948503,0.9972678,0.39536768,0.08747826,0.19183396
SMARCC2,0.46532163,0.9825176,0.98701525,0.9716266,0.98352194,0.29731873,0.11515709,0.0939642
TLK2,0.5569714,0.98803955,0.9911741,0.9803493,0.98894846,0.4109583,0.091508105,0.2565954
TCF20,0.5497841,1.0074575,1.006213,1.0132902,1.0074121,0.36424255,0.0945167,0.16653863
CNOT3,0.63391054,1.0211856,1.0157375,1.0344654,1.0196666,0.44281945,0.08981353,0.23771377
SYNCRIP,0.45728287,0.9768046,0.98258317,0.9619049,0.97825074,0.2651474,0.12978847,0.07729507
SETD5,0.505437,0.9814521,0.9860141,0.9693432,0.98246,0.305327,0.11080032,0.1333951
NAA15,0.5275714,1.0019951,1.0022008,1.0043232,1.0019219,0.3159275,0.098356076,0.123703316
SCN1A,0.57309365,0.995735,0.9970796,0.9928137,0.9963182,0.3687383,0.093109526,0.2297766
EHMT1,0.67667645,0.99083465,0.99346316,0.98529935,0.99143803,0.4052181,0.14378951,0.28865522
TCF4,0.41619667,0.9788334,0.9840871,0.96517515,0.98022866,0.2638468,0.11945015,0.061281648
SRPRA,0.61695284,1.0110995,1.0091368,1.0197306,1.0107499,0.39938372,0.07810059,0.2562504
MARK2,0.5806303,0.9977095,0.99805987,0.9956635,0.9977756,0.44280082,0.088649966,0.24276179
KMT2C,0.4632267,0.98097813,0.9861115,0.9688928,0.98187995,0.29438546,0.12206416,0.0965456
MBD5,0.64743876,1.0110298,1.008603,1.0184765,1.0103614,0.49303383,0.09337118,0.3260233
NRXN1,0.44225997,0.9889853,0.99164176,0.9816796,0.9895606,0.31304398,0.10237628,0.0781784
IRF2BPL,0.5165083,0.99056077,0.99291,0.9838082,0.99116826,0.35192308,0.097277604,0.17777179
PHIP,0.46938115,0.983758,0.98778725,0.9731241,0.9848497,0.27680093,0.123672456,0.083964914
NFE2L3,0.74707484,1.0054381,1.0038675,1.0085951,1.0049137,0.5371854,0.13106495,0.44844735
SKI,0.5678418,0.98738927,0.990417,0.97898114,0.98798525,0.4144391,0.09141222,0.24799182
PSMD12,0.57721245,1.0212681,1.0168223,1.0362307,1.0202518,0.40471867,0.07607928,0.19669412
KCNB1,0.68920016,1.0116508,1.0088949,1.0193317,1.0110743,0.50166315,0.10305354,0.4051482
CSDE1,0.4574768,0.9776138,0.982965,0.9631891,0.9790591,0.24523826,0.1582181,0.05681517
TSC1,0.50267196,0.9926711,0.9943924,0.98764646,0.99328005,0.38218102,0.09183935,0.15631069
DMWD,0.5418224,0.9830387,0.9873278,0.9720781,0.9839679,0.40397948,0.092769556,0.2118462
CLCN4,0.52558905,1.0022205,1.001401,1.0029588,1.0015752,0.40145275,0.08113631,0.16441382
MEIS2,0.47177282,0.97711617,0.9825048,0.9616575,0.9782309,0.3609034,0.11472335,0.11936892
PBX1,0.4786426,0.985879,0.98926336,0.97632897,0.9869257,0.27024046,0.14791994,0.077773035
HNRNPD,0.44165596,0.984007,0.9880532,0.9740372,0.98511666,0.25628912,0.11568247,0.06589603
BCL11A,0.44887987,0.98785704,0.99104124,0.9805127,0.9885038,0.31505668,0.111132845,0.07264118
TCF7L2,0.5426635,0.993083,0.99523723,0.9889954,0.99379766,0.37146166,0.08759152,0.2091833
WDFY3,0.5120002,0.99501896,0.99655104,0.99193704,0.9953894,0.32870072,0.09383135,0.14081883
PHF3,0.5060795,1.0003167,1.0009639,1.0016288,1.0005614,0.32653022,0.090805545,0.12060315
SETBP1,0.4783516,0.9889978,0.99192774,0.98238015,0.98984796,0.31872767,0.10093631,0.1020102
TGM1,0.7677067,1.0001817,1.000057,1.0002158,1.000227,0.54737645,0.1560408,0.46842837
EBF3,0.6522611,0.98246264,0.9860972,0.9702842,0.98350626,0.42671752,0.19753288,0.23155683
PPP2R5D,0.55799884,1.0105746,1.0081308,1.0176538,1.0103477,0.40684733,0.07940152,0.19585119
TAF4,0.6095391,0.99213886,0.9944891,0.9873997,0.99282926,0.47853035,0.0942678,0.34757492
KCNQ2,0.53043294,0.9988034,0.9994025,0.9987529,0.99889684,0.33710116,0.08713317,0.15066174
CAPRIN1,0.45088288,0.9904003,0.99286056,0.984329,0.99125415,0.2709319,0.11787126,0.06616079
DSCAM,0.61623603,1.0098574,1.0069615,1.0155667,1.0089394,0.43660757,0.092523985,0.286114
GABBR2,0.5381119,0.9989431,0.9993552,0.9979437,0.999004,0.38646597,0.08849375,0.1908348
PRKG2,0.68127465,0.9993763,0.9996114,0.9984669,0.9993475,0.54926795,0.116377026,0.42743433
UBN2,0.5129435,0.99610347,0.9971,0.9932867,0.9962938,0.3463378,0.093104035,0.14565322
MEF2C,0.48389083,0.9702524,0.9772117,0.9505065,0.971715,0.37338597,0.12564284,0.12787531
TRIP12,0.5094422,0.99230945,0.9946016,0.98773235,0.9927639,0.35027176,0.0924588,0.1477674
EP300,0.5115155,0.989449,0.99260944,0.9831286,0.9900204,0.3259546,0.10326776,0.14484796
NR3C2,0.71471715,1.0018978,1.0011739,1.003063,1.0017983,0.50463676,0.104564056,0.45429438
ARHGEF18,0.603269,1.0072223,1.0059696,1.0124946,1.0071316,0.44531417,0.08220202,0.28906342
TNPO3,0.5375972,1.0145674,1.0112927,1.0244908,1.0137607,0.3415193,0.07814217,0.12843552
SMAD6,0.77915525,0.9964453,0.99770796,0.9945249,0.99701107,0.53530777,0.14905182,0.52935034
AMOT,0.6142641,1.0107006,1.0090003,1.0189084,1.0104849,0.3972358,0.078819245,0.26122278
AUTS2,0.4538746,0.9883851,0.99141955,0.9808465,0.9892504,0.28776506,0.10524871,0.08443623
NCKAP1,0.4870202,0.9839831,0.9879231,0.9733061,0.9851326,0.31697842,0.10503199,0.12605606
DLG4,0.5848792,0.9970447,0.99791956,0.99483854,0.99723804,0.3283402,0.14241797,0.15598829
ECPAS,0.54433995,0.99582684,0.9966769,0.9928185,0.9961909,0.38702056,0.08940535,0.19401255
PRKAR1B,0.5260031,0.9811021,0.9854777,0.96819377,0.9819981,0.41448966,0.1057805,0.1838298
FUBP3,0.54155415,0.99158883,0.9933394,0.985257,0.9923227,0.3978833,0.09345264,0.21447167
GRIA2,0.45690095,0.98751676,0.9903915,0.9791194,0.9879946,0.3292923,0.11122575,0.08841033
CCDC40,0.6550242,1.0224899,1.0175612,1.0382226,1.0213946,0.41201442,0.08375516,0.26925465
GABRA1,0.69120264,1.0110435,1.0084183,1.0183879,1.0102894,0.470136,0.11151481,0.36059248
TSC2,0.51447284,0.99352443,0.99570286,0.9900967,0.99410903,0.37690687,0.09008634,0.1442437
C1orf185,0.7901871,0.99068636,0.9928381,0.98447603,0.99121964,0.5681649,0.18572557,0.51472604
