,0,1
SCN2A,1.0042971,1.0919123
CHD8,1.0042971,1.0919123
ADNP,1.0042971,1.0919123
SHANK3,1.0042971,1.0919123
PTEN,1.0042971,1.0919123
SYNGAP1,1.0042971,1.0919123
MECP2,1.0042971,1.0919123
KDM5B,1.0042971,1.0919123
FOXP1,1.0042971,1.0919123
ARID1B,1.0042971,1.0919123
POGZ,1.0042971,1.0919123
ASH1L,1.0042971,1.0919123
KMT5B,1.0042971,1.0919123
SLC6A1,1.0042971,1.0919123
GIGYF1,1.0042971,1.0919123
DYRK1A,1.0042971,1.0919123
CHD2,1.0042971,1.0919123
ASXL3,1.0042971,1.0919123
TAOK1,1.0042971,1.0919123
DNMT3A,1.0042971,1.0919123
GRIN2B,1.0042971,1.0919123
BRSK2,1.0042971,1.0919123
KMT2A,1.0042971,1.0919123
NF1,1.0042971,1.0919123
STXBP1,1.0042971,1.0919123
CUL3,1.0042971,1.0919123
MED13L,1.0042971,1.0919123
ANK2,1.0042971,1.0919123
MYT1L,1.0042971,1.0919123
RORB,1.0042971,1.0919123
TBL1XR1,1.0042971,1.0919123
TBR1,1.0042971,1.0919123
DYNC1H1,1.0042971,1.0919123
WAC,1.0042971,1.0919123
PHF21A,1.0042971,1.0919123
KDM6B,1.0042971,1.0919123
DDX3X,1.0042971,1.0919123
CTNNB1,1.0042971,1.0919123
MED13,1.0042971,1.0919123
ANKRD11,1.0042971,1.0919123
CTCF,1.0042971,1.0919123
RFX3,1.0042971,1.0919123
ARHGEF9,1.0042971,1.0919123
SHANK2,1.0042971,1.0919123
DEAF1,1.0042971,1.0919123
SMARCC2,1.0042971,1.0919123
TLK2,1.0042971,1.0919123
TCF20,1.0042971,1.0919123
CNOT3,1.0042971,1.0919123
SYNCRIP,1.0042971,1.0919123
SETD5,1.0042971,1.0919123
NAA15,1.0042971,1.0919123
SCN1A,1.0042971,1.0919123
EHMT1,1.0042971,1.0919123
TCF4,1.0042971,1.0919123
SRPRA,1.0042971,1.0919123
MARK2,1.0042971,1.0919123
KMT2C,1.0042971,1.0919123
MBD5,1.0042971,1.0919123
NRXN1,1.0042971,1.0919123
IRF2BPL,1.0042971,1.0919123
PHIP,1.0042971,1.0919123
NFE2L3,1.0042971,1.0919123
SKI,1.0042971,1.0919123
PSMD12,1.0042971,1.0919123
KCNB1,1.0042971,1.0919123
CSDE1,1.0042971,1.0919123
TSC1,1.0042971,1.0919123
DMWD,1.0042971,1.0919123
CLCN4,1.0042971,1.0919123
MEIS2,1.0042971,1.0919123
PBX1,1.0042971,1.0919123
HNRNPD,1.0042971,1.0919123
BCL11A,1.0042971,1.0919123
TCF7L2,1.0042971,1.0919123
WDFY3,1.0042971,1.0919123
PHF3,1.0042971,1.0919123
SETBP1,1.0042971,1.0919123
TGM1,1.0042971,1.0919123
EBF3,1.0042971,1.0919123
PPP2R5D,1.0042971,1.0919123
TAF4,1.0042971,1.0919123
KCNQ2,1.0042971,1.0919123
CAPRIN1,1.0042971,1.0919123
DSCAM,1.0042971,1.0919123
GABBR2,1.0042971,1.0919123
PRKG2,1.0042971,1.0919123
UBN2,1.0042971,1.0919123
MEF2C,1.0042971,1.0919123
TRIP12,1.0042971,1.0919123
EP300,1.0042971,1.0919123
NR3C2,1.0042971,1.0919123
ARHGEF18,1.0042971,1.0919123
TNPO3,1.0042971,1.0919123
SMAD6,1.0042971,1.0919123
AMOT,1.0042971,1.0919123
AUTS2,1.0042971,1.0919123
NCKAP1,1.0042971,1.0919123
DLG4,1.0042971,1.0919123
ECPAS,1.0042971,1.0919123
PRKAR1B,1.0042971,1.0919123
FUBP3,1.0042971,1.0919123
GRIA2,1.0042971,1.0919123
CCDC40,1.0042971,1.0919123
GABRA1,1.0042971,1.0919123
TSC2,1.0042971,1.0919123
C1orf185,1.0042971,1.0919123
