,0,1,2,3,4,5,6,7
SCN2A,0.9843174,0.9876994,0.9901539,0.9840173,0.9851321,0.9850973,0.99264145,0.9847273
CHD8,0.995389,0.9963304,0.9970312,0.99515396,0.9954393,0.99534315,0.9977408,0.99517024
ADNP,0.9915584,0.9934059,0.994622,0.99118686,0.9918661,0.99170697,0.9959647,0.99147
SHANK3,0.99999344,1.0001531,1.000023,1.0000407,1.0000329,0.9997332,1.000038,0.99944896
PTEN,0.9848944,0.9882374,0.9905547,0.9844837,0.9855976,0.9852476,0.99296486,0.9859098
SYNGAP1,1.0021625,1.0016465,1.0014375,1.0023715,1.0020261,1.0020962,1.0010686,1.0019225
MECP2,1.0004711,1.0004056,1.0003939,1.0005157,1.0004822,1.0003998,1.0003262,1.0009334
KDM5B,0.99355525,0.99495107,0.9959667,0.9932921,0.9938354,0.993752,0.9969739,0.9939748
FOXP1,0.9933399,0.99490905,0.99584013,0.9931406,0.9937233,0.99350834,0.99693394,0.99353564
ARID1B,0.99390775,0.9952112,0.9962214,0.99384654,0.9942808,0.99431264,0.99720436,0.9941645
POGZ,0.993411,0.99474967,0.9960227,0.9934972,0.99380606,0.9940127,0.99705493,0.9945326
ASH1L,0.9965802,0.9972857,0.99775904,0.99631417,0.99656516,0.99679434,0.9983361,0.9968573
KMT5B,0.9922161,0.9939096,0.9950341,0.99189883,0.9924811,0.992635,0.9963237,0.99213433
SLC6A1,0.9937208,0.99514335,0.9960277,0.9934937,0.9939923,0.99399924,0.99711794,0.99486554
GIGYF1,0.99905145,0.99924374,0.99929786,0.9988592,0.9988793,0.9986886,0.99941766,0.9986955
DYRK1A,0.9977658,0.9982799,0.9984415,0.9974668,0.9978006,0.9980564,0.9989051,0.99791574
CHD2,0.9978701,0.9983749,0.99875724,0.9978832,0.9980831,0.9978619,0.9990682,0.9979124
ASXL3,0.98815906,0.9905703,0.9920443,0.98717403,0.9883058,0.988127,0.9939791,0.9881363
TAOK1,0.9935483,0.9948534,0.99578905,0.9931394,0.9936365,0.9937632,0.99682593,0.9938874
DNMT3A,0.99697506,0.99770206,0.99844193,0.99732244,0.99746966,0.9972942,0.9989021,0.99746424
GRIN2B,1.0043232,1.0033655,1.0026896,1.0043579,1.0040207,1.0039937,1.0019579,1.0038229
BRSK2,0.99962837,0.9997231,0.9998373,0.99977744,0.9998436,0.99983174,0.9999308,0.9990343
KMT2A,0.99153703,0.99340355,0.99443424,0.99094194,0.9917488,0.99135876,0.99577904,0.9912709
NF1,0.99720067,0.9976932,0.99820817,0.9971516,0.9972126,0.9974133,0.9986615,0.99735856
STXBP1,0.99598944,0.9968067,0.9974774,0.9958349,0.9961334,0.99624527,0.99810773,0.9963359
CUL3,0.99892724,0.9992653,0.99937046,0.9988593,0.99910045,0.99892604,0.9995737,0.9987308
MED13L,0.99793553,0.9982565,0.998827,0.99815273,0.9980357,0.9983756,0.99913526,0.99819994
ANK2,0.9907644,0.992588,0.9941029,0.99040014,0.9909867,0.9914367,0.9955576,0.9911572
MYT1L,0.99110943,0.9930587,0.9943909,0.99080443,0.99161,0.9917562,0.995829,0.9911523
RORB,1.0048445,1.003489,1.0025964,1.0044236,1.0039673,1.0043095,1.0017968,1.0036834
TBL1XR1,0.99705404,0.99776685,0.99811757,0.99687004,0.99723554,0.9969773,0.99859893,0.99708986
TBR1,0.99107885,0.99299604,0.994825,0.9913456,0.9919392,0.99198115,0.99627256,0.9940444
DYNC1H1,0.99340606,0.9947737,0.9955826,0.99284595,0.9934761,0.99337983,0.9966434,0.9933368
WAC,0.9932562,0.99471694,0.99565613,0.9928915,0.99340844,0.9933999,0.9967361,0.9932214
PHF21A,1.0004038,1.0004125,1.0003582,1.000446,1.0003822,1.0005554,1.00038,1.001199
KDM6B,0.99523556,0.9963051,0.997051,0.995139,0.99559367,0.9955785,0.99785477,0.9951737
DDX3X,0.9946496,0.99577934,0.99670976,0.9946116,0.9948685,0.99490714,0.9975419,0.99478185
CTNNB1,0.9929844,0.9945935,0.9956647,0.99279237,0.9934515,0.99316263,0.9968022,0.99359167
MED13,0.99379253,0.99519265,0.9961676,0.99374235,0.9942904,0.9939116,0.99715966,0.9937262
ANKRD11,0.9926666,0.99425113,0.9950548,0.9919623,0.99275523,0.9923774,0.9962323,0.992348
CTCF,0.9943714,0.9956033,0.9962932,0.993863,0.99446976,0.99412704,0.9971848,0.9945837
RFX3,0.9993322,0.99952555,0.9993014,0.9988855,0.99921685,0.9989774,0.99947226,0.99911356
ARHGEF9,1.0011203,1.0009567,1.0008204,1.0012515,1.0011408,1.0011389,1.0006467,1.0005869
SHANK2,0.99707776,0.99765474,0.9978925,0.99666643,0.9969072,0.99679536,0.9983741,0.99722785
DEAF1,0.99990284,0.99988866,0.99988365,0.99988854,0.9998647,0.99978864,0.9999051,1.0000117
SMARCC2,0.9945858,0.99576235,0.9964155,0.99414366,0.994741,0.9946718,0.9973258,0.9946606
TLK2,0.9989798,0.9993404,0.9993166,0.9988453,0.9990221,0.9986935,0.99952185,0.9987061
TCF20,0.9974083,0.99791646,0.9982142,0.9971207,0.9974103,0.997488,0.9986459,0.99704194
CNOT3,1.0012927,1.0010707,1.001257,1.0018872,1.0015712,1.0015225,1.0010052,1.0021183
SYNCRIP,0.98823243,0.9908474,0.9925058,0.9877255,0.9887552,0.9885076,0.9944208,0.988489
SETD5,0.99975866,0.99979186,0.9996587,0.9994483,0.9995406,0.9994428,0.9997053,0.99943835
NAA15,0.99642897,0.9971359,0.9978293,0.99645483,0.9965497,0.9966738,0.99837315,0.99657935
SCN1A,0.99891496,0.99949026,0.99973786,0.99929094,0.99923456,0.99876976,0.99989545,0.9994446
EHMT1,0.9950382,0.9959327,0.99679446,0.99485636,0.995221,0.99539375,0.99758863,0.995119
TCF4,0.99261427,0.9942844,0.99538934,0.99239945,0.9929091,0.9924344,0.99649787,0.9928299
SRPRA,1.0006639,1.000419,1.0003542,1.0005829,1.0004904,1.0004735,1.0002325,1.0009184
MARK2,1.0041637,1.0033201,1.0021303,1.0035887,1.0035223,1.0033644,1.0015564,1.0025927
KMT2C,0.9920396,0.993695,0.9947499,0.99146104,0.9921665,0.9919621,0.99599636,0.99213624
MBD5,1.0024312,1.0018249,1.001385,1.0022826,1.0019329,1.0019872,1.0010045,1.0022988
NRXN1,0.99319565,0.99468565,0.99579346,0.99307,0.9935527,0.99342453,0.9968215,0.9933448
IRF2BPL,0.9907809,0.99275655,0.9941579,0.99047345,0.9910417,0.9908627,0.99559355,0.991585
PHIP,0.993536,0.9948884,0.9958432,0.99325705,0.99375284,0.993621,0.9968381,0.9935123
NFE2L3,1.0055666,1.0043099,1.0033209,1.0054214,1.0050193,1.005102,1.0024304,1.0050431
SKI,1.0003307,1.000236,0.9999725,1.000026,1.0000187,0.9998981,0.99994874,0.9999137
PSMD12,1.001905,1.0014216,1.0015104,1.0024381,1.0020292,1.0020787,1.0011485,1.0020926
KCNB1,1.0057201,1.0045584,1.0037798,1.006148,1.0056171,1.0057088,1.0028704,1.0046847
CSDE1,0.99399495,0.99526376,0.996118,0.9936383,0.99415076,0.9942241,0.9970895,0.9941596
TSC1,0.9996879,0.99987066,0.99962115,0.99930835,0.9995903,0.9994732,0.99976444,0.99882066
DMWD,0.9937339,0.9950677,0.9962156,0.99386466,0.9941458,0.99399996,0.99721205,0.99403644
CLCN4,0.99201083,0.9937377,0.99502754,0.99180615,0.99249595,0.99255484,0.99635875,0.9928149
MEIS2,0.9917729,0.993711,0.9947644,0.9914041,0.9922481,0.9924002,0.9962131,0.99169666
PBX1,0.99020994,0.99221766,0.99358267,0.9895928,0.9903996,0.9905506,0.9951505,0.9903033
HNRNPD,0.9977087,0.99818563,0.9985673,0.9976469,0.9977701,0.9977788,0.998919,0.99744093
BCL11A,0.9921813,0.9938787,0.994876,0.9916045,0.99236006,0.9920137,0.9960793,0.99147165
TCF7L2,0.99912995,0.9995984,0.9997493,0.9993878,0.99941003,0.99895716,0.9998917,0.9990619
WDFY3,0.9936969,0.9950502,0.9959892,0.9934063,0.99394274,0.9936899,0.99698377,0.9940428
PHF3,1.0004828,1.0002759,1.0002086,1.0003365,1.0002828,1.0005336,1.0001464,1.0009998
