,0,1
SCN2A,16.474821,7.1778097
CHD8,16.474821,7.1778097
ADNP,16.474821,7.1778097
SHANK3,16.474821,7.1778097
PTEN,16.474821,7.1778097
SYNGAP1,16.474821,7.1778097
MECP2,16.474821,7.1778097
KDM5B,16.474821,7.1778097
FOXP1,16.474821,7.1778097
ARID1B,16.474821,7.1778097
POGZ,16.474821,7.1778097
ASH1L,16.474821,7.1778097
KMT5B,16.474821,7.1778097
SLC6A1,16.474821,7.1778097
GIGYF1,16.474821,7.1778097
DYRK1A,16.474821,7.1778097
CHD2,16.474821,7.1778097
ASXL3,16.474821,7.1778097
TAOK1,16.474821,7.1778097
DNMT3A,16.474821,7.1778097
GRIN2B,16.474821,7.1778097
BRSK2,16.474821,7.1778097
KMT2A,16.474821,7.1778097
NF1,16.474821,7.1778097
STXBP1,16.474821,7.1778097
CUL3,16.474821,7.1778097
MED13L,16.474821,7.1778097
ANK2,16.474821,7.1778097
MYT1L,16.474821,7.1778097
RORB,16.474821,7.1778097
TBL1XR1,16.474821,7.1778097
TBR1,16.474821,7.1778097
DYNC1H1,16.474821,7.1778097
WAC,16.474821,7.1778097
PHF21A,16.474821,7.1778097
KDM6B,16.474821,7.1778097
DDX3X,16.474821,7.1778097
CTNNB1,16.474821,7.1778097
MED13,16.474821,7.1778097
ANKRD11,16.474821,7.1778097
CTCF,16.474821,7.1778097
RFX3,16.474821,7.1778097
ARHGEF9,16.474821,7.1778097
SHANK2,16.474821,7.1778097
DEAF1,16.474821,7.1778097
SMARCC2,16.474821,7.1778097
TLK2,16.474821,7.1778097
TCF20,16.474821,7.1778097
CNOT3,16.474821,7.1778097
SYNCRIP,16.474821,7.1778097
SETD5,16.474821,7.1778097
NAA15,16.474821,7.1778097
SCN1A,16.474821,7.1778097
EHMT1,16.474821,7.1778097
TCF4,16.474821,7.1778097
SRPRA,16.474821,7.1778097
MARK2,16.474821,7.1778097
KMT2C,16.474821,7.1778097
MBD5,16.474821,7.1778097
NRXN1,16.474821,7.1778097
IRF2BPL,16.474821,7.1778097
PHIP,16.474821,7.1778097
NFE2L3,16.474821,7.1778097
SKI,16.474821,7.1778097
PSMD12,16.474821,7.1778097
KCNB1,16.474821,7.1778097
CSDE1,16.474821,7.1778097
TSC1,16.474821,7.1778097
DMWD,16.474821,7.1778097
CLCN4,16.474821,7.1778097
MEIS2,16.474821,7.1778097
PBX1,16.474821,7.1778097
HNRNPD,16.474821,7.1778097
BCL11A,16.474821,7.1778097
TCF7L2,16.474821,7.1778097
WDFY3,16.474821,7.1778097
PHF3,16.474821,7.1778097
SETBP1,16.474821,7.1778097
TGM1,16.474821,7.1778097
EBF3,16.474821,7.1778097
PPP2R5D,16.474821,7.1778097
TAF4,16.474821,7.1778097
KCNQ2,16.474821,7.1778097
CAPRIN1,16.474821,7.1778097
DSCAM,16.474821,7.1778097
GABBR2,16.474821,7.1778097
PRKG2,16.474821,7.1778097
UBN2,16.474821,7.1778097
MEF2C,16.474821,7.1778097
TRIP12,16.474821,7.1778097
EP300,16.474821,7.1778097
NR3C2,16.474821,7.1778097
ARHGEF18,16.474821,7.1778097
TNPO3,16.474821,7.1778097
SMAD6,16.474821,7.1778097
AMOT,16.474821,7.1778097
AUTS2,16.474821,7.1778097
NCKAP1,16.474821,7.1778097
DLG4,16.474821,7.1778097
ECPAS,16.474821,7.1778097
PRKAR1B,16.474821,7.1778097
FUBP3,16.474821,7.1778097
GRIA2,16.474821,7.1778097
CCDC40,16.474821,7.1778097
GABRA1,16.474821,7.1778097
TSC2,16.474821,7.1778097
C1orf185,16.474821,7.1778097
METTL23,16.474821,7.1778097
HNRNPUL2,16.474821,7.1778097
PAX5,16.474821,7.1778097
ATF4,16.474821,7.1778097
RERE,16.474821,7.1778097
DHFR2,16.474821,7.1778097
TMC4,16.474821,7.1778097
FXYD5,16.474821,7.1778097
EBAG9,16.474821,7.1778097
ITGB5,16.474821,7.1778097
INTS2,16.474821,7.1778097
RAI1,16.474821,7.1778097
FOXG1,16.474821,7.1778097
PLEKHG6,16.474821,7.1778097
MAVS,16.474821,7.1778097
C1QC,16.474821,7.1778097
TMEM116,16.474821,7.1778097
SIN3A,16.474821,7.1778097
ANP32A,16.474821,7.1778097
PRR14L,16.474821,7.1778097
CSNK2B,16.474821,7.1778097
PMM2,16.474821,7.1778097
PFN2,16.474821,7.1778097
LMTK3,16.474821,7.1778097
SPRY2,16.474821,7.1778097
CMPK2,16.474821,7.1778097
IQSEC2,16.474821,7.1778097
RIPK1,16.474821,7.1778097
TPK1,16.474821,7.1778097
CASZ1,16.474821,7.1778097
ZBTB45,16.474821,7.1778097
NUDT17,16.474821,7.1778097
FANCE,16.474821,7.1778097
ZNF396,16.474821,7.1778097
NR4A2,16.474821,7.1778097
TBCEL,16.474821,7.1778097
ADAM21,16.474821,7.1778097
TCF3,16.474821,7.1778097
AAAS,16.474821,7.1778097
CELF6,16.474821,7.1778097
INSC,16.474821,7.1778097
ZMYND8,16.474821,7.1778097
CLTC,16.474821,7.1778097
TCHHL1,16.474821,7.1778097
CTDSPL2,16.474821,7.1778097
ZNF292,16.474821,7.1778097
KCNQ3,16.474821,7.1778097
RALGAPB,16.474821,7.1778097
SRCAP,16.474821,7.1778097
RAB11FIP4,16.474821,7.1778097
ZNF865,16.474821,7.1778097
CASKIN1,16.474821,7.1778097
RANBP17,16.474821,7.1778097
FBN1,16.474821,7.1778097
ACTB,16.474821,7.1778097
CNNM2,16.474821,7.1778097
TSHZ1,16.474821,7.1778097
UPF3B,16.474821,7.1778097
PHF2,16.474821,7.1778097
FMR1,16.474821,7.1778097
MIB1,16.474821,7.1778097
FADS1,16.474821,7.1778097
FRMD7,16.474821,7.1778097
LDB1,16.474821,7.1778097
PCDH19,16.474821,7.1778097
EIF3G,16.474821,7.1778097
MYO1E,16.474821,7.1778097
ZFAND5,16.474821,7.1778097
CFAP410,16.474821,7.1778097
BICRA,16.474821,7.1778097
