,0,1
SCN2A,1.0659465,1.0876852
CHD8,1.0659465,1.0876852
ADNP,1.0659465,1.0876852
SHANK3,1.0659465,1.0876852
PTEN,1.0659465,1.0876852
SYNGAP1,1.0659465,1.0876852
MECP2,1.0659465,1.0876852
KDM5B,1.0659465,1.0876852
FOXP1,1.0659465,1.0876852
ARID1B,1.0659465,1.0876852
POGZ,1.0659465,1.0876852
ASH1L,1.0659465,1.0876852
KMT5B,1.0659465,1.0876852
SLC6A1,1.0659465,1.0876852
GIGYF1,1.0659465,1.0876852
DYRK1A,1.0659465,1.0876852
CHD2,1.0659465,1.0876852
ASXL3,1.0659465,1.0876852
TAOK1,1.0659465,1.0876852
DNMT3A,1.0659465,1.0876852
GRIN2B,1.0659465,1.0876852
BRSK2,1.0659465,1.0876852
KMT2A,1.0659465,1.0876852
NF1,1.0659465,1.0876852
STXBP1,1.0659465,1.0876852
CUL3,1.0659465,1.0876852
MED13L,1.0659465,1.0876852
ANK2,1.0659465,1.0876852
MYT1L,1.0659465,1.0876852
RORB,1.0659465,1.0876852
TBL1XR1,1.0659465,1.0876852
TBR1,1.0659465,1.0876852
DYNC1H1,1.0659465,1.0876852
WAC,1.0659465,1.0876852
PHF21A,1.0659465,1.0876852
KDM6B,1.0659465,1.0876852
DDX3X,1.0659465,1.0876852
CTNNB1,1.0659465,1.0876852
MED13,1.0659465,1.0876852
ANKRD11,1.0659465,1.0876852
CTCF,1.0659465,1.0876852
RFX3,1.0659465,1.0876852
ARHGEF9,1.0659465,1.0876852
SHANK2,1.0659465,1.0876852
DEAF1,1.0659465,1.0876852
SMARCC2,1.0659465,1.0876852
TLK2,1.0659465,1.0876852
TCF20,1.0659465,1.0876852
CNOT3,1.0659465,1.0876852
SYNCRIP,1.0659465,1.0876852
SETD5,1.0659465,1.0876852
NAA15,1.0659465,1.0876852
SCN1A,1.0659465,1.0876852
EHMT1,1.0659465,1.0876852
TCF4,1.0659465,1.0876852
SRPRA,1.0659465,1.0876852
MARK2,1.0659465,1.0876852
KMT2C,1.0659465,1.0876852
MBD5,1.0659465,1.0876852
NRXN1,1.0659465,1.0876852
IRF2BPL,1.0659465,1.0876852
PHIP,1.0659465,1.0876852
NFE2L3,1.0659465,1.0876852
SKI,1.0659465,1.0876852
PSMD12,1.0659465,1.0876852
KCNB1,1.0659465,1.0876852
CSDE1,1.0659465,1.0876852
TSC1,1.0659465,1.0876852
DMWD,1.0659465,1.0876852
CLCN4,1.0659465,1.0876852
MEIS2,1.0659465,1.0876852
PBX1,1.0659465,1.0876852
HNRNPD,1.0659465,1.0876852
BCL11A,1.0659465,1.0876852
TCF7L2,1.0659465,1.0876852
WDFY3,1.0659465,1.0876852
PHF3,1.0659465,1.0876852
SETBP1,1.0659465,1.0876852
TGM1,1.0659465,1.0876852
EBF3,1.0659465,1.0876852
PPP2R5D,1.0659465,1.0876852
TAF4,1.0659465,1.0876852
KCNQ2,1.0659465,1.0876852
CAPRIN1,1.0659465,1.0876852
DSCAM,1.0659465,1.0876852
GABBR2,1.0659465,1.0876852
PRKG2,1.0659465,1.0876852
UBN2,1.0659465,1.0876852
MEF2C,1.0659465,1.0876852
TRIP12,1.0659465,1.0876852
EP300,1.0659465,1.0876852
NR3C2,1.0659465,1.0876852
ARHGEF18,1.0659465,1.0876852
TNPO3,1.0659465,1.0876852
SMAD6,1.0659465,1.0876852
AMOT,1.0659465,1.0876852
AUTS2,1.0659465,1.0876852
NCKAP1,1.0659465,1.0876852
DLG4,1.0659465,1.0876852
ECPAS,1.0659465,1.0876852
PRKAR1B,1.0659465,1.0876852
FUBP3,1.0659465,1.0876852
GRIA2,1.0659465,1.0876852
CCDC40,1.0659465,1.0876852
GABRA1,1.0659465,1.0876852
TSC2,1.0659465,1.0876852
C1orf185,1.0659465,1.0876852
METTL23,1.0659465,1.0876852
HNRNPUL2,1.0659465,1.0876852
PAX5,1.0659465,1.0876852
ATF4,1.0659465,1.0876852
RERE,1.0659465,1.0876852
DHFR2,1.0659465,1.0876852
TMC4,1.0659465,1.0876852
FXYD5,1.0659465,1.0876852
EBAG9,1.0659465,1.0876852
ITGB5,1.0659465,1.0876852
INTS2,1.0659465,1.0876852
RAI1,1.0659465,1.0876852
FOXG1,1.0659465,1.0876852
PLEKHG6,1.0659465,1.0876852
MAVS,1.0659465,1.0876852
C1QC,1.0659465,1.0876852
TMEM116,1.0659465,1.0876852
SIN3A,1.0659465,1.0876852
ANP32A,1.0659465,1.0876852
PRR14L,1.0659465,1.0876852
CSNK2B,1.0659465,1.0876852
PMM2,1.0659465,1.0876852
PFN2,1.0659465,1.0876852
LMTK3,1.0659465,1.0876852
SPRY2,1.0659465,1.0876852
CMPK2,1.0659465,1.0876852
IQSEC2,1.0659465,1.0876852
RIPK1,1.0659465,1.0876852
TPK1,1.0659465,1.0876852
CASZ1,1.0659465,1.0876852
ZBTB45,1.0659465,1.0876852
NUDT17,1.0659465,1.0876852
FANCE,1.0659465,1.0876852
ZNF396,1.0659465,1.0876852
NR4A2,1.0659465,1.0876852
TBCEL,1.0659465,1.0876852
ADAM21,1.0659465,1.0876852
TCF3,1.0659465,1.0876852
AAAS,1.0659465,1.0876852
CELF6,1.0659465,1.0876852
INSC,1.0659465,1.0876852
ZMYND8,1.0659465,1.0876852
CLTC,1.0659465,1.0876852
TCHHL1,1.0659465,1.0876852
CTDSPL2,1.0659465,1.0876852
ZNF292,1.0659465,1.0876852
KCNQ3,1.0659465,1.0876852
RALGAPB,1.0659465,1.0876852
SRCAP,1.0659465,1.0876852
RAB11FIP4,1.0659465,1.0876852
ZNF865,1.0659465,1.0876852
CASKIN1,1.0659465,1.0876852
RANBP17,1.0659465,1.0876852
FBN1,1.0659465,1.0876852
ACTB,1.0659465,1.0876852
CNNM2,1.0659465,1.0876852
TSHZ1,1.0659465,1.0876852
UPF3B,1.0659465,1.0876852
PHF2,1.0659465,1.0876852
FMR1,1.0659465,1.0876852
MIB1,1.0659465,1.0876852
FADS1,1.0659465,1.0876852
FRMD7,1.0659465,1.0876852
LDB1,1.0659465,1.0876852
PCDH19,1.0659465,1.0876852
EIF3G,1.0659465,1.0876852
MYO1E,1.0659465,1.0876852
ZFAND5,1.0659465,1.0876852
CFAP410,1.0659465,1.0876852
BICRA,1.0659465,1.0876852
MYBL2,1.0659465,1.0876852
KIAA1958,1.0659465,1.0876852
GABRG2,1.0659465,1.0876852
SKIDA1,1.0659465,1.0876852
PSMA3,1.0659465,1.0876852
TTC37,1.0659465,1.0876852
PCYT1A,1.0659465,1.0876852
AP1G1,1.0659465,1.0876852
FEZF2,1.0659465,1.0876852
FGF19,1.0659465,1.0876852
MSL3,1.0659465,1.0876852
SON,1.0659465,1.0876852
DNAJC5,1.0659465,1.0876852
FBXO22,1.0659465,1.0876852
TNFRSF8,1.0659465,1.0876852
HDAC11,1.0659465,1.0876852
SSR2,1.0659465,1.0876852
ACTG1,1.0659465,1.0876852
PNN,1.0659465,1.0876852
RUNX1T1,1.0659465,1.0876852
APBB1,1.0659465,1.0876852
CERS4,1.0659465,1.0876852
CELF4,1.0659465,1.0876852
ZBTB14,1.0659465,1.0876852
ATAT1,1.0659465,1.0876852
RBBP5,1.0659465,1.0876852
G3BP1,1.0659465,1.0876852
WNT7B,1.0659465,1.0876852
BDP1,1.0659465,1.0876852
RNF217,1.0659465,1.0876852
CBX4,1.0659465,1.0876852
NME8,1.0659465,1.0876852
DCUN1D3,1.0659465,1.0876852
ENC1,1.0659465,1.0876852
UBB,1.0659465,1.0876852
NEO1,1.0659465,1.0876852
SLC4A10,1.0659465,1.0876852
BRF2,1.0659465,1.0876852
PSMD11,1.0659465,1.0876852
NR2F1,1.0659465,1.0876852
CASK,1.0659465,1.0876852
SARM1,1.0659465,1.0876852
TPST2,1.0659465,1.0876852
FPGS,1.0659465,1.0876852
QRICH1,1.0659465,1.0876852
LRP10,1.0659465,1.0876852
CD101,1.0659465,1.0876852
INTS7,1.0659465,1.0876852
SMAD4,1.0659465,1.0876852
STARD10,1.0659465,1.0876852
CNTNAP3,1.0659465,1.0876852
DHX37,1.0659465,1.0876852
GABRB3,1.0659465,1.0876852
NDNF,1.0659465,1.0876852
FARP2,1.0659465,1.0876852
SLF1,1.0659465,1.0876852
HDAC4,1.0659465,1.0876852
CNGB3,1.0659465,1.0876852
PCDHGA8,1.0659465,1.0876852
TSPAN4,1.0659465,1.0876852
FUK,1.0659465,1.0876852
SULT1A1,1.0659465,1.0876852
NTS,1.0659465,1.0876852
MAN1A1,1.0659465,1.0876852
FAM57B,1.0659465,1.0876852
RFX8,1.0659465,1.0876852
NACC1,1.0659465,1.0876852
ZSWIM4,1.0659465,1.0876852
PPCS,1.0659465,1.0876852
SUSD4,1.0659465,1.0876852
TMEM165,1.0659465,1.0876852
RIMBP2,1.0659465,1.0876852
PSMD6,1.0659465,1.0876852
ITPKA,1.0659465,1.0876852
MSL2,1.0659465,1.0876852
RNF146,1.0659465,1.0876852
NSD2,1.0659465,1.0876852
SOX11,1.0659465,1.0876852
SLC34A1,1.0659465,1.0876852
ADPGK,1.0659465,1.0876852
TCERG1,1.0659465,1.0876852
ZBTB18,1.0659465,1.0876852
TAF6,1.0659465,1.0876852
BCL11B,1.0659465,1.0876852
PPM1M,1.0659465,1.0876852
PUF60,1.0659465,1.0876852
CUX2,1.0659465,1.0876852
GPC5,1.0659465,1.0876852
SERPINI1,1.0659465,1.0876852
SATB2,1.0659465,1.0876852
CRISPLD1,1.0659465,1.0876852
ZMYM2,1.0659465,1.0876852
DBF4,1.0659465,1.0876852
ZMYND11,1.0659465,1.0876852
TNFAIP8L3,1.0659465,1.0876852
PCDHGA12,1.0659465,1.0876852
ARHGEF2,1.0659465,1.0876852
CFAP70,1.0659465,1.0876852
HPS6,1.0659465,1.0876852
JARID2,1.0659465,1.0876852
SNCA,1.0659465,1.0876852
KDM6A,1.0659465,1.0876852
ASB14,1.0659465,1.0876852
CALU,1.0659465,1.0876852
