,0,1,2,3,4,5,6,7
SCN2A,0.4998523,0.98881763,0.99152505,0.9810578,0.9893502,0.37641078,0.108435184,0.16225317
CHD8,0.51342183,0.98324883,0.98742986,0.97203076,0.98373747,0.36953878,0.10335138,0.18999149
ADNP,0.46965998,0.98527443,0.98962486,0.9768733,0.9861068,0.31091157,0.10519767,0.10122734
SHANK3,0.6055876,1.0000018,0.99946946,0.99876505,0.9999143,0.44633245,0.08810591,0.32137933
PTEN,0.47443202,0.9852128,0.9888203,0.9751208,0.98569465,0.35280183,0.09674055,0.12496879
SYNGAP1,0.59263074,0.98695993,0.98998046,0.97806096,0.9871579,0.46942973,0.0941212,0.29840678
MECP2,0.4995724,0.993623,0.9956691,0.9899274,0.9939421,0.33383068,0.08627711,0.1353847
KDM5B,0.44804716,0.99162525,0.99437606,0.98702955,0.99223375,0.3106423,0.099458605,0.08506575
FOXP1,0.48800743,0.98340297,0.98753476,0.97218084,0.9840572,0.30868703,0.10423394,0.13132128
ARID1B,0.46994874,0.99899256,0.99951607,0.998232,0.99941254,0.3189053,0.094679885,0.117763124
POGZ,0.45631996,0.991734,0.99440646,0.9871491,0.9924363,0.2989829,0.105046734,0.08803719
ASH1L,0.45426643,0.98317075,0.9876453,0.97237885,0.98378396,0.30209404,0.105380856,0.10323124
KMT5B,0.46102616,0.9924393,0.9946384,0.98760843,0.99304914,0.32101518,0.097515576,0.10979415
SLC6A1,0.5026161,0.98359114,0.98786485,0.9726693,0.9841279,0.3951298,0.090746656,0.18294097
GIGYF1,0.49765152,0.9859725,0.9897094,0.97717226,0.98667395,0.38481614,0.09419142,0.16283526
DYRK1A,0.51273525,0.9881476,0.9914299,0.9806168,0.98884416,0.36176693,0.095545776,0.17831087
CHD2,0.44976065,0.98144937,0.986226,0.96955514,0.9820883,0.27907977,0.11557669,0.085141584
ASXL3,0.57425976,1.0113823,1.0086628,1.0185263,1.0112462,0.41458285,0.094304934,0.22604544
TAOK1,0.45462152,0.982312,0.98699164,0.97089136,0.9829962,0.29896072,0.10590418,0.102838896
DNMT3A,0.52202916,0.998338,0.99929965,0.9978989,0.9986534,0.3498724,0.084569864,0.15849705
GRIN2B,0.7433154,1.0034038,1.0025244,1.0056288,1.003618,0.53870106,0.14267528,0.45747784
BRSK2,0.55498064,1.0042124,1.0032551,1.0070146,1.0041775,0.3811196,0.093460776,0.18418542
KMT2A,0.45185965,0.98331904,0.98766994,0.97262883,0.9840761,0.27959403,0.12316053,0.080962226
NF1,0.5030574,0.9932058,0.99518496,0.98865414,0.9935126,0.31842306,0.09310289,0.1382904
STXBP1,0.4614135,0.98632014,0.98972774,0.9773773,0.9866257,0.35811275,0.09883761,0.10634319
CUL3,0.5063554,0.9970734,0.99812084,0.99524987,0.99750113,0.35337362,0.08892429,0.15479411
MED13L,0.5023243,0.98944867,0.99190164,0.9817476,0.98955,0.35494065,0.09904175,0.15111724
ANK2,0.45650104,0.99171114,0.9937725,0.9861636,0.9920481,0.30921268,0.112018295,0.08876605
MYT1L,0.46173367,0.9861108,0.9892145,0.9764062,0.9864249,0.3532076,0.11121582,0.10635557
RORB,0.6318329,1.009371,1.0069389,1.0153453,1.0089401,0.4664452,0.09705411,0.2758882
TBL1XR1,0.44170046,0.98574376,0.9896438,0.976913,0.9865282,0.29889217,0.103824705,0.08963178
