,0,1,2,3,4,5,6,7
SCN2A,-1.0103359,-0.192638,-0.2767782,0.5961516,-0.80185795,-0.20710419,-0.60162777,0.6368103
CHD8,-0.5117523,-0.19812876,-0.11636694,0.44806734,-0.888762,-0.034688227,-0.36014283,0.31934115
ADNP,-0.8447551,-0.15348853,0.025393106,0.648506,-1.0105162,-0.19922015,-0.34894332,0.39294657
SHANK3,-0.5665765,-0.48061922,-0.05970853,0.67462575,-0.9358729,0.14956951,-0.424243,0.4383888
PTEN,-0.679127,-0.023856454,-0.10513445,0.43555626,-0.8950361,-0.21880403,-0.39861512,0.33837473
SYNGAP1,-0.40539697,-0.26985145,-0.099868685,0.601379,-0.9421593,0.011431807,-0.4065268,0.4452461
MECP2,-0.59018683,-0.12385396,-0.20589939,0.5102292,-0.81141114,-0.14825171,-0.5074734,0.28725725
KDM5B,-0.8580711,-0.03223045,-0.11165332,0.6886051,-0.9014822,-0.32253546,-0.4270549,0.21725331
FOXP1,-0.92716455,-0.16266108,-0.0012480468,0.71768844,-0.9844862,-0.31678388,-0.38084477,0.4305113
ARID1B,-0.8146575,-0.19056997,-0.056281436,0.5144356,-0.91571236,-0.16199294,-0.5408109,0.41417423
POGZ,-0.79567796,-0.14380547,-0.089542896,0.5379268,-0.9807403,-0.24851853,-0.47494045,0.3447694
ASH1L,-0.805939,-0.23169613,-0.013097819,0.6307534,-0.99934494,-0.2531799,-0.41891566,0.36712366
KMT5B,-0.81626993,-0.17765942,-0.20197439,0.60388464,-0.8178339,-0.18895297,-0.45816717,0.40409568
SLC6A1,-0.83668643,-0.4907248,-0.23468757,0.30044898,-0.70316815,0.21721037,-0.4586618,0.41043425
GIGYF1,-0.72663724,-0.22242746,-0.19389956,0.47512418,-0.91182244,0.006899544,-0.41939703,0.26892957
DYRK1A,-0.845412,-0.19033107,-0.1373347,0.6659908,-0.9079548,-0.19714768,-0.3824002,0.20576972
CHD2,-0.73238355,-0.3007571,-0.12945543,0.6006599,-0.8708402,-0.2602555,-0.53000444,0.5114197
ASXL3,-0.57063496,0.01382722,-0.2279191,0.43683615,-0.9776087,0.079345845,-0.43057746,0.33253208
TAOK1,-0.8599367,-0.2472111,-0.07391937,0.5578592,-0.84039426,-0.15894113,-0.41143274,0.2777754
DNMT3A,-0.60359204,-0.07727548,-0.22972476,0.5706794,-0.80588007,-0.18518424,-0.5278551,0.4179882
GRIN2B,-0.05794887,-0.23113924,-0.18518037,0.5563247,-0.72057784,0.36159977,-0.3998083,0.37781835
BRSK2,-0.5197642,-0.1419995,-0.22050923,0.71922755,-1.0202924,-0.099631384,-0.43658334,0.49084538
KMT2A,-0.9544515,-0.21393012,-0.28186247,0.58821785,-0.8183229,-0.31237763,-0.45652658,0.31511572
NF1,-0.6429311,-0.28692114,-0.09283551,0.49811295,-0.94855356,-0.081142165,-0.52393335,0.44442493
STXBP1,-0.8654502,-0.10377387,-0.10956184,0.59147483,-1.0028151,-0.18783173,-0.4371554,0.19905312
CUL3,-0.76911485,-0.10565712,-0.15809035,0.6567674,-0.9230461,-0.16421409,-0.35581496,0.44362125
MED13L,-0.7177541,-0.2511944,-0.12165585,0.6686653,-0.828619,-0.09404147,-0.5503611,0.3836126
ANK2,-0.85388905,-0.18764836,-0.2083104,0.506365,-0.880025,-0.17541529,-0.48633114,0.14262766
MYT1L,-0.8855837,-0.08206981,-0.23480773,0.6248248,-0.8608966,-0.28853065,-0.5038197,0.2558553
RORB,-0.29612568,-0.19227669,-0.06373878,0.62646896,-0.80611265,0.26288664,-0.32018206,0.1628885
TBL1XR1,-0.7977865,-0.16894011,-0.15425947,0.57356524,-0.8406662,-0.19683862,-0.4601047,0.34137326
TBR1,-0.008075492,0.05667732,0.11782224,0.7121098,-1.0278556,0.11825881,-0.35260305,0.31070927
DYNC1H1,-0.84995633,-0.24699041,-0.15411931,0.55737144,-0.9178287,-0.26773766,-0.42922202,0.2681286
WAC,-0.82315415,-0.27886376,-0.081912406,0.53975064,-0.89598227,-0.21529144,-0.42531,0.33278644
PHF21A,-0.6890319,-0.246997,-0.09274346,0.6055343,-1.0279357,-0.058828503,-0.43855175,0.32257763
KDM6B,-0.6075851,-0.10806224,-0.11280772,0.654979,-1.0598943,-0.18936206,-0.37372655,0.42934382
DDX3X,-0.72631884,-0.3266756,-0.070168935,0.53858835,-0.8995346,-0.1886012,-0.4345431,0.39041594
CTNNB1,-0.7999088,-0.19822958,-0.083170205,0.647528,-0.8718988,-0.25300974,-0.38860387,0.34127644
MED13,-0.7583136,-0.25447917,-0.29113764,0.56972426,-0.7044585,-0.13802347,-0.47266844,0.32591683
ANKRD11,-0.79378366,-0.2526307,-0.2220768,0.5494451,-0.73852193,-0.25073078,-0.45408198,0.35252565
CTCF,-0.75156707,-0.058767445,-0.097550206,0.4068356,-1.0139495,-0.1145167,-0.39618638,0.25566122
RFX3,-0.7304822,-0.27096227,-0.22943452,0.65161496,-0.93145597,-0.18405166,-0.40529183,0.31281084
ARHGEF9,-0.64219725,-0.16706789,-0.20561466,0.67497915,-0.71215403,-0.20638637,-0.41949588,0.41035232
SHANK2,-0.9148215,-0.09593328,-0.33779308,0.55002284,-0.8610077,-0.14966784,-0.54080546,0.2309092
DEAF1,-0.56916445,-0.27667513,-0.23604372,0.57037455,-1.0092211,0.059386604,-0.51242024,0.51100844
SMARCC2,-0.87559086,-0.16873711,-0.114181705,0.5815721,-0.94597113,-0.31477842,-0.433651,0.38242513
TLK2,-0.6499545,-0.19984955,-0.13314235,0.46938524,-0.9930835,-0.04774318,-0.39649954,0.38738224
TCF20,-0.81030047,-0.21078697,-0.25670737,0.48268226,-0.883801,-0.04533826,-0.49409753,0.23135826
