,0,1,2,3,4,5,6,7
SCN2A,0.5134833,0.9860883,0.9897013,0.976704,0.9869773,0.35857016,0.10822461,0.16077863
CHD8,0.5245803,0.98303473,0.98729557,0.9713238,0.9837425,0.36780027,0.10870219,0.18956448
ADNP,0.48461998,0.98548174,0.99007404,0.97765756,0.9868139,0.30591,0.107365206,0.100304954
SHANK3,0.60532004,0.9974909,0.99753094,0.994539,0.99751437,0.4388032,0.08916647,0.32041293
PTEN,0.49137405,0.9856738,0.9893272,0.97604454,0.98655546,0.34179565,0.097369514,0.123665266
SYNGAP1,0.6047454,0.9879062,0.9907448,0.97963214,0.9884783,0.46277484,0.095726326,0.30068043
MECP2,0.51373816,0.9950241,0.9967035,0.992188,0.99531686,0.32622683,0.08772445,0.1334234
KDM5B,0.46575862,0.99239135,0.99506867,0.9884148,0.993144,0.3038686,0.10167055,0.08473023
FOXP1,0.4974491,0.9826652,0.98725307,0.9712866,0.9839376,0.30567527,0.10466494,0.12975757
ARID1B,0.47853345,0.9976783,0.99854314,0.9960941,0.99814135,0.31483763,0.096256115,0.11633533
POGZ,0.4708724,0.9909532,0.99398434,0.98610944,0.99197304,0.29427624,0.107130356,0.087011196
ASH1L,0.47072464,0.98383665,0.9883518,0.97369325,0.9849494,0.29696086,0.10677727,0.10182282
KMT5B,0.4780521,0.99265146,0.99492383,0.98814034,0.99351346,0.3141995,0.099017896,0.108511046
SLC6A1,0.52042866,0.98071086,0.9859636,0.96823335,0.9817908,0.38112542,0.092894636,0.18570739
GIGYF1,0.5112636,0.98499393,0.9891964,0.9759439,0.9863242,0.37563765,0.095682114,0.16232404
DYRK1A,0.518053,0.98772025,0.99134254,0.98025554,0.98887104,0.35797375,0.09652831,0.17413563
CHD2,0.4643325,0.97920424,0.98489785,0.9662733,0.9805206,0.2731889,0.11660653,0.08585511
ASXL3,0.5716396,1.0097187,1.0071931,1.0154092,1.0089722,0.39757138,0.09123242,0.22029614
TAOK1,0.47285664,0.9840859,0.9884429,0.97387356,0.98516726,0.29439512,0.10691001,0.10079668
DNMT3A,0.53074414,0.99895847,0.9997574,0.9990282,0.99924076,0.35122466,0.08698487,0.15775985
GRIN2B,0.7365234,1.0012256,1.0009885,1.0021102,1.0013849,0.5225953,0.1423108,0.46454304
BRSK2,0.55706775,1.0032641,1.0025024,1.0055201,1.0032527,0.37642786,0.094502494,0.18185982
KMT2A,0.46982887,0.9817673,0.9867723,0.9703969,0.9831387,0.27307767,0.124269195,0.0804688
NF1,0.5121782,0.9929558,0.9950662,0.9883082,0.9934088,0.31482145,0.09355127,0.13563427
STXBP1,0.4808445,0.9862924,0.9899107,0.97746843,0.98702896,0.34192058,0.0988552,0.105516024
CUL3,0.51157886,0.9944354,0.9962387,0.99109805,0.9951625,0.35074335,0.09175015,0.1544945
MED13L,0.50599796,0.98553956,0.9891047,0.9754629,0.9860004,0.3462488,0.099726446,0.14958937
