,0,1
SCN2A,12.770334,5.486712
CHD8,12.770334,5.486712
ADNP,12.770334,5.486712
SHANK3,12.770334,5.486712
PTEN,12.770334,5.486712
SYNGAP1,12.770334,5.486712
MECP2,12.770334,5.486712
KDM5B,12.770334,5.486712
FOXP1,12.770334,5.486712
ARID1B,12.770334,5.486712
POGZ,12.770334,5.486712
ASH1L,12.770334,5.486712
KMT5B,12.770334,5.486712
SLC6A1,12.770334,5.486712
GIGYF1,12.770334,5.486712
DYRK1A,12.770334,5.486712
CHD2,12.770334,5.486712
ASXL3,12.770334,5.486712
TAOK1,12.770334,5.486712
DNMT3A,12.770334,5.486712
GRIN2B,12.770334,5.486712
BRSK2,12.770334,5.486712
KMT2A,12.770334,5.486712
NF1,12.770334,5.486712
STXBP1,12.770334,5.486712
CUL3,12.770334,5.486712
MED13L,12.770334,5.486712
ANK2,12.770334,5.486712
MYT1L,12.770334,5.486712
RORB,12.770334,5.486712
TBL1XR1,12.770334,5.486712
TBR1,12.770334,5.486712
DYNC1H1,12.770334,5.486712
WAC,12.770334,5.486712
PHF21A,12.770334,5.486712
KDM6B,12.770334,5.486712
DDX3X,12.770334,5.486712
CTNNB1,12.770334,5.486712
MED13,12.770334,5.486712
ANKRD11,12.770334,5.486712
CTCF,12.770334,5.486712
RFX3,12.770334,5.486712
ARHGEF9,12.770334,5.486712
SHANK2,12.770334,5.486712
DEAF1,12.770334,5.486712
SMARCC2,12.770334,5.486712
TLK2,12.770334,5.486712
TCF20,12.770334,5.486712
CNOT3,12.770334,5.486712
SYNCRIP,12.770334,5.486712
SETD5,12.770334,5.486712
NAA15,12.770334,5.486712
SCN1A,12.770334,5.486712
EHMT1,12.770334,5.486712
TCF4,12.770334,5.486712
SRPRA,12.770334,5.486712
MARK2,12.770334,5.486712
KMT2C,12.770334,5.486712
MBD5,12.770334,5.486712
NRXN1,12.770334,5.486712
IRF2BPL,12.770334,5.486712
PHIP,12.770334,5.486712
NFE2L3,12.770334,5.486712
SKI,12.770334,5.486712
PSMD12,12.770334,5.486712
KCNB1,12.770334,5.486712
CSDE1,12.770334,5.486712
TSC1,12.770334,5.486712
DMWD,12.770334,5.486712
CLCN4,12.770334,5.486712
MEIS2,12.770334,5.486712
PBX1,12.770334,5.486712
HNRNPD,12.770334,5.486712
BCL11A,12.770334,5.486712
TCF7L2,12.770334,5.486712
WDFY3,12.770334,5.486712
PHF3,12.770334,5.486712
SETBP1,12.770334,5.486712
TGM1,12.770334,5.486712
EBF3,12.770334,5.486712
PPP2R5D,12.770334,5.486712
TAF4,12.770334,5.486712
KCNQ2,12.770334,5.486712
CAPRIN1,12.770334,5.486712
DSCAM,12.770334,5.486712
GABBR2,12.770334,5.486712
PRKG2,12.770334,5.486712
UBN2,12.770334,5.486712
MEF2C,12.770334,5.486712
TRIP12,12.770334,5.486712
EP300,12.770334,5.486712
NR3C2,12.770334,5.486712
ARHGEF18,12.770334,5.486712
TNPO3,12.770334,5.486712
SMAD6,12.770334,5.486712
AMOT,12.770334,5.486712
AUTS2,12.770334,5.486712
NCKAP1,12.770334,5.486712
DLG4,12.770334,5.486712
ECPAS,12.770334,5.486712
PRKAR1B,12.770334,5.486712
FUBP3,12.770334,5.486712
GRIA2,12.770334,5.486712
CCDC40,12.770334,5.486712
GABRA1,12.770334,5.486712
TSC2,12.770334,5.486712
C1orf185,12.770334,5.486712
METTL23,12.770334,5.486712
HNRNPUL2,12.770334,5.486712
PAX5,12.770334,5.486712
ATF4,12.770334,5.486712
RERE,12.770334,5.486712
DHFR2,12.770334,5.486712
TMC4,12.770334,5.486712
FXYD5,12.770334,5.486712
EBAG9,12.770334,5.486712
ITGB5,12.770334,5.486712
INTS2,12.770334,5.486712
RAI1,12.770334,5.486712
FOXG1,12.770334,5.486712
PLEKHG6,12.770334,5.486712
MAVS,12.770334,5.486712
C1QC,12.770334,5.486712
TMEM116,12.770334,5.486712
SIN3A,12.770334,5.486712
ANP32A,12.770334,5.486712
PRR14L,12.770334,5.486712
CSNK2B,12.770334,5.486712
PMM2,12.770334,5.486712
PFN2,12.770334,5.486712
LMTK3,12.770334,5.486712
SPRY2,12.770334,5.486712
CMPK2,12.770334,5.486712
