,0,1
SCN2A,16.32203,6.4169106
CHD8,16.32203,6.4169106
ADNP,16.32203,6.4169106
SHANK3,16.32203,6.4169106
PTEN,16.32203,6.4169106
SYNGAP1,16.32203,6.4169106
MECP2,16.32203,6.4169106
KDM5B,16.32203,6.4169106
FOXP1,16.32203,6.4169106
ARID1B,16.32203,6.4169106
POGZ,16.32203,6.4169106
ASH1L,16.32203,6.4169106
KMT5B,16.32203,6.4169106
SLC6A1,16.32203,6.4169106
GIGYF1,16.32203,6.4169106
DYRK1A,16.32203,6.4169106
CHD2,16.32203,6.4169106
ASXL3,16.32203,6.4169106
TAOK1,16.32203,6.4169106
DNMT3A,16.32203,6.4169106
GRIN2B,16.32203,6.4169106
BRSK2,16.32203,6.4169106
KMT2A,16.32203,6.4169106
NF1,16.32203,6.4169106
STXBP1,16.32203,6.4169106
CUL3,16.32203,6.4169106
MED13L,16.32203,6.4169106
ANK2,16.32203,6.4169106
MYT1L,16.32203,6.4169106
RORB,16.32203,6.4169106
TBL1XR1,16.32203,6.4169106
TBR1,16.32203,6.4169106
DYNC1H1,16.32203,6.4169106
WAC,16.32203,6.4169106
PHF21A,16.32203,6.4169106
KDM6B,16.32203,6.4169106
DDX3X,16.32203,6.4169106
CTNNB1,16.32203,6.4169106
MED13,16.32203,6.4169106
ANKRD11,16.32203,6.4169106
CTCF,16.32203,6.4169106
RFX3,16.32203,6.4169106
ARHGEF9,16.32203,6.4169106
SHANK2,16.32203,6.4169106
DEAF1,16.32203,6.4169106
SMARCC2,16.32203,6.4169106
TLK2,16.32203,6.4169106
TCF20,16.32203,6.4169106
CNOT3,16.32203,6.4169106
SYNCRIP,16.32203,6.4169106
SETD5,16.32203,6.4169106
NAA15,16.32203,6.4169106
SCN1A,16.32203,6.4169106
EHMT1,16.32203,6.4169106
TCF4,16.32203,6.4169106
SRPRA,16.32203,6.4169106
MARK2,16.32203,6.4169106
KMT2C,16.32203,6.4169106
MBD5,16.32203,6.4169106
NRXN1,16.32203,6.4169106
IRF2BPL,16.32203,6.4169106
PHIP,16.32203,6.4169106
NFE2L3,16.32203,6.4169106
SKI,16.32203,6.4169106
PSMD12,16.32203,6.4169106
KCNB1,16.32203,6.4169106
CSDE1,16.32203,6.4169106
TSC1,16.32203,6.4169106
DMWD,16.32203,6.4169106
CLCN4,16.32203,6.4169106
MEIS2,16.32203,6.4169106
PBX1,16.32203,6.4169106
HNRNPD,16.32203,6.4169106
BCL11A,16.32203,6.4169106
TCF7L2,16.32203,6.4169106
WDFY3,16.32203,6.4169106
PHF3,16.32203,6.4169106
SETBP1,16.32203,6.4169106
TGM1,16.32203,6.4169106
EBF3,16.32203,6.4169106
PPP2R5D,16.32203,6.4169106
TAF4,16.32203,6.4169106
KCNQ2,16.32203,6.4169106
CAPRIN1,16.32203,6.4169106
DSCAM,16.32203,6.4169106
GABBR2,16.32203,6.4169106
PRKG2,16.32203,6.4169106
UBN2,16.32203,6.4169106
MEF2C,16.32203,6.4169106
TRIP12,16.32203,6.4169106
EP300,16.32203,6.4169106
NR3C2,16.32203,6.4169106
ARHGEF18,16.32203,6.4169106
TNPO3,16.32203,6.4169106
SMAD6,16.32203,6.4169106
AMOT,16.32203,6.4169106
AUTS2,16.32203,6.4169106
NCKAP1,16.32203,6.4169106
DLG4,16.32203,6.4169106
ECPAS,16.32203,6.4169106
PRKAR1B,16.32203,6.4169106
FUBP3,16.32203,6.4169106
GRIA2,16.32203,6.4169106
CCDC40,16.32203,6.4169106
GABRA1,16.32203,6.4169106
TSC2,16.32203,6.4169106
C1orf185,16.32203,6.4169106
METTL23,16.32203,6.4169106
HNRNPUL2,16.32203,6.4169106
PAX5,16.32203,6.4169106
ATF4,16.32203,6.4169106
RERE,16.32203,6.4169106
DHFR2,16.32203,6.4169106
TMC4,16.32203,6.4169106
FXYD5,16.32203,6.4169106
EBAG9,16.32203,6.4169106
ITGB5,16.32203,6.4169106
INTS2,16.32203,6.4169106
RAI1,16.32203,6.4169106
FOXG1,16.32203,6.4169106
PLEKHG6,16.32203,6.4169106
MAVS,16.32203,6.4169106
C1QC,16.32203,6.4169106
TMEM116,16.32203,6.4169106
SIN3A,16.32203,6.4169106
ANP32A,16.32203,6.4169106
PRR14L,16.32203,6.4169106
CSNK2B,16.32203,6.4169106
PMM2,16.32203,6.4169106
PFN2,16.32203,6.4169106
LMTK3,16.32203,6.4169106
SPRY2,16.32203,6.4169106
CMPK2,16.32203,6.4169106
IQSEC2,16.32203,6.4169106
RIPK1,16.32203,6.4169106
TPK1,16.32203,6.4169106
CASZ1,16.32203,6.4169106
ZBTB45,16.32203,6.4169106
NUDT17,16.32203,6.4169106
FANCE,16.32203,6.4169106
ZNF396,16.32203,6.4169106
NR4A2,16.32203,6.4169106
TBCEL,16.32203,6.4169106
ADAM21,16.32203,6.4169106
TCF3,16.32203,6.4169106
AAAS,16.32203,6.4169106
CELF6,16.32203,6.4169106
INSC,16.32203,6.4169106
ZMYND8,16.32203,6.4169106
CLTC,16.32203,6.4169106
TCHHL1,16.32203,6.4169106
CTDSPL2,16.32203,6.4169106
ZNF292,16.32203,6.4169106
KCNQ3,16.32203,6.4169106
RALGAPB,16.32203,6.4169106
SRCAP,16.32203,6.4169106
RAB11FIP4,16.32203,6.4169106
ZNF865,16.32203,6.4169106
CASKIN1,16.32203,6.4169106
RANBP17,16.32203,6.4169106
FBN1,16.32203,6.4169106
ACTB,16.32203,6.4169106
CNNM2,16.32203,6.4169106
TSHZ1,16.32203,6.4169106
UPF3B,16.32203,6.4169106
PHF2,16.32203,6.4169106
FMR1,16.32203,6.4169106
MIB1,16.32203,6.4169106
FADS1,16.32203,6.4169106
FRMD7,16.32203,6.4169106
LDB1,16.32203,6.4169106
PCDH19,16.32203,6.4169106
EIF3G,16.32203,6.4169106
MYO1E,16.32203,6.4169106
ZFAND5,16.32203,6.4169106
CFAP410,16.32203,6.4169106
BICRA,16.32203,6.4169106
MYBL2,16.32203,6.4169106
KIAA1958,16.32203,6.4169106
GABRG2,16.32203,6.4169106
SKIDA1,16.32203,6.4169106
PSMA3,16.32203,6.4169106
TTC37,16.32203,6.4169106
PCYT1A,16.32203,6.4169106
AP1G1,16.32203,6.4169106
FEZF2,16.32203,6.4169106
FGF19,16.32203,6.4169106
MSL3,16.32203,6.4169106
SON,16.32203,6.4169106
DNAJC5,16.32203,6.4169106
FBXO22,16.32203,6.4169106
TNFRSF8,16.32203,6.4169106
HDAC11,16.32203,6.4169106
SSR2,16.32203,6.4169106
ACTG1,16.32203,6.4169106
PNN,16.32203,6.4169106
RUNX1T1,16.32203,6.4169106
APBB1,16.32203,6.4169106
CERS4,16.32203,6.4169106
CELF4,16.32203,6.4169106
ZBTB14,16.32203,6.4169106
ATAT1,16.32203,6.4169106
RBBP5,16.32203,6.4169106
G3BP1,16.32203,6.4169106
WNT7B,16.32203,6.4169106
BDP1,16.32203,6.4169106
RNF217,16.32203,6.4169106
CBX4,16.32203,6.4169106
NME8,16.32203,6.4169106
DCUN1D3,16.32203,6.4169106
ENC1,16.32203,6.4169106
UBB,16.32203,6.4169106
NEO1,16.32203,6.4169106
SLC4A10,16.32203,6.4169106
BRF2,16.32203,6.4169106
PSMD11,16.32203,6.4169106
NR2F1,16.32203,6.4169106
CASK,16.32203,6.4169106
SARM1,16.32203,6.4169106
TPST2,16.32203,6.4169106
FPGS,16.32203,6.4169106
QRICH1,16.32203,6.4169106
LRP10,16.32203,6.4169106
CD101,16.32203,6.4169106
INTS7,16.32203,6.4169106
SMAD4,16.32203,6.4169106
STARD10,16.32203,6.4169106
CNTNAP3,16.32203,6.4169106
DHX37,16.32203,6.4169106
GABRB3,16.32203,6.4169106
NDNF,16.32203,6.4169106
FARP2,16.32203,6.4169106
SLF1,16.32203,6.4169106
HDAC4,16.32203,6.4169106
CNGB3,16.32203,6.4169106
PCDHGA8,16.32203,6.4169106
TSPAN4,16.32203,6.4169106
FUK,16.32203,6.4169106
SULT1A1,16.32203,6.4169106
NTS,16.32203,6.4169106
MAN1A1,16.32203,6.4169106
FAM57B,16.32203,6.4169106
RFX8,16.32203,6.4169106
NACC1,16.32203,6.4169106
ZSWIM4,16.32203,6.4169106
PPCS,16.32203,6.4169106
SUSD4,16.32203,6.4169106
TMEM165,16.32203,6.4169106
RIMBP2,16.32203,6.4169106
PSMD6,16.32203,6.4169106
ITPKA,16.32203,6.4169106
MSL2,16.32203,6.4169106
RNF146,16.32203,6.4169106
NSD2,16.32203,6.4169106
SOX11,16.32203,6.4169106
SLC34A1,16.32203,6.4169106
ADPGK,16.32203,6.4169106
TCERG1,16.32203,6.4169106
ZBTB18,16.32203,6.4169106
TAF6,16.32203,6.4169106
BCL11B,16.32203,6.4169106
PPM1M,16.32203,6.4169106
PUF60,16.32203,6.4169106
CUX2,16.32203,6.4169106
GPC5,16.32203,6.4169106
SERPINI1,16.32203,6.4169106
SATB2,16.32203,6.4169106
CRISPLD1,16.32203,6.4169106
ZMYM2,16.32203,6.4169106
DBF4,16.32203,6.4169106
ZMYND11,16.32203,6.4169106
TNFAIP8L3,16.32203,6.4169106
PCDHGA12,16.32203,6.4169106
ARHGEF2,16.32203,6.4169106
CFAP70,16.32203,6.4169106
HPS6,16.32203,6.4169106
JARID2,16.32203,6.4169106
SNCA,16.32203,6.4169106
KDM6A,16.32203,6.4169106
ASB14,16.32203,6.4169106
CALU,16.32203,6.4169106
HNRNPL,16.32203,6.4169106
KLHL25,16.32203,6.4169106
AHDC1,16.32203,6.4169106
CTR9,16.32203,6.4169106
B9D1,16.32203,6.4169106
SPAST,16.32203,6.4169106
EIF4G2,16.32203,6.4169106
LRRFIP1,16.32203,6.4169106
TUBB2A,16.32203,6.4169106
GGNBP2,16.32203,6.4169106
ARHGAP44,16.32203,6.4169106
CARD14,16.32203,6.4169106
CIC,16.32203,6.4169106
DIP2C,16.32203,6.4169106
RIPOR3,16.32203,6.4169106
CCNT2,16.32203,6.4169106
ZC3H14,16.32203,6.4169106
PER2,16.32203,6.4169106
DCAF7,16.32203,6.4169106
MAP2K7,16.32203,6.4169106
AMOTL1,16.32203,6.4169106
HBD,16.32203,6.4169106
PSMC5,16.32203,6.4169106
FOXP2,16.32203,6.4169106
DACT1,16.32203,6.4169106
PAPOLG,16.32203,6.4169106
FBXW5,16.32203,6.4169106
POTEH,16.32203,6.4169106
CTB-186H2.3,16.32203,6.4169106
FLJ00273,16.32203,6.4169106
CD93,16.32203,6.4169106
MFHAS1,16.32203,6.4169106
BTRC,16.32203,6.4169106
FBH1,16.32203,6.4169106
ANO9,16.32203,6.4169106
SETD1A,16.32203,6.4169106
WNT9B,16.32203,6.4169106
LRRC4,16.32203,6.4169106
NPIPB5,16.32203,6.4169106
ZNF462,16.32203,6.4169106
ZMAT5,16.32203,6.4169106
TLE3,16.32203,6.4169106
CYP17A1,16.32203,6.4169106
EFR3A,16.32203,6.4169106
ULK1,16.32203,6.4169106
S100G,16.32203,6.4169106
TRERF1,16.32203,6.4169106
IFRD2,16.32203,6.4169106
EIF2A,16.32203,6.4169106
MOB4,16.32203,6.4169106
ANKS4B,16.32203,6.4169106
FAM72A,16.32203,6.4169106
PARN,16.32203,6.4169106
GSTM1,16.32203,6.4169106
DNTT,16.32203,6.4169106
SNTA1,16.32203,6.4169106
KRTAP2-2,16.32203,6.4169106
HECTD4,16.32203,6.4169106
DEFB128,16.32203,6.4169106
TGM6,16.32203,6.4169106
NBPF12,16.32203,6.4169106
KLHDC10,16.32203,6.4169106
HTN1,16.32203,6.4169106
SLC28A1,16.32203,6.4169106
KATNAL2,16.32203,6.4169106
ING1,16.32203,6.4169106
MGRN1,16.32203,6.4169106
SLC25A46,16.32203,6.4169106
CHN2,16.32203,6.4169106
C19orf33,16.32203,6.4169106
WWC2,16.32203,6.4169106
TOP3B,16.32203,6.4169106
PRR12,16.32203,6.4169106
TTC12,16.32203,6.4169106
KCNT1,16.32203,6.4169106
MCPH1,16.32203,6.4169106
GSS,16.32203,6.4169106
MOGS,16.32203,6.4169106
PRAMEF10,16.32203,6.4169106
HMGN2,16.32203,6.4169106
KRTAP5-2,16.32203,6.4169106
EIF2AK1,16.32203,6.4169106
PPP1R17,16.32203,6.4169106
ERI1,16.32203,6.4169106
NRG4,16.32203,6.4169106
EMSY,16.32203,6.4169106
TCEAL1,16.32203,6.4169106
MBNL1,16.32203,6.4169106
KIAA0232,16.32203,6.4169106
DUS1L,16.32203,6.4169106
TMEM140,16.32203,6.4169106
GRIN1,16.32203,6.4169106
SLC16A1,16.32203,6.4169106
IFNA5,16.32203,6.4169106
HIST1H1A,16.32203,6.4169106
TCF24,16.32203,6.4169106
RYBP,16.32203,6.4169106
HIST1H2BK,16.32203,6.4169106
RPS6KA3,16.32203,6.4169106
HIST1H1E,16.32203,6.4169106
MYH2,16.32203,6.4169106
TOMM7,16.32203,6.4169106
TMEM14C,16.32203,6.4169106
RIPPLY1,16.32203,6.4169106
SMIM15,16.32203,6.4169106
TPBGL,16.32203,6.4169106
BDKRB2,16.32203,6.4169106
NRSN2,16.32203,6.4169106
IFITM1,16.32203,6.4169106
ARF1,16.32203,6.4169106
MSH2,16.32203,6.4169106
SCNN1D,16.32203,6.4169106
RAC3,16.32203,6.4169106
RPS12,16.32203,6.4169106
SMIM22,16.32203,6.4169106
NBPF20,16.32203,6.4169106
ZNF71,16.32203,6.4169106
EFCAB9,16.32203,6.4169106
C2orf72,16.32203,6.4169106
PTMS,16.32203,6.4169106
ZNF580,16.32203,6.4169106
ARF3,16.32203,6.4169106
MLANA,16.32203,6.4169106
LLPH,16.32203,6.4169106
LSM10,16.32203,6.4169106
GSTA2,16.32203,6.4169106
C3orf56,16.32203,6.4169106
BST2,16.32203,6.4169106
WASHC3,16.32203,6.4169106
GATC,16.32203,6.4169106
TGFBR3L,16.32203,6.4169106
VIP,16.32203,6.4169106
UBA6,16.32203,6.4169106
NUDCD2,16.32203,6.4169106
FCER1G,16.32203,6.4169106
YWHAZ,16.32203,6.4169106
MKX,16.32203,6.4169106
BPIFA1,16.32203,6.4169106
IL3,16.32203,6.4169106
VPREB3,16.32203,6.4169106
ABCC5,16.32203,6.4169106
MDFI,16.32203,6.4169106
CA3,16.32203,6.4169106
CD59,16.32203,6.4169106
C4orf19,16.32203,6.4169106
CARHSP1,16.32203,6.4169106
CDH13,16.32203,6.4169106
CORO2B,16.32203,6.4169106
NDUFB6,16.32203,6.4169106
UMODL1,16.32203,6.4169106
MRPS28,16.32203,6.4169106
HHAT,16.32203,6.4169106
SPP2,16.32203,6.4169106
ASB17,16.32203,6.4169106
PLA2G16,16.32203,6.4169106
SLC6A13,16.32203,6.4169106
PCDHA8,16.32203,6.4169106
TMEM179,16.32203,6.4169106
ZNF781,16.32203,6.4169106
C11orf24,16.32203,6.4169106
GALNT18,16.32203,6.4169106
GADD45G,16.32203,6.4169106
TLR3,16.32203,6.4169106
IL27,16.32203,6.4169106
ISL2,16.32203,6.4169106
ARHGAP18,16.32203,6.4169106
NCKAP1L,16.32203,6.4169106
GLYAT,16.32203,6.4169106
CST2,16.32203,6.4169106
GHRL,16.32203,6.4169106
ZDHHC2,16.32203,6.4169106
PTPRE,16.32203,6.4169106
SNAPC4,16.32203,6.4169106
KRTAP10-6,16.32203,6.4169106
PRR32,16.32203,6.4169106
TMEM39B,16.32203,6.4169106
LYPD4,16.32203,6.4169106
TMEM249,16.32203,6.4169106
FPR3,16.32203,6.4169106
DCDC2B,16.32203,6.4169106
EBF1,16.32203,6.4169106
MADCAM1,16.32203,6.4169106
AMPD1,16.32203,6.4169106
DOT1L,16.32203,6.4169106
RNF151,16.32203,6.4169106
PRDX6,16.32203,6.4169106
AIF1L,16.32203,6.4169106
IL20,16.32203,6.4169106
LSM3,16.32203,6.4169106
MORN4,16.32203,6.4169106
FAM168B,16.32203,6.4169106
GLTP,16.32203,6.4169106
LDLRAD2,16.32203,6.4169106
C6orf47,16.32203,6.4169106
SCARA3,16.32203,6.4169106
KRIT1,16.32203,6.4169106
GPR31,16.32203,6.4169106
PABPC1L,16.32203,6.4169106
GPX4,16.32203,6.4169106
ABTB1,16.32203,6.4169106
SIRPB2,16.32203,6.4169106
ITSN1,16.32203,6.4169106
TCF12,16.32203,6.4169106
PRKD3,16.32203,6.4169106
KLC1,16.32203,6.4169106
TPRX1,16.32203,6.4169106
C2orf40,16.32203,6.4169106
CHCHD4,16.32203,6.4169106
UPP1,16.32203,6.4169106
DESI2,16.32203,6.4169106
PRR23A,16.32203,6.4169106
OLFM3,16.32203,6.4169106
NUDT4,16.32203,6.4169106
SNX22,16.32203,6.4169106
TIFA,16.32203,6.4169106
EPHB1,16.32203,6.4169106
C11orf68,16.32203,6.4169106
CACNA1D,16.32203,6.4169106
KIRREL3,16.32203,6.4169106
PRR30,16.32203,6.4169106
ATOH1,16.32203,6.4169106
NUAK1,16.32203,6.4169106
GVQW3,16.32203,6.4169106
TCTE3,16.32203,6.4169106
GARNL3,16.32203,6.4169106
