,0,1
SCN2A,1.0727997,1.0636781
CHD8,1.0727997,1.0636781
ADNP,1.0727997,1.0636781
SHANK3,1.0727997,1.0636781
PTEN,1.0727997,1.0636781
SYNGAP1,1.0727997,1.0636781
MECP2,1.0727997,1.0636781
KDM5B,1.0727997,1.0636781
FOXP1,1.0727997,1.0636781
ARID1B,1.0727997,1.0636781
POGZ,1.0727997,1.0636781
ASH1L,1.0727997,1.0636781
KMT5B,1.0727997,1.0636781
SLC6A1,1.0727997,1.0636781
GIGYF1,1.0727997,1.0636781
DYRK1A,1.0727997,1.0636781
CHD2,1.0727997,1.0636781
ASXL3,1.0727997,1.0636781
TAOK1,1.0727997,1.0636781
DNMT3A,1.0727997,1.0636781
GRIN2B,1.0727997,1.0636781
BRSK2,1.0727997,1.0636781
KMT2A,1.0727997,1.0636781
NF1,1.0727997,1.0636781
STXBP1,1.0727997,1.0636781
CUL3,1.0727997,1.0636781
MED13L,1.0727997,1.0636781
ANK2,1.0727997,1.0636781
MYT1L,1.0727997,1.0636781
RORB,1.0727997,1.0636781
TBL1XR1,1.0727997,1.0636781
TBR1,1.0727997,1.0636781
DYNC1H1,1.0727997,1.0636781
WAC,1.0727997,1.0636781
PHF21A,1.0727997,1.0636781
KDM6B,1.0727997,1.0636781
DDX3X,1.0727997,1.0636781
CTNNB1,1.0727997,1.0636781
MED13,1.0727997,1.0636781
ANKRD11,1.0727997,1.0636781
CTCF,1.0727997,1.0636781
RFX3,1.0727997,1.0636781
ARHGEF9,1.0727997,1.0636781
SHANK2,1.0727997,1.0636781
DEAF1,1.0727997,1.0636781
SMARCC2,1.0727997,1.0636781
TLK2,1.0727997,1.0636781
TCF20,1.0727997,1.0636781
CNOT3,1.0727997,1.0636781
SYNCRIP,1.0727997,1.0636781
SETD5,1.0727997,1.0636781
NAA15,1.0727997,1.0636781
SCN1A,1.0727997,1.0636781
EHMT1,1.0727997,1.0636781
TCF4,1.0727997,1.0636781
SRPRA,1.0727997,1.0636781
MARK2,1.0727997,1.0636781
KMT2C,1.0727997,1.0636781
MBD5,1.0727997,1.0636781
NRXN1,1.0727997,1.0636781
IRF2BPL,1.0727997,1.0636781
PHIP,1.0727997,1.0636781
NFE2L3,1.0727997,1.0636781
SKI,1.0727997,1.0636781
PSMD12,1.0727997,1.0636781
KCNB1,1.0727997,1.0636781
CSDE1,1.0727997,1.0636781
TSC1,1.0727997,1.0636781
DMWD,1.0727997,1.0636781
CLCN4,1.0727997,1.0636781
MEIS2,1.0727997,1.0636781
PBX1,1.0727997,1.0636781
HNRNPD,1.0727997,1.0636781
BCL11A,1.0727997,1.0636781
TCF7L2,1.0727997,1.0636781
WDFY3,1.0727997,1.0636781
PHF3,1.0727997,1.0636781
SETBP1,1.0727997,1.0636781
TGM1,1.0727997,1.0636781
EBF3,1.0727997,1.0636781
PPP2R5D,1.0727997,1.0636781
TAF4,1.0727997,1.0636781
KCNQ2,1.0727997,1.0636781
CAPRIN1,1.0727997,1.0636781
DSCAM,1.0727997,1.0636781
GABBR2,1.0727997,1.0636781
PRKG2,1.0727997,1.0636781
UBN2,1.0727997,1.0636781
MEF2C,1.0727997,1.0636781
TRIP12,1.0727997,1.0636781
EP300,1.0727997,1.0636781
NR3C2,1.0727997,1.0636781
ARHGEF18,1.0727997,1.0636781
TNPO3,1.0727997,1.0636781
SMAD6,1.0727997,1.0636781
AMOT,1.0727997,1.0636781
AUTS2,1.0727997,1.0636781
NCKAP1,1.0727997,1.0636781
DLG4,1.0727997,1.0636781
ECPAS,1.0727997,1.0636781
PRKAR1B,1.0727997,1.0636781
FUBP3,1.0727997,1.0636781
GRIA2,1.0727997,1.0636781
CCDC40,1.0727997,1.0636781
GABRA1,1.0727997,1.0636781
TSC2,1.0727997,1.0636781
C1orf185,1.0727997,1.0636781
METTL23,1.0727997,1.0636781
HNRNPUL2,1.0727997,1.0636781
PAX5,1.0727997,1.0636781
ATF4,1.0727997,1.0636781
RERE,1.0727997,1.0636781
DHFR2,1.0727997,1.0636781
TMC4,1.0727997,1.0636781
FXYD5,1.0727997,1.0636781
EBAG9,1.0727997,1.0636781
ITGB5,1.0727997,1.0636781
