,0,1,2,3,4,5,6,7
SCN2A,-0.0007436741,-0.0019262023,-0.0009763129,0.0004433291,-0.0043151304,-0.00036212336,0.00039021764,-3.3981807e-05
CHD8,-0.00031716563,-0.0011620559,-0.00044436567,0.0001871502,-0.00014523417,-0.00016096281,0.00017728144,-1.6477716e-05
ADNP,-0.0004510302,-0.00070805475,-0.00041558594,0.00018508919,-0.0013245493,-0.00016126735,0.00017754734,-1.525681e-05
SHANK3,0.00014124997,0.00028809905,7.104501e-05,-2.9134564e-05,-0.00014699996,1.0682736e-05,-1.00862235e-05,4.60539e-07
PTEN,-0.0011167824,-0.0024083965,-0.0010635648,0.00044540502,-0.002987519,-0.0003615627,0.00041986676,-3.649993e-05
SYNGAP1,0.00035675056,0.0006629266,0.00023121387,-8.103065e-05,0.0007893145,4.9568247e-05,-7.300731e-05,5.7275756e-06
MECP2,-0.00019417517,-0.00054166093,-0.00022304617,8.026324e-05,0.00011777133,-7.5597316e-05,0.00010079052,-8.75874e-06
KDM5B,-0.0006335974,-0.0017999373,-0.0007567145,0.00030904356,-0.001856856,-0.00025200425,0.000302725,-2.6543508e-05
FOXP1,-0.00070827827,-0.00086406246,-0.00054823793,0.00023088418,-0.0025469437,-0.00019168155,0.00023616012,-1.9436528e-05
ARID1B,-0.0003672894,-0.00066380575,-0.0004123561,0.00019891933,-0.0013817176,-0.0001806831,0.00017586537,-1.5284575e-05
POGZ,-0.00035432167,-0.00062019005,-0.0003836956,0.00019011926,-0.0012345687,-0.00018023932,0.00016515516,-1.4224148e-05
ASH1L,-0.000339007,-0.00064327195,-0.00034144893,0.00013240706,-0.0014027804,-0.000116698444,0.00015423633,-1.2607779e-05
KMT5B,-0.00067723356,-0.0009893663,-0.0006064214,0.0002707094,-0.0022767335,-0.00022584619,0.00025362335,-2.1430373e-05
SLC6A1,-0.00042704307,-0.0014409497,-0.0005376674,0.00017817039,-0.0018368363,-0.00014312426,0.00022650277,-1.8973427e-05
GIGYF1,-0.00017834455,-0.0010505803,-0.000351293,0.00012368802,5.362183e-05,-0.000100827776,0.00014722068,-1.3417273e-05
DYRK1A,-0.00021762401,0.00010635704,-0.00012522005,4.2772852e-05,-0.0013121217,-4.9031805e-05,7.9278834e-05,-5.3468975e-06
CHD2,-0.00017786957,-0.000970196,-0.0004394129,0.00018572807,-0.0015487894,-0.00015949085,0.0001844638,-1.61418e-05
ASXL3,-0.00027293712,-0.0016498901,-0.0005657282,0.00020956714,-0.0005697161,-0.00017226161,0.00023000594,-2.0197069e-05
TAOK1,-0.00024984404,-0.0008348413,-0.00035166368,0.00013750233,-0.0006020665,-0.0001232056,0.00014992431,-1.311471e-05
DNMT3A,-0.0004335586,-0.0006943494,-0.00042840466,0.0002183402,-0.0007846728,-0.00019493978,0.00017702719,-1.5973055e-05
GRIN2B,0.000715727,0.0009390637,0.00043506175,-0.00019098818,0.0013971105,0.00013662968,-0.00014836807,1.2574892e-05
BRSK2,-0.00017142668,-0.0004500337,-0.00032804906,0.00016783923,-0.0017304793,-0.0001506703,0.00014601089,-1.2657139e-05
KMT2A,-0.00051184744,-0.0017345585,-0.0006982405,0.00026765373,-0.0016295761,-0.00021076156,0.00028289948,-2.4867302e-05
NF1,-8.031912e-05,-0.00063755736,-0.00024968386,0.000113536604,-5.8345497e-05,-0.0001099878,0.00010697916,-1.005386e-05
STXBP1,-0.00031545945,-0.0008801706,-0.00038664415,0.00016041566,-0.00080773234,-0.00013864366,0.00016417075,-1.4516525e-05
CUL3,-0.00036868453,-0.0005727224,-0.0003518425,0.0001447089,-0.0016001314,-0.00012418488,0.00015728176,-1.3038167e-05
MED13L,8.662231e-05,-5.7499856e-05,-9.172596e-05,7.5511634e-05,-3.8564205e-05,-8.5757114e-05,4.810095e-05,-5.106791e-06
ANK2,-0.00049277395,-0.0011324137,-0.0005539451,0.00024604052,-0.0012230948,-0.00021138974,0.00022614328,-1.9994273e-05
MYT1L,-0.0007183533,-0.0013775378,-0.00077138655,0.00033672992,-0.0036948174,-0.00027065724,0.00031944318,-2.7048576e-05
RORB,0.00049393997,-0.00014717504,0.00023322366,-0.000132747,0.003526479,9.508431e-05,-8.349307e-05,5.5232085e-06
TBL1XR1,-0.0002883654,-0.00090873986,-0.0003927648,0.00014938228,-0.0010741726,-0.00012653135,0.00016996264,-1.4599063e-05
TBR1,-0.00089164265,-0.0017559677,-0.0009086076,0.00040709693,-0.0042143017,-0.0003642477,0.00036363443,-3.0417112e-05
DYNC1H1,-0.00027486868,-0.001305718,-0.0005025752,0.00018635485,-0.0010577664,-0.00015229126,0.00020869495,-1.8285413e-05
WAC,-0.00049060397,-0.00090312585,-0.00042945147,0.00017359387,-0.0009015128,-0.00014677411,0.00018165633,-1.5806116e-05
PHF21A,-0.000625927,-9.169802e-05,-0.00020099804,7.310882e-05,-0.0006875992,-7.7692326e-05,0.00010414049,-7.90233e-06
KDM6B,-0.00027962215,-0.000493519,-0.00037305802,0.0001792172,-0.0018949956,-0.00015830016,0.0001644846,-1.3683748e-05
DDX3X,-0.00041065924,-0.0007844381,-0.00040771253,0.00018815976,-0.000905022,-0.00016698986,0.00017010234,-1.5155063e-05
CTNNB1,-0.00047287904,-0.0010519624,-0.0005276222,0.00021775719,-0.0015356019,-0.00018438883,0.00022088178,-1.878693e-05
MED13,-0.0005627405,-0.0020689294,-0.0008733086,0.00037525874,-0.0022951663,-0.00030479766,0.000343801,-3.0710886e-05
ANKRD11,-0.00029214472,-0.0017371885,-0.0006247014,0.0002206089,-0.0014383197,-0.00017095963,0.0002546655,-2.2122462e-05
CTCF,-0.00037567317,-0.0014403537,-0.0005353056,0.00019625854,-0.0007674098,-0.00015881099,0.00021832762,-1.9182276e-05
RFX3,-6.489083e-05,-0.00089746714,-0.00033655763,9.678677e-05,-0.0016431212,-7.828744e-05,0.00015415251,-1.2433389e-05
ARHGEF9,-0.00026960485,0.0002655685,-8.509867e-05,6.2203966e-05,-0.00038527697,-7.097004e-05,5.368609e-05,-4.4947374e-06
SHANK2,-0.00026344508,-0.0009229332,-0.00030398928,9.6855685e-05,-0.00024088472,-8.421345e-05,0.00013508648,-1.19493925e-05
DEAF1,0.00035906024,1.4547259e-05,-5.7090074e-06,-3.949739e-06,-0.0010248423,-1.6028062e-05,2.3615547e-05,-1.5179394e-06
SMARCC2,-0.00025783293,-0.000798665,-0.0003678333,0.00013598055,-0.0011310577,-0.00011562789,0.0001629712,-1.365022e-05
TLK2,-0.0003325604,-0.00042340904,-0.00026573613,0.00010316912,-0.0011839941,-8.814875e-05,0.00012161769,-1.0376971e-05
TCF20,-1.8171966e-05,-0.00056599826,-0.00022502244,8.7166205e-05,0.00012201816,-7.582409e-05,0.00010368135,-9.41247e-06
CNOT3,6.208196e-05,0.00021095201,-2.9811636e-05,4.3336302e-05,-0.00038100034,-6.180024e-05,2.9512681e-05,-2.694549e-06
SYNCRIP,-0.0009025354,-0.0015906803,-0.00076786056,0.00031781476,-0.0020141155,-0.0002573901,0.00031323778,-2.6867958e-05
SETD5,4.10676e-05,-0.00044002756,-0.0001269579,2.5067478e-05,7.726252e-06,-2.597645e-05,6.6476874e-05,-5.6711724e-06
NAA15,-0.000131445,-0.0004389435,-0.00024292618,0.0001242375,-0.00053752214,-0.0001194682,0.00010751933,-9.715615e-06
SCN1A,-0.00082781166,-0.0001562126,-0.00031486712,0.00013491511,-0.0020166934,-0.000115389936,0.00014428888,-1.16772135e-05
EHMT1,0.00022708438,-8.257851e-05,-4.1445717e-05,4.6472065e-05,0.0011485666,-6.2998384e-05,2.7628615e-05,-3.1850068e-06
TCF4,-0.0004435964,-0.0015523732,-0.0006051827,0.00024322141,-0.0010403767,-0.00019734539,0.0002404619,-2.1970947e-05
SRPRA,0.00036931597,-0.0004961975,-9.672716e-05,2.7211383e-05,0.0002707839,-4.1625462e-05,5.0106086e-05,-4.6239584e-06
MARK2,0.00015608966,0.000301335,0.00021284819,-0.00015022699,0.0012056008,0.00012848387,-5.9020706e-05,5.361275e-06
KMT2C,-0.00033472665,-0.0017098635,-0.0006375611,0.00023999438,-0.0012820438,-0.00019322103,0.0002585547,-2.2754131e-05
MBD5,-0.000213027,-0.0008689724,-0.00023256056,7.343106e-05,0.0014744028,-6.744405e-05,9.5249154e-05,-9.635696e-06
NRXN1,-0.00036164,-0.0012841411,-0.0005679764,0.00024245214,-0.0017170087,-0.00019685877,0.00023100851,-2.0653126e-05
IRF2BPL,-0.0006574895,-0.0018325523,-0.0007167887,0.00028754212,-0.001232557,-0.00023631332,0.00028332835,-2.5392103e-05
PHIP,-0.00030040182,-0.0014222823,-0.00058363937,0.00024449453,-0.0015530512,-0.0002031899,0.00023697829,-2.1154003e-05
NFE2L3,0.0004878007,0.00067317113,0.00034012645,-0.00017080177,0.0017946735,0.0001283437,-0.00010836404,9.552401e-06
SKI,0.00014753453,-0.00063247606,-8.2645565e-05,-1.1617318e-05,0.0010079443,1.0298565e-05,4.523527e-05,-4.4117915e-06
PSMD12,0.00046020187,0.0005559772,0.00019121543,-3.1733885e-05,0.0012117624,-3.8971193e-06,-6.1964616e-05,4.423724e-06
KCNB1,0.0004059635,0.0015522055,0.0005123317,-0.00017480552,0.0012783706,0.00012279116,-0.00017520413,1.4786434e-05
CSDE1,-0.0005380288,-0.0012545139,-0.00058961473,0.00024081953,-0.0018583313,-0.00020224182,0.00024520513,-2.0976004e-05
TSC1,-0.00049739704,-0.00052790344,-0.00029013678,9.5672905e-05,-0.00063076615,-7.523969e-05,0.00013597403,-1.095765e-05
DMWD,-0.00027168356,-0.0010777451,-0.0004889481,0.00023425836,-0.0008449331,-0.00020555174,0.00019258121,-1.7599785e-05
CLCN4,-0.000616258,-0.0015525632,-0.0007605441,0.0003276309,-0.003203623,-0.00027543912,0.00031114463,-2.622389e-05
MEIS2,-0.0010471474,-0.00058533624,-0.0005568266,0.000233409,-0.0032045096,-0.00018248707,0.00024902634,-1.9471161e-05
PBX1,-0.00046100654,-0.0013372563,-0.0006159637,0.00025365409,-0.0018813536,-0.00021096552,0.0002548052,-2.196728e-05
HNRNPD,-0.00022779591,-0.0008456707,-0.00037256815,0.00016202684,-0.0005798638,-0.000139785,0.00015677977,-1.4134042e-05
BCL11A,-0.000475768,-0.0015933551,-0.0006264001,0.00025045965,-0.0007734373,-0.00019643363,0.00025245873,-2.275646e-05
TCF7L2,-0.00039815903,0.000504639,-2.5095418e-05,2.4306588e-05,-0.00050356984,-3.0759256e-05,3.571529e-05,-2.3327302e-06
WDFY3,-0.00056223385,-0.0021123327,-0.0007973742,0.00031838752,-0.0012573078,-0.00026002526,0.00031069433,-2.8111506e-05
PHF3,0.00010476634,-0.000122044235,4.04194e-06,-2.354104e-05,0.0006020963,1.7527491e-06,1.8617138e-05,-1.4784164e-06
SETBP1,-5.998835e-05,-0.00044201687,-0.00016856194,5.3739175e-05,0.00013104081,-5.1720068e-05,8.350611e-05,-7.197319e-06
TGM1,0.0005755611,0.0008886382,0.00031995587,-0.0001124423,0.00064375997,6.680982e-05,-0.00010462757,8.8966335e-06
EBF3,-0.0014539491,-0.0032574795,-0.0015681721,0.000708567,-0.0042851195,-0.0005636364,0.00060351565,-5.3638476e-05
PPP2R5D,0.00027677603,0.0010571517,0.00039784983,-0.00017000362,0.0012841895,0.00012319023,-0.0001274934,1.1247641e-05
TAF4,0.0001910571,-0.00063726306,-0.00012879074,3.9570034e-05,0.0013609827,-5.1863957e-05,5.965773e-05,-5.744456e-06
KCNQ2,2.8470531e-05,-0.00037734583,-8.478761e-05,2.2503547e-05,0.0009259209,-4.6033412e-05,4.5001507e-05,-4.2543397e-06
CAPRIN1,5.447492e-05,-0.00055769086,-0.00017469935,5.5965036e-05,0.00010995567,-5.2351505e-05,8.479599e-05,-7.689232e-06
DSCAM,-1.9328669e-05,0.0008913949,0.00016211346,-6.0796738e-06,0.00039616227,-4.16236e-05,-3.8817525e-05,3.5166158e-06
GABBR2,-0.00023179315,-0.000977505,-0.0004053209,0.00016430859,-0.00056573004,-0.00013174443,0.00016624574,-1.5311816e-05
PRKG2,-0.0014253035,-0.00083256885,-0.0007177014,0.00030094385,-0.0040055215,-0.00025646668,0.00031244615,-2.396357e-05
UBN2,2.2109598e-06,-0.001035016,-0.00036600046,0.00013994146,-0.0007643029,-0.00011473382,0.00015309546,-1.38854375e-05
MEF2C,0.00031856447,7.160008e-05,0.00017211586,-0.0001144344,0.0014455467,8.867495e-05,-4.830584e-05,3.8250582e-06
TRIP12,-0.00044928864,-0.0010396875,-0.0005498864,0.00022691023,-0.0023924783,-0.00018972019,0.00022919197,-1.9386353e-05
EP300,7.9695135e-05,-0.0002503842,-0.00010631792,5.908124e-05,0.00066801906,-6.438047e-05,5.3428113e-05,-5.534792e-06
NR3C2,0.00038582087,-5.029887e-05,-3.8705766e-06,-8.334406e-06,-0.00030262023,-7.882249e-06,1.944229e-05,-1.4711986e-06
ARHGEF18,8.308515e-05,0.00014962256,0.00013823621,-7.9715624e-05,0.0014140308,4.0714163e-05,-3.4100376e-05,3.0975207e-06
TNPO3,-0.00022697635,-0.00040638074,-0.00031635351,0.00017951801,-0.0011967346,-0.00016963482,0.0001341626,-1.204852e-05
SMAD6,-0.000106692314,0.00032300875,5.8745965e-05,-6.3395128e-06,0.00075987726,-2.3362227e-05,-9.466894e-06,5.430775e-07
AMOT,-0.00041953474,-0.0005443245,-0.0002433192,5.043391e-05,-0.00043591112,-4.0454324e-05,0.00011790544,-9.150419e-06
AUTS2,-0.0005793758,-0.0015752949,-0.0006726235,0.00026729237,-0.0017410815,-0.00021755276,0.00027485285,-2.3660075e-05
NCKAP1,-0.00048564002,-0.0012659393,-0.0005558487,0.00020826608,-0.0018802881,-0.00016765762,0.00023305183,-1.9744679e-05
DLG4,-0.0003369376,-0.0011458099,-0.0005920157,0.0003063297,-0.001453273,-0.00028153183,0.0002336367,-2.1326588e-05
ECPAS,-4.954636e-07,0.00037161633,-3.0534342e-05,4.0212646e-05,-0.0011282861,-4.929863e-05,3.2719225e-05,-2.5284826e-06
PRKAR1B,-0.0003853105,-0.0009611286,-0.00049671903,0.00022373255,-0.0017337576,-0.00019382685,0.0002040728,-1.78669e-05
FUBP3,-0.0002662167,0.000111185014,-6.186031e-05,3.272947e-05,-0.00010988861,-3.430154e-05,4.126504e-05,-3.7516584e-06
GRIA2,-0.0008256715,-0.0016201548,-0.0008639619,0.0003910167,-0.0035988092,-0.0003190604,0.0003484944,-3.0218973e-05
CCDC40,0.0006973259,0.0010824129,0.00047054514,-0.00021343678,0.0010953099,0.00016283244,-0.00015755743,1.3952376e-05
GABRA1,0.0004415419,0.00064243004,0.00013358518,-1.2318604e-05,-0.00068736076,-7.338822e-06,-2.706889e-05,2.2151507e-06
TSC2,-0.0005967617,-0.001137644,-0.0006207358,0.00027774088,-0.0023508146,-0.000223374,0.00025501056,-2.2133056e-05
C1orf185,-0.0002451241,-0.0005540773,-0.00028629228,0.00011818111,-0.00097207725,-0.00010667229,0.0001268126,-1.0675751e-05
METTL23,-0.00022525154,-0.0007909499,-0.00033418834,0.00011218153,-0.0012485012,-9.710202e-05,0.00015055574,-1.2101198e-05
HNRNPUL2,-0.00045815296,-0.0008096136,-0.00037173182,0.00013857242,-0.0004074052,-0.00012219884,0.00016088411,-1.3541721e-05
PAX5,-0.0016862769,-0.0019893162,-0.0011889338,0.0005254084,-0.004875377,-0.00041856663,0.00048268586,-4.0759332e-05
ATF4,-0.0003331732,-0.00060525537,-0.00034080818,0.00015875231,-0.00066818297,-0.00014607003,0.00014735851,-1.282664e-05
