,0,1
SCN2A,1.1803699,1.0992284
CHD8,1.1803699,1.0992284
ADNP,1.1803699,1.0992284
SHANK3,1.1803699,1.0992284
PTEN,1.1803699,1.0992284
SYNGAP1,1.1803699,1.0992284
MECP2,1.1803699,1.0992284
KDM5B,1.1803699,1.0992284
FOXP1,1.1803699,1.0992284
ARID1B,1.1803699,1.0992284
POGZ,1.1803699,1.0992284
ASH1L,1.1803699,1.0992284
KMT5B,1.1803699,1.0992284
SLC6A1,1.1803699,1.0992284
GIGYF1,1.1803699,1.0992284
DYRK1A,1.1803699,1.0992284
CHD2,1.1803699,1.0992284
ASXL3,1.1803699,1.0992284
TAOK1,1.1803699,1.0992284
DNMT3A,1.1803699,1.0992284
GRIN2B,1.1803699,1.0992284
BRSK2,1.1803699,1.0992284
KMT2A,1.1803699,1.0992284
NF1,1.1803699,1.0992284
STXBP1,1.1803699,1.0992284
CUL3,1.1803699,1.0992284
MED13L,1.1803699,1.0992284
ANK2,1.1803699,1.0992284
MYT1L,1.1803699,1.0992284
RORB,1.1803699,1.0992284
TBL1XR1,1.1803699,1.0992284
TBR1,1.1803699,1.0992284
DYNC1H1,1.1803699,1.0992284
WAC,1.1803699,1.0992284
PHF21A,1.1803699,1.0992284
KDM6B,1.1803699,1.0992284
DDX3X,1.1803699,1.0992284
CTNNB1,1.1803699,1.0992284
MED13,1.1803699,1.0992284
ANKRD11,1.1803699,1.0992284
CTCF,1.1803699,1.0992284
RFX3,1.1803699,1.0992284
ARHGEF9,1.1803699,1.0992284
SHANK2,1.1803699,1.0992284
DEAF1,1.1803699,1.0992284
SMARCC2,1.1803699,1.0992284
TLK2,1.1803699,1.0992284
TCF20,1.1803699,1.0992284
CNOT3,1.1803699,1.0992284
SYNCRIP,1.1803699,1.0992284
SETD5,1.1803699,1.0992284
NAA15,1.1803699,1.0992284
SCN1A,1.1803699,1.0992284
EHMT1,1.1803699,1.0992284
TCF4,1.1803699,1.0992284
SRPRA,1.1803699,1.0992284
MARK2,1.1803699,1.0992284
KMT2C,1.1803699,1.0992284
MBD5,1.1803699,1.0992284
NRXN1,1.1803699,1.0992284
IRF2BPL,1.1803699,1.0992284
PHIP,1.1803699,1.0992284
NFE2L3,1.1803699,1.0992284
SKI,1.1803699,1.0992284
PSMD12,1.1803699,1.0992284
KCNB1,1.1803699,1.0992284
CSDE1,1.1803699,1.0992284
TSC1,1.1803699,1.0992284
DMWD,1.1803699,1.0992284
CLCN4,1.1803699,1.0992284
MEIS2,1.1803699,1.0992284
PBX1,1.1803699,1.0992284
HNRNPD,1.1803699,1.0992284
BCL11A,1.1803699,1.0992284
TCF7L2,1.1803699,1.0992284
WDFY3,1.1803699,1.0992284
PHF3,1.1803699,1.0992284
SETBP1,1.1803699,1.0992284
TGM1,1.1803699,1.0992284
EBF3,1.1803699,1.0992284
PPP2R5D,1.1803699,1.0992284
TAF4,1.1803699,1.0992284
KCNQ2,1.1803699,1.0992284
CAPRIN1,1.1803699,1.0992284
DSCAM,1.1803699,1.0992284
GABBR2,1.1803699,1.0992284
PRKG2,1.1803699,1.0992284
UBN2,1.1803699,1.0992284
MEF2C,1.1803699,1.0992284
TRIP12,1.1803699,1.0992284
EP300,1.1803699,1.0992284
NR3C2,1.1803699,1.0992284
ARHGEF18,1.1803699,1.0992284
TNPO3,1.1803699,1.0992284
SMAD6,1.1803699,1.0992284
AMOT,1.1803699,1.0992284
AUTS2,1.1803699,1.0992284
NCKAP1,1.1803699,1.0992284
DLG4,1.1803699,1.0992284
ECPAS,1.1803699,1.0992284
PRKAR1B,1.1803699,1.0992284
FUBP3,1.1803699,1.0992284
GRIA2,1.1803699,1.0992284
CCDC40,1.1803699,1.0992284
GABRA1,1.1803699,1.0992284
TSC2,1.1803699,1.0992284
C1orf185,1.1803699,1.0992284
METTL23,1.1803699,1.0992284
HNRNPUL2,1.1803699,1.0992284
PAX5,1.1803699,1.0992284
ATF4,1.1803699,1.0992284
RERE,1.1803699,1.0992284
DHFR2,1.1803699,1.0992284
TMC4,1.1803699,1.0992284
