,0,1,2,3,4,5,6,7
SCN2A,-0.0006675273,-0.0017022975,-0.0010319315,0.00036884705,-0.0035384372,-0.00030610198,0.00050230883,1.6903534e-05
CHD8,-0.00030224025,-0.0009528175,-0.00046617538,0.00016318494,-0.00029978156,-0.00013180543,0.00024940632,7.345021e-06
ADNP,-0.00026540644,-0.0006231554,-0.00037342496,0.00014069583,-0.0011857599,-0.00011488004,0.0001999028,6.003509e-06
SHANK3,1.9147992e-05,-0.00017432123,-2.5205314e-05,1.7883722e-05,-0.0004787892,7.6582655e-06,4.896801e-05,4.8219226e-07
PTEN,-0.0008763261,-0.0020093247,-0.0011635479,0.00038295006,-0.0032007396,-0.0003253133,0.0006105844,1.9182946e-05
SYNGAP1,0.00010556914,0.0004072003,0.00019169413,-3.0444935e-06,0.00032658875,3.3625402e-06,-0.0001444323,-2.1326414e-06
MECP2,-0.0002165772,-0.00036096945,-0.00020707212,9.603007e-05,-0.00044332445,-8.197548e-05,0.000108848326,4.3215696e-06
KDM5B,-0.00059556775,-0.0014535896,-0.0008014329,0.0002677734,-0.002136156,-0.00022202125,0.0004258193,1.35776645e-05
FOXP1,-0.00043281727,-0.0009565726,-0.0005799439,0.00020084344,-0.0023148507,-0.00015550433,0.0003345646,9.371201e-06
ARID1B,-0.0003241729,-0.0006471351,-0.00042457506,0.000185173,-0.0011280552,-0.00017117709,0.0001770854,7.5415883e-06
POGZ,-0.00030779652,-0.0006620288,-0.00040729716,0.00018023839,-0.0005147755,-0.00018252712,0.00016652141,6.889284e-06
ASH1L,-0.00018928573,-0.0006849356,-0.0003281273,0.00011091074,-0.000760749,-8.870568e-05,0.00021776557,4.6128116e-06
KMT5B,-0.0003845878,-0.0010122024,-0.00060238317,0.00021485053,-0.001568906,-0.00017148722,0.0003280742,9.0269605e-06
SLC6A1,-0.000312645,-0.0013045818,-0.000594981,0.00016991748,-0.001067251,-0.00014170446,0.00039649755,8.271367e-06
GIGYF1,-0.00021165796,-0.000710886,-0.00031914376,0.00010793703,-0.0003728345,-7.5264834e-05,0.00019925367,5.259062e-06
DYRK1A,5.1669776e-06,-0.0003265664,-0.000111389905,3.5439618e-05,-0.00010604411,-2.7375296e-05,0.000130523,3.464229e-07
CHD2,-0.00033372268,-0.0006060302,-0.0004012473,0.00017154962,-0.0020533502,-0.00014506839,0.00017393194,8.273288e-06
ASXL3,-0.0003127493,-0.0016798526,-0.0007191617,0.00018791948,-0.00018723309,-0.00014983676,0.00047376286,9.528769e-06
TAOK1,-0.00020462275,-0.0009147562,-0.00039839,0.00012374623,-1.7017126e-05,-0.000106065534,0.00025142264,5.409849e-06
DNMT3A,-0.0005060714,-0.00060015917,-0.00050502457,0.0002426873,-0.001623705,-0.00022171438,0.00016287062,1.0421878e-05
GRIN2B,0.0004338473,0.0008412525,0.0005412847,-0.0001452039,0.001372531,0.00012498535,-0.00027360022,-8.6639775e-06
BRSK2,-0.00017452985,-0.00025234,-0.00024374202,0.00014469912,-0.0016122013,-0.00011776062,7.68248e-05,4.93892e-06
KMT2A,-0.00046663545,-0.0015000328,-0.0007459577,0.00022160774,-0.0018578768,-0.00015972136,0.00045422744,1.1757133e-05
NF1,-0.000113263726,-0.00051444024,-0.00023094378,0.00010622479,0.00043180585,-9.972323e-05,0.00010733493,3.3864053e-06
STXBP1,-0.00029935315,-0.00093522295,-0.0004616473,0.00016090134,-0.0005603954,-0.00013867253,0.00025811512,7.0820097e-06
CUL3,-0.00028559007,-0.0005041808,-0.00033776648,0.00013819663,-0.0019183904,-0.00010553375,0.0001850333,6.296468e-06
MED13L,-6.906502e-05,-0.00019235909,-0.0001252722,0.0001026988,0.0003542602,-0.00010718126,-2.1699816e-06,2.3395696e-06
ANK2,-0.00040596724,-0.0013189279,-0.0006731581,0.00022563897,-0.00050940365,-0.00019471673,0.00036499184,9.7593875e-06
MYT1L,-0.00052458793,-0.001375027,-0.00081089325,0.00028088177,-0.0029389411,-0.00021814555,0.00044224318,1.2649281e-05
RORB,0.00045077503,0.00018788874,0.00040898286,-0.0001493725,0.003910415,0.00013635634,-0.0001376234,-8.793548e-06
TBL1XR1,-0.0002824869,-0.0008076802,-0.00040891767,0.0001391978,-0.0012635812,-0.000105813146,0.0002504168,6.7961228e-06
TBR1,-0.0007903613,-0.0011968948,-0.00084801577,0.0003385092,-0.0034024268,-0.00036122976,0.0003391169,1.6694714e-05
DYNC1H1,-0.00027435087,-0.0012406334,-0.0005492028,0.00015660143,-0.0007210523,-0.000117326155,0.00035779364,7.846655e-06
WAC,-0.00026722066,-0.0008999929,-0.000438286,0.00014151074,-0.0004979372,-0.00010660058,0.00027376972,6.0844177e-06
PHF21A,-0.00025727786,-0.0003245771,-0.00020812824,8.833967e-05,-0.00067102164,-8.437596e-05,0.00013755541,3.738387e-06
KDM6B,-0.00025616214,-0.0006073937,-0.00039928593,0.00016431231,-0.0016359165,-0.00013555773,0.00019982643,6.5628265e-06
DDX3X,-0.00029369257,-0.00064101815,-0.0003874991,0.00016267644,-0.00072827935,-0.00014140457,0.00017613266,6.5065105e-06
CTNNB1,-0.0004438106,-0.0009467192,-0.00056864135,0.00020367233,-0.0018347129,-0.0001734239,0.0002978202,1.0002434e-05
MED13,-0.0006702114,-0.0015240498,-0.0009144079,0.00033440208,-0.002974525,-0.0002725157,0.00043638516,1.6371283e-05
ANKRD11,-0.00035607815,-0.001475364,-0.0006751567,0.00018388545,-0.0015271083,-0.0001269388,0.00044454448,1.0116433e-05
CTCF,-0.00038588606,-0.0011836961,-0.0005701538,0.00017099362,-0.0011792034,-0.00013205409,0.0003485363,9.34003e-06
RFX3,-9.259023e-05,-0.00087042525,-0.00032540038,7.350417e-05,-0.0012871698,-3.4146942e-05,0.00028602034,4.3689506e-06
ARHGEF9,1.4271587e-05,0.00047219172,0.00015181117,1.3003126e-05,-0.0002484545,-1.0691583e-05,-0.00012023747,-1.4985562e-06
SHANK2,-0.00022680312,-0.001030568,-0.00040853582,0.00011191657,-0.00026531518,-8.530496e-05,0.00029251166,5.877868e-06
DEAF1,7.89091e-05,-0.00014864653,-2.285093e-05,2.7017202e-05,-0.0005313754,-2.979068e-05,3.2049604e-05,4.2963075e-07
SMARCC2,-0.00021065585,-0.00079808757,-0.00037679076,0.000117927324,-0.00091707706,-9.002909e-05,0.00025010295,5.6437275e-06
TLK2,-0.00024206564,-0.00047480315,-0.00028525107,0.00011233939,-0.0016323328,-7.843692e-05,0.00017008651,5.3665135e-06
TCF20,-2.6058406e-06,-0.0004326962,-0.00014332868,5.6138728e-05,0.0005020201,-3.0704774e-05,0.00011118315,1.4471589e-06
CNOT3,-7.785298e-05,0.0004652813,9.790808e-05,5.721394e-05,-0.00072191656,-7.645693e-05,-0.00015500188,9.2064147e-07
SYNCRIP,-0.0005675033,-0.001411438,-0.00079642795,0.00025906693,-0.0020054877,-0.00020188373,0.00045379717,1.2466073e-05
SETD5,-7.6871365e-06,-0.00040499493,-0.00010866672,2.939254e-05,6.570667e-05,-9.640586e-06,0.00011772476,1.2465753e-06
NAA15,-8.89916e-05,-0.00018569082,-0.00012878701,8.9099165e-05,-0.000116184354,-8.378504e-05,3.0097552e-05,2.3425382e-06
SCN1A,-0.00061043166,-0.00013928488,-0.00037680753,0.00019610068,-0.003977932,-0.00016196864,0.000119614415,1.0313961e-05
EHMT1,-1.8930063e-05,-0.00039222464,-0.0001568459,8.672988e-05,0.0013967901,-8.859765e-05,5.2772462e-05,1.9782456e-06
TCF4,-0.00049085356,-0.0011453517,-0.00062819757,0.00021659117,-0.0018402413,-0.00017040642,0.00032393914,1.1319178e-05
SRPRA,9.672716e-05,-7.9687685e-05,4.383363e-05,8.240808e-06,0.00060249865,-2.4258625e-05,-2.6170164e-05,-3.0302908e-07
MARK2,0.00027977675,4.2710453e-05,0.0002315361,-0.000112537295,0.0008518696,0.00014701206,2.8904527e-05,-5.5134587e-06
KMT2C,-0.00041542016,-0.0015607253,-0.0007310938,0.00021151779,-0.00124982,-0.00016522547,0.00044614356,1.1197844e-05
MBD5,-0.00012723729,-0.00029724836,-9.2053786e-05,4.702108e-05,0.00091663003,-4.410837e-05,4.6026893e-05,2.3044413e-06
NRXN1,-0.00044664927,-0.0012401417,-0.0006756857,0.00023413636,-0.0018464848,-0.00018178811,0.00035890564,1.1008437e-05
IRF2BPL,-0.00061544776,-0.0017851964,-0.000896154,0.00028128503,-0.0012435615,-0.00023526745,0.0004981877,1.416757e-05
PHIP,-0.00031540543,-0.0011401437,-0.00056484155,0.00019219145,-0.0011363849,-0.00015145773,0.0003142627,8.773815e-06
NFE2L3,0.00044814683,0.0008228533,0.00056461245,-0.00016814657,0.002015382,0.00014997693,-0.00025325827,-9.501207e-06
SKI,0.000110121444,-0.0004988536,-5.445257e-05,-1.0155141e-05,0.001173608,3.66671e-05,0.00013287738,-8.504139e-07
PSMD12,4.9689785e-05,0.00053018704,0.00017147325,4.439056e-05,0.00060772896,-6.62501e-05,-0.00021988153,-8.435163e-07
KCNB1,0.00038411096,0.001152847,0.0005667899,-0.0001039966,0.0011102036,0.00010511931,-0.0003414778,-9.014853e-06
CSDE1,-0.00034953468,-0.0009878278,-0.0005261712,0.00017962651,-0.001321651,-0.00014908193,0.0002998365,8.291303e-06
TSC1,-0.0002002269,-0.0005394295,-0.0002771821,8.468423e-05,-0.0010649785,-4.005246e-05,0.00022225361,3.9414153e-06
DMWD,-0.0004447922,-0.0009929948,-0.00061544776,0.00024815788,-0.0012152568,-0.00021646312,0.00026172213,1.0822405e-05
