,0,1,2,3,4,5,6,7
SCN2A,0.284387,0.51122,1.1559066,0.6723622,0.5209527,0.6142692,0.8353707,0.8680199
CHD8,0.251796,0.59494185,1.2299008,0.8275287,0.5054013,0.7059052,0.7648698,0.6917175
ADNP,0.26076627,0.5794304,1.0968444,0.72426444,0.5086511,0.6855336,0.76505727,0.86097205
SHANK3,0.32997632,0.6447022,1.4261835,0.85175335,0.458655,0.7207967,0.7280334,0.6430261
PTEN,0.2936324,0.58299273,1.1357712,0.7380195,0.52047956,0.6621727,0.7645315,0.77731484
SYNGAP1,0.31348395,0.68507475,1.5141168,1.0295525,0.4657873,0.71423525,0.79281735,0.5813223
MECP2,0.30058867,0.6562836,1.4014935,0.89036644,0.46628112,0.7014001,0.7154439,0.72653335
KDM5B,0.3153431,0.5870178,1.1481645,0.7224219,0.5277895,0.7555227,0.7602525,0.83206296
FOXP1,0.23520163,0.5412979,1.1419959,0.7940112,0.46675318,0.71609193,0.7410609,0.8390571
ARID1B,0.26750675,0.54903376,1.2507672,0.73980045,0.52543914,0.6961536,0.7097909,0.86530954
POGZ,0.27029923,0.54568565,1.1842458,0.7373268,0.49506217,0.6752397,0.772485,0.82021856
ASH1L,0.27171552,0.62353414,1.1911008,0.75717187,0.48502496,0.73645943,0.7032975,0.82132244
KMT5B,0.24625532,0.55047494,1.107364,0.72365224,0.47199732,0.67839897,0.7001618,0.8217521
SLC6A1,0.24645343,0.62577176,1.0858932,0.7712015,0.42406636,0.60546595,0.62266,0.78927284
GIGYF1,0.25974154,0.5544456,1.2441907,0.84571,0.44769496,0.72514045,0.65346074,0.7228754
DYRK1A,0.25774747,0.5624298,1.2195386,0.7940198,0.4303454,0.7612264,0.66952544,0.79319406
CHD2,0.26711512,0.5807323,1.2650187,0.7709779,0.5291716,0.7272973,0.7717871,0.76974815
ASXL3,0.3481869,0.6045447,1.0860714,0.722868,0.52124995,0.6711179,0.81441295,0.8325356
TAOK1,0.25906286,0.6142778,1.1063609,0.778214,0.4852714,0.75014615,0.6924273,0.8699939
DNMT3A,0.2782713,0.58973163,1.3241067,0.8528131,0.5371537,0.67358285,0.8525224,0.7371271
GRIN2B,0.39485556,0.74188364,1.55653,0.9962313,0.48568904,0.64476997,0.807203,0.5461116
BRSK2,0.29434636,0.49540564,1.3416775,0.7526962,0.48399338,0.6197931,0.895957,0.63728106
KMT2A,0.27118528,0.56231207,1.0815041,0.6757475,0.53423655,0.7369913,0.76263636,0.8318963
NF1,0.26670587,0.58607036,1.3152573,0.8169314,0.50740224,0.7189842,0.7534856,0.74076813
STXBP1,0.29664823,0.6134689,1.1785681,0.77533746,0.47444952,0.76944727,0.6989637,0.8070687
CUL3,0.27150232,0.54865295,1.2322371,0.7752624,0.4826877,0.6312406,0.8261204,0.7374034
MED13L,0.26596025,0.5272837,1.2770989,0.82504964,0.49537915,0.7060197,0.72142494,0.79792345
ANK2,0.27958596,0.54224825,1.0108097,0.68581516,0.50627744,0.77511954,0.64937687,0.85150445
MYT1L,0.26315275,0.52189064,1.0797018,0.65800345,0.51746976,0.72354084,0.7472309,0.8614016
RORB,0.34437624,0.66042066,1.3741919,1.0415704,0.463717,0.7467853,0.7711121,0.6288837
TBL1XR1,0.2566595,0.5471327,1.2125818,0.74885553,0.52132356,0.69681054,0.76094294,0.82761365
TBR1,0.4923389,0.8939744,1.6536834,1.0740814,0.55292463,0.66915923,0.87974894,0.62204784
DYNC1H1,0.2612099,0.5879152,1.0641072,0.69326353,0.52854836,0.75808567,0.7243603,0.84282357
WAC,0.24441075,0.60734564,1.0836647,0.7286731,0.49540704,0.75167686,0.7148428,0.843424
PHF21A,0.27831963,0.6551984,1.3072847,0.8004308,0.45840496,0.72745305,0.63036406,0.6907522
KDM6B,0.30151626,0.6055874,1.2478412,0.7812437,0.4879764,0.6936115,0.84589523,0.73761326
DDX3X,0.25213984,0.5651272,1.1390374,0.7480499,0.5003813,0.72375125,0.7607835,0.7993856
CTNNB1,0.24952213,0.6205363,1.1304456,0.78414786,0.5151372,0.7253355,0.7516868,0.8460536
MED13,0.2610819,0.5075088,1.1653194,0.7445965,0.5459639,0.67047757,0.78529775,0.7625989
ANKRD11,0.2671299,0.5688312,1.0953276,0.73470914,0.5445949,0.7279683,0.76150525,0.85286105
CTCF,0.27748516,0.6185829,1.1421164,0.7239654,0.5211998,0.7006434,0.7137682,0.8327631
RFX3,0.2713228,0.5428701,1.1697841,0.7379704,0.4574784,0.6984758,0.72535837,0.766926
ARHGEF9,0.274703,0.59209406,1.3590449,0.84727746,0.49080354,0.6880318,0.85072887,0.7135435
SHANK2,0.31576085,0.486659,1.1685348,0.705132,0.45243642,0.66272664,0.73051924,0.79256237
DEAF1,0.31633884,0.53251845,1.4328747,0.8513099,0.41827327,0.61967736,0.78554475,0.6259678
SMARCC2,0.26652884,0.60899186,1.1585139,0.73484683,0.50402415,0.7329103,0.7453954,0.8413096
TLK2,0.25491527,0.6277357,1.356472,0.84412456,0.46092612,0.65755194,0.716839,0.6722038
TCF20,0.2674705,0.5833871,1.1728805,0.74139136,0.49956173,0.69723123,0.75766647,0.7921109
CNOT3,0.3290671,0.7330493,1.5166156,0.9740168,0.49607086,0.71263754,0.8312952,0.54243565
SYNCRIP,0.25358215,0.5906327,1.0039928,0.7133993,0.5625915,0.71612495,0.7889133,0.9331986
SETD5,0.27442065,0.68470716,1.2606775,0.8400044,0.4633917,0.6922827,0.7245215,0.78223395
NAA15,0.29533342,0.6451317,1.3317401,0.8002375,0.53644395,0.6911915,0.7829455,0.80349344
SCN1A,0.29288265,0.67387587,1.2536378,0.8642743,0.41382846,0.6757345,0.5582155,0.76517063
EHMT1,0.32007223,0.7016939,1.2573638,0.87920284,0.52696556,0.65161717,0.899608,0.78502595
TCF4,0.26173285,0.60535645,1.1328634,0.70941734,0.52858764,0.73701113,0.73314565,0.78180873
SRPRA,0.32106116,0.68334377,1.570191,0.9570137,0.55136657,0.66804963,0.79416573,0.6335511
