,0,1
SCN2A,1.0256625,1.0987412
CHD8,1.0256625,1.0987412
ADNP,1.0256625,1.0987412
SHANK3,1.0256625,1.0987412
PTEN,1.0256625,1.0987412
SYNGAP1,1.0256625,1.0987412
MECP2,1.0256625,1.0987412
KDM5B,1.0256625,1.0987412
FOXP1,1.0256625,1.0987412
ARID1B,1.0256625,1.0987412
POGZ,1.0256625,1.0987412
ASH1L,1.0256625,1.0987412
KMT5B,1.0256625,1.0987412
SLC6A1,1.0256625,1.0987412
GIGYF1,1.0256625,1.0987412
DYRK1A,1.0256625,1.0987412
CHD2,1.0256625,1.0987412
ASXL3,1.0256625,1.0987412
TAOK1,1.0256625,1.0987412
DNMT3A,1.0256625,1.0987412
GRIN2B,1.0256625,1.0987412
BRSK2,1.0256625,1.0987412
KMT2A,1.0256625,1.0987412
NF1,1.0256625,1.0987412
STXBP1,1.0256625,1.0987412
CUL3,1.0256625,1.0987412
MED13L,1.0256625,1.0987412
ANK2,1.0256625,1.0987412
MYT1L,1.0256625,1.0987412
RORB,1.0256625,1.0987412
TBL1XR1,1.0256625,1.0987412
TBR1,1.0256625,1.0987412
DYNC1H1,1.0256625,1.0987412
WAC,1.0256625,1.0987412
PHF21A,1.0256625,1.0987412
KDM6B,1.0256625,1.0987412
DDX3X,1.0256625,1.0987412
CTNNB1,1.0256625,1.0987412
MED13,1.0256625,1.0987412
ANKRD11,1.0256625,1.0987412
CTCF,1.0256625,1.0987412
RFX3,1.0256625,1.0987412
ARHGEF9,1.0256625,1.0987412
SHANK2,1.0256625,1.0987412
DEAF1,1.0256625,1.0987412
SMARCC2,1.0256625,1.0987412
TLK2,1.0256625,1.0987412
TCF20,1.0256625,1.0987412
CNOT3,1.0256625,1.0987412
SYNCRIP,1.0256625,1.0987412
SETD5,1.0256625,1.0987412
NAA15,1.0256625,1.0987412
SCN1A,1.0256625,1.0987412
EHMT1,1.0256625,1.0987412
TCF4,1.0256625,1.0987412
SRPRA,1.0256625,1.0987412
MARK2,1.0256625,1.0987412
KMT2C,1.0256625,1.0987412
MBD5,1.0256625,1.0987412
NRXN1,1.0256625,1.0987412
IRF2BPL,1.0256625,1.0987412
PHIP,1.0256625,1.0987412
NFE2L3,1.0256625,1.0987412
SKI,1.0256625,1.0987412
PSMD12,1.0256625,1.0987412
KCNB1,1.0256625,1.0987412
CSDE1,1.0256625,1.0987412
TSC1,1.0256625,1.0987412
DMWD,1.0256625,1.0987412
CLCN4,1.0256625,1.0987412
MEIS2,1.0256625,1.0987412
PBX1,1.0256625,1.0987412
HNRNPD,1.0256625,1.0987412
BCL11A,1.0256625,1.0987412
TCF7L2,1.0256625,1.0987412
WDFY3,1.0256625,1.0987412
PHF3,1.0256625,1.0987412
SETBP1,1.0256625,1.0987412
TGM1,1.0256625,1.0987412
EBF3,1.0256625,1.0987412
PPP2R5D,1.0256625,1.0987412
TAF4,1.0256625,1.0987412
KCNQ2,1.0256625,1.0987412
CAPRIN1,1.0256625,1.0987412
DSCAM,1.0256625,1.0987412
GABBR2,1.0256625,1.0987412
PRKG2,1.0256625,1.0987412
UBN2,1.0256625,1.0987412
MEF2C,1.0256625,1.0987412
TRIP12,1.0256625,1.0987412
EP300,1.0256625,1.0987412
NR3C2,1.0256625,1.0987412
ARHGEF18,1.0256625,1.0987412
TNPO3,1.0256625,1.0987412
SMAD6,1.0256625,1.0987412
AMOT,1.0256625,1.0987412
AUTS2,1.0256625,1.0987412
NCKAP1,1.0256625,1.0987412
DLG4,1.0256625,1.0987412
ECPAS,1.0256625,1.0987412
PRKAR1B,1.0256625,1.0987412
FUBP3,1.0256625,1.0987412
GRIA2,1.0256625,1.0987412
CCDC40,1.0256625,1.0987412
GABRA1,1.0256625,1.0987412
TSC2,1.0256625,1.0987412
C1orf185,1.0256625,1.0987412
METTL23,1.0256625,1.0987412
HNRNPUL2,1.0256625,1.0987412
PAX5,1.0256625,1.0987412
ATF4,1.0256625,1.0987412
RERE,1.0256625,1.0987412
DHFR2,1.0256625,1.0987412
TMC4,1.0256625,1.0987412
FXYD5,1.0256625,1.0987412
EBAG9,1.0256625,1.0987412
ITGB5,1.0256625,1.0987412
INTS2,1.0256625,1.0987412
RAI1,1.0256625,1.0987412
FOXG1,1.0256625,1.0987412
PLEKHG6,1.0256625,1.0987412
MAVS,1.0256625,1.0987412
C1QC,1.0256625,1.0987412
TMEM116,1.0256625,1.0987412
SIN3A,1.0256625,1.0987412
ANP32A,1.0256625,1.0987412
PRR14L,1.0256625,1.0987412
CSNK2B,1.0256625,1.0987412
PMM2,1.0256625,1.0987412
PFN2,1.0256625,1.0987412
LMTK3,1.0256625,1.0987412
SPRY2,1.0256625,1.0987412
CMPK2,1.0256625,1.0987412
IQSEC2,1.0256625,1.0987412
RIPK1,1.0256625,1.0987412
TPK1,1.0256625,1.0987412
CASZ1,1.0256625,1.0987412
ZBTB45,1.0256625,1.0987412
NUDT17,1.0256625,1.0987412
FANCE,1.0256625,1.0987412
ZNF396,1.0256625,1.0987412
NR4A2,1.0256625,1.0987412
TBCEL,1.0256625,1.0987412
ADAM21,1.0256625,1.0987412
TCF3,1.0256625,1.0987412
AAAS,1.0256625,1.0987412
CELF6,1.0256625,1.0987412
