,0
GW16.Neurons,0.07666766492128936
GW26.GABAergic.neurons,0.14464507070085766
GW23.GABAergic.neurons,0.021216554966713302
GW16.Stem.cells,0.17579112301516547
GW26.Neurons,-0.19409091216748695
GW10.Neurons,0.038870045623002156
GW23.Neurons,0.035729758901206034
GW10.Stem.cells,0.021923377140032625
GW16.GABAergic.neurons,0.010492950560502468
GW19.Neurons,0.012446715861235252
GW26.OPC,0.005289844798827061
GW26.Astrocytes,0.06939759647498024
GW12.Neurons,-0.0680048295339681
GW09.Stem.cells,-0.05243433019684048
GW26.Microglia,-0.035239378452717456
GW09.Neurons,-0.06303610506300972
GW23.OPC,0.020307861330555368
GW19.GABAergic.neurons,-0.07775266429672839
GW13.Neurons,-0.08959894298895198
GW08.Neurons,-0.1495761117033668
GW16.OPC,0.0760353292235637
GW12.Stem.cells,0.05741379365835509
GW16.Microglia,-0.11278339201933547
GW23.Microglia,-0.0516417771635541
week_10.hPeric,0.03809642568578562
week_10.hRgl2a,-0.050440913730646644
week_11.hRgl2a,-0.018997565474813658
week_10.Unk,-0.04882269627916672
week_11.hPeric,-0.025494414521604954
week_9.Unk,-0.035089203102515454
week_6.hProgFPM,0.04034375125342929
week_8.Unk,-0.047056271233095956
week_11.hRgl2b,-0.04969396547436419
week_9.hGaba,0.08779436796624235
week_6.hProgBP,-0.03785034607557651
week_8.hNbM,-0.07956664287969992
week_8.hNProg,-0.052274739637125665
week_11.hEndo,-0.009178145637959788
week_11.Unk,-0.0979354627421941
week_6.hProgM,0.030946713223332298
week_6.hProgFPL,0.04640303544883619
week_6.Unk,-0.030529367801281047
week_8.hProgBP,0.04067469432931316
week_8.hNbML1,-0.027379123959196523
week_9.hNbML5,0.03417986067373034
week_8.hOMTN,0.03548294215495023
week_6.hNProg,-0.0034109868169289754
week_6.hOMTN,0.04682622458488927
week_11.hRgl3,0.010347366035773103
week_10.hEndo,0.037713563813052374
week_8.hProgFPM,-0.02646510870499587
week_8.hRN,0.003265902459868138
week_9.hOMTN,0.029678879419054338
week_10.hDA2,-0.03191975389270333
week_10.hRgl3,-0.05241836870491436
week_11.hOPC,-0.01950729351464092
week_11.hRgl2c,-0.09548967386781608
week_10.hNbM,0.032300896992392206
week_10.hDA1,0.04720951866259805
week_9.hProgBP,0.014146009730435507
week_8.hProgM,-0.04161182268335035
week_10.hRgl2b,0.04165621427097647
week_7.hRgl2a,-0.028571090223512178
week_7.hOMTN,0.015287233658334419
week_7.Unk,-0.04648969965591669
week_10.hRgl1,-0.018230726310285234
week_7.hProgBP,-0.01704987191061517
week_10.hDA0,-0.005222515435492237
week_9.hNbGaba,0.07689487745280726
week_9.hDA0,0.07435344639086754
week_9.hDA1,0.10186839012809035
week_9.hNProg,-0.03948193029663638
week_8.hProgFPL,0.03941288111713637
week_9.hRgl2a,0.0010067212992612444
week_9.hDA2,0.0011188831114127469
week_6.hNbML1,-0.013264124983176652
week_9.hNbM,-0.002532538539523471
week_9.hNbML1,0.10187816533840093
week_6.hNbM,-0.037595508945835854
week_10.hGaba,-0.004182775994824866
dn.cls1,0.025532462550236612
dn.cls2,0.010910946070114795
