,0
GW16.Neurons,0.0327674864542457
GW26.GABAergic.neurons,0.12654998011087523
GW23.GABAergic.neurons,0.02300651521683922
GW16.Stem.cells,0.18104884476020408
GW26.Neurons,-0.16616393057404422
GW10.Neurons,0.0511175355322598
GW23.Neurons,0.01621163464784784
GW10.Stem.cells,0.002951193960782378
GW16.GABAergic.neurons,0.023327918304165553
GW19.Neurons,0.015268567740445037
GW26.OPC,-0.010980779440097121
GW26.Astrocytes,0.0750228506814493
GW12.Neurons,-0.057439785171085965
GW09.Stem.cells,-0.03213028347165757
GW26.Microglia,-0.03036180861128263
GW09.Neurons,-0.09501002120974149
GW23.OPC,0.017750036105631556
GW19.GABAergic.neurons,-0.06424657948851685
GW13.Neurons,-0.0892474918589944
GW08.Neurons,-0.14736747307101575
GW16.OPC,0.08501072890060293
GW12.Stem.cells,0.07018191254751406
GW16.Microglia,-0.0914128573092655
GW23.Microglia,-0.052761247668300364
week_10.hPeric,0.05035104673202163
week_10.hRgl2a,-0.04770498835719068
week_11.hRgl2a,-0.022620816781632812
week_10.Unk,-0.053527898321700705
week_11.hPeric,-0.04272314655706966
week_9.Unk,-0.02900232006413938
week_6.hProgFPM,0.051874078861462496
week_8.Unk,-0.04241178637230156
week_11.hRgl2b,-0.047270135994319645
week_9.hGaba,0.09098669497480996
week_6.hProgBP,-0.045861377582358746
week_8.hNbM,-0.0834519351476174
week_8.hNProg,-0.05218337677051582
week_11.hEndo,-0.015739616237274892
week_11.Unk,-0.11222863018815622
week_6.hProgM,0.03559085496644542
week_6.hProgFPL,0.024876012009007544
week_6.Unk,-0.02897111439530394
week_8.hProgBP,0.031190252933150694
week_8.hNbML1,-0.01968723328236984
week_9.hNbML5,0.04196574683092098
week_8.hOMTN,0.03584354030322516
week_6.hNProg,-0.001779798519169247
week_6.hOMTN,0.046024558375888355
week_11.hRgl3,0.021294735653232533
week_10.hEndo,0.05219199545601538
week_8.hProgFPM,-0.034543325132428054
week_8.hRN,0.0026636596324073037
week_9.hOMTN,0.02424257412921596
week_10.hDA2,-0.028114088151927646
week_10.hRgl3,-0.04789205521734884
week_11.hOPC,-0.01843944891680511
week_11.hRgl2c,-0.094292260762722
week_10.hNbM,0.0417123715882396
week_10.hDA1,0.06393645536165561
week_9.hProgBP,0.0035877201555462425
week_8.hProgM,-0.05131573715221234
week_10.hRgl2b,0.045665246772724426
week_7.hRgl2a,-0.02639050046599949
week_7.hOMTN,0.01464796565588801
week_7.Unk,-0.04363826259224875
week_10.hRgl1,-0.02570653480282238
week_7.hProgBP,-0.008377793809406524
week_10.hDA0,-0.015067249808995509
week_9.hNbGaba,0.06337831616546065
week_9.hDA0,0.07366628977640598
week_9.hDA1,0.11293064273800388
week_9.hNProg,-0.04288306741969762
week_8.hProgFPL,0.026133891186060656
week_9.hRgl2a,-0.00030039507744097205
week_9.hDA2,-0.007650800262091234
week_6.hNbML1,-0.019475316734236893
week_9.hNbM,-0.000975923186906424
week_9.hNbML1,0.09832498000161569
week_6.hNbM,-0.025885278665106745
week_10.hGaba,-0.01491601342551945
dn.cls1,0.025643335076150266
dn.cls2,0.013844963379843587
