,0,1
SCN2A,17.225512,7.047541
CHD8,17.225512,7.047541
ADNP,17.225512,7.047541
SHANK3,17.225512,7.047541
PTEN,17.225512,7.047541
SYNGAP1,17.225512,7.047541
MECP2,17.225512,7.047541
KDM5B,17.225512,7.047541
FOXP1,17.225512,7.047541
ARID1B,17.225512,7.047541
POGZ,17.225512,7.047541
ASH1L,17.225512,7.047541
KMT5B,17.225512,7.047541
SLC6A1,17.225512,7.047541
GIGYF1,17.225512,7.047541
DYRK1A,17.225512,7.047541
CHD2,17.225512,7.047541
ASXL3,17.225512,7.047541
TAOK1,17.225512,7.047541
DNMT3A,17.225512,7.047541
GRIN2B,17.225512,7.047541
BRSK2,17.225512,7.047541
KMT2A,17.225512,7.047541
NF1,17.225512,7.047541
STXBP1,17.225512,7.047541
CUL3,17.225512,7.047541
MED13L,17.225512,7.047541
ANK2,17.225512,7.047541
MYT1L,17.225512,7.047541
RORB,17.225512,7.047541
TBL1XR1,17.225512,7.047541
TBR1,17.225512,7.047541
DYNC1H1,17.225512,7.047541
WAC,17.225512,7.047541
PHF21A,17.225512,7.047541
KDM6B,17.225512,7.047541
DDX3X,17.225512,7.047541
CTNNB1,17.225512,7.047541
MED13,17.225512,7.047541
ANKRD11,17.225512,7.047541
CTCF,17.225512,7.047541
RFX3,17.225512,7.047541
ARHGEF9,17.225512,7.047541
SHANK2,17.225512,7.047541
DEAF1,17.225512,7.047541
SMARCC2,17.225512,7.047541
TLK2,17.225512,7.047541
TCF20,17.225512,7.047541
CNOT3,17.225512,7.047541
SYNCRIP,17.225512,7.047541
SETD5,17.225512,7.047541
NAA15,17.225512,7.047541
SCN1A,17.225512,7.047541
EHMT1,17.225512,7.047541
TCF4,17.225512,7.047541
SRPRA,17.225512,7.047541
MARK2,17.225512,7.047541
KMT2C,17.225512,7.047541
MBD5,17.225512,7.047541
NRXN1,17.225512,7.047541
IRF2BPL,17.225512,7.047541
PHIP,17.225512,7.047541
NFE2L3,17.225512,7.047541
SKI,17.225512,7.047541
PSMD12,17.225512,7.047541
KCNB1,17.225512,7.047541
CSDE1,17.225512,7.047541
TSC1,17.225512,7.047541
DMWD,17.225512,7.047541
CLCN4,17.225512,7.047541
MEIS2,17.225512,7.047541
PBX1,17.225512,7.047541
HNRNPD,17.225512,7.047541
BCL11A,17.225512,7.047541
TCF7L2,17.225512,7.047541
WDFY3,17.225512,7.047541
PHF3,17.225512,7.047541
SETBP1,17.225512,7.047541
TGM1,17.225512,7.047541
EBF3,17.225512,7.047541
PPP2R5D,17.225512,7.047541
TAF4,17.225512,7.047541
KCNQ2,17.225512,7.047541
CAPRIN1,17.225512,7.047541
DSCAM,17.225512,7.047541
GABBR2,17.225512,7.047541
PRKG2,17.225512,7.047541
UBN2,17.225512,7.047541
MEF2C,17.225512,7.047541
TRIP12,17.225512,7.047541
EP300,17.225512,7.047541
NR3C2,17.225512,7.047541
ARHGEF18,17.225512,7.047541
TNPO3,17.225512,7.047541
SMAD6,17.225512,7.047541
AMOT,17.225512,7.047541
AUTS2,17.225512,7.047541
NCKAP1,17.225512,7.047541
DLG4,17.225512,7.047541
ECPAS,17.225512,7.047541
PRKAR1B,17.225512,7.047541
FUBP3,17.225512,7.047541
GRIA2,17.225512,7.047541
CCDC40,17.225512,7.047541
GABRA1,17.225512,7.047541
TSC2,17.225512,7.047541
C1orf185,17.225512,7.047541
METTL23,17.225512,7.047541
HNRNPUL2,17.225512,7.047541
PAX5,17.225512,7.047541
ATF4,17.225512,7.047541
RERE,17.225512,7.047541
DHFR2,17.225512,7.047541
TMC4,17.225512,7.047541
FXYD5,17.225512,7.047541
EBAG9,17.225512,7.047541
ITGB5,17.225512,7.047541
INTS2,17.225512,7.047541
RAI1,17.225512,7.047541
FOXG1,17.225512,7.047541
PLEKHG6,17.225512,7.047541
MAVS,17.225512,7.047541
C1QC,17.225512,7.047541
TMEM116,17.225512,7.047541
SIN3A,17.225512,7.047541
ANP32A,17.225512,7.047541
PRR14L,17.225512,7.047541
CSNK2B,17.225512,7.047541
PMM2,17.225512,7.047541
PFN2,17.225512,7.047541
LMTK3,17.225512,7.047541
SPRY2,17.225512,7.047541
CMPK2,17.225512,7.047541
IQSEC2,17.225512,7.047541
RIPK1,17.225512,7.047541
TPK1,17.225512,7.047541
CASZ1,17.225512,7.047541
ZBTB45,17.225512,7.047541
NUDT17,17.225512,7.047541
FANCE,17.225512,7.047541
ZNF396,17.225512,7.047541
NR4A2,17.225512,7.047541
