,0,1,2,3,4,5,6,7
SCN2A,0.2769695,0.53014326,1.1872642,0.6835268,0.47885537,0.6314447,0.83257174,0.8439293
CHD8,0.24392402,0.62681866,1.2230572,0.85389745,0.46897823,0.7368393,0.74335617,0.64248496
ADNP,0.24737318,0.61747605,1.1114961,0.7654984,0.46575728,0.7202778,0.74482465,0.7996702
SHANK3,0.3185735,0.66881233,1.4139569,0.8588356,0.43205243,0.7401497,0.72825146,0.6086325
PTEN,0.28519937,0.61927754,1.1363411,0.76588035,0.482082,0.6954811,0.75423163,0.72525615
SYNGAP1,0.3020247,0.70185006,1.5096533,1.0376031,0.44533098,0.7347921,0.7816164,0.55217147
MECP2,0.28472856,0.68125147,1.3989538,0.9121581,0.43526027,0.72823477,0.699785,0.6798334
KDM5B,0.2929811,0.6170657,1.1616492,0.7609251,0.47544017,0.7796284,0.7507407,0.77850276
FOXP1,0.2271268,0.5807024,1.1409713,0.8311288,0.4308496,0.749832,0.72464913,0.77899456
ARID1B,0.25279915,0.57581186,1.2617463,0.7665956,0.47546184,0.7184965,0.7048284,0.81327903
POGZ,0.2591419,0.58080405,1.1951487,0.7712259,0.45636645,0.70605534,0.75527906,0.7653122
ASH1L,0.2583865,0.6579381,1.1928207,0.7904133,0.44440216,0.7659177,0.6934078,0.76511526
KMT5B,0.23544262,0.5799783,1.1182852,0.7553396,0.4300576,0.70829475,0.69437534,0.77462447
SLC6A1,0.2398653,0.66609913,1.0971603,0.80346256,0.39900222,0.6357576,0.6162366,0.7326189
GIGYF1,0.25052485,0.5884502,1.2470527,0.87220174,0.42096087,0.7607336,0.64288557,0.66938645
DYRK1A,0.2467248,0.590609,1.2130429,0.8230969,0.40179873,0.7921922,0.6569226,0.7412186
CHD2,0.25094506,0.6125511,1.2765602,0.803974,0.48109007,0.7517139,0.75736195,0.7253315
ASXL3,0.3317688,0.6249513,1.0970085,0.74044853,0.47947147,0.6938919,0.80256575,0.7836927
TAOK1,0.24465603,0.64587575,1.1140032,0.81419986,0.4418958,0.7793212,0.68238544,0.81136936
DNMT3A,0.26201338,0.6199684,1.329068,0.8810757,0.4912529,0.69749403,0.83274543,0.688573
GRIN2B,0.38760763,0.7472719,1.5486751,1.0026208,0.47676474,0.65378976,0.79678804,0.53132296
BRSK2,0.27893937,0.5285344,1.3436404,0.78399926,0.45089465,0.6470429,0.8739029,0.5999029
KMT2A,0.25194716,0.5988032,1.119651,0.71611226,0.47568804,0.76067877,0.7430184,0.7866144
NF1,0.253602,0.6205211,1.3289216,0.84982824,0.46874428,0.74471956,0.7361528,0.69340897
STXBP1,0.28242952,0.6389395,1.1865022,0.798557,0.43734893,0.7994736,0.6962025,0.7573106
CUL3,0.25866342,0.582097,1.2334975,0.80789274,0.44732097,0.66147137,0.80879325,0.689585
MED13L,0.2553236,0.557756,1.2879655,0.8510618,0.45786488,0.73322994,0.7088823,0.744685
ANK2,0.26268393,0.56985146,1.0434304,0.7152391,0.45163822,0.79324937,0.64233136,0.81301963
MYT1L,0.2514772,0.5444391,1.1062006,0.6807948,0.4669125,0.7454004,0.7441046,0.8285356
RORB,0.33108485,0.6704159,1.3666615,1.0528824,0.4474923,0.7671523,0.7592664,0.599679
TBL1XR1,0.24128258,0.5807866,1.2321948,0.782797,0.47488132,0.72594297,0.7434252,0.77703696
TBR1,0.46887583,0.8935226,1.6571527,1.0755361,0.5291198,0.6771511,0.8813771,0.60966736
DYNC1H1,0.24201529,0.6229192,1.0986285,0.73554516,0.46868014,0.78070134,0.71108645,0.78951114
WAC,0.2306262,0.64229715,1.0979184,0.77174366,0.44954878,0.78201544,0.70311195,0.78879875
PHF21A,0.2637457,0.6869312,1.3058972,0.83310986,0.4267563,0.75381976,0.61963886,0.6426994
KDM6B,0.28836787,0.6369318,1.2451079,0.806431,0.45348918,0.7237153,0.82891643,0.690836
