,0
GW16.Neurons,0.06655998437581268
GW26.GABAergic.neurons,0.13872578986856507
GW23.GABAergic.neurons,0.01870848485173798
GW16.Stem.cells,0.19168444529667228
GW26.Neurons,-0.18436855447731218
GW10.Neurons,0.034880820331184496
GW23.Neurons,0.04977300930627553
GW10.Stem.cells,0.027544605253546482
GW16.GABAergic.neurons,0.05345776511714927
GW19.Neurons,-0.007408137212094112
GW26.OPC,-0.0179489163425795
GW26.Astrocytes,0.05731323657077136
GW12.Neurons,-0.08380740977696517
GW09.Stem.cells,-0.03971161649560567
GW26.Microglia,-0.03691459048609411
GW09.Neurons,-0.04181110090161709
GW23.OPC,0.028883390964805293
GW19.GABAergic.neurons,-0.055891213711206936
GW13.Neurons,-0.10301579115732007
GW08.Neurons,-0.1405460248505944
GW16.OPC,0.05610857310737038
GW12.Stem.cells,0.044687113275862035
GW16.Microglia,-0.11527526440649365
GW23.Microglia,-0.03077052231912291
week_10.hPeric,0.053685298865564626
week_10.hRgl2a,-0.035105491880242125
week_11.hRgl2a,-0.019563716284752147
week_10.Unk,-0.049277883200627474
week_11.hPeric,-0.03450884239957657
week_9.Unk,-0.02370517852467861
week_6.hProgFPM,0.037219214004180504
week_8.Unk,-0.040226812190277794
week_11.hRgl2b,-0.046421120707403195
week_9.hGaba,0.07615165792115827
week_6.hProgBP,-0.028449966767379545
week_8.hNbM,-0.08214469364084352
week_8.hNProg,-0.04022877495706314
week_11.hEndo,-0.01668563675047014
week_11.Unk,-0.08403232488672016
week_6.hProgM,0.036202195998513376
week_6.hProgFPL,0.044901604664583754
week_6.Unk,-0.03842305918409994
week_8.hProgBP,0.025066296173237548
week_8.hNbML1,-0.020322468831938497
week_9.hNbML5,0.03003077040289013
week_8.hOMTN,0.02236120413991936
week_6.hNProg,-0.004640489940179093
week_6.hOMTN,0.04097145669445605
week_11.hRgl3,0.009817076378787815
week_10.hEndo,0.033671761638966353
week_8.hProgFPM,-0.03743501523425015
week_8.hRN,0.01491105974709421
week_9.hOMTN,0.021828168673996895
week_10.hDA2,-0.031686545490688243
week_10.hRgl3,-0.028711460402868774
week_11.hOPC,-0.03270774178261705
week_11.hRgl2c,-0.1160164963851858
week_10.hNbM,0.012377944926115087
week_10.hDA1,0.031870921602146864
week_9.hProgBP,0.004926555265439857
week_8.hProgM,-0.06310350546071596
week_10.hRgl2b,0.049436706914342404
week_7.hRgl2a,-0.017350737662668803
week_7.hOMTN,0.01691206169866435
week_7.Unk,-0.03435037337115915
week_10.hRgl1,-0.02735886792419894
week_7.hProgBP,-0.008065302632976898
week_10.hDA0,0.008657813194987847
week_9.hNbGaba,0.07539150094916594
week_9.hDA0,0.07661827257851794
week_9.hDA1,0.1012281701000878
week_9.hNProg,-0.046578943802645385
week_8.hProgFPL,0.03755223229712123
week_9.hRgl2a,-0.007565232097539424
week_9.hDA2,-0.007925695274842227
week_6.hNbML1,-0.01528921635844235
week_9.hNbM,-0.00499243168123531
week_9.hNbML1,0.09433165479806858
week_6.hNbM,-0.043845548675011184
week_10.hGaba,-0.004962818703241674
dn.cls1,0.0276421088524997
dn.cls2,0.012746254085090078
