,0,1,2,3,4,5,6,7
SCN2A,-0.9603521,-0.26217914,-0.30255792,0.70870256,-0.8250599,-0.1380531,-0.5422034,0.6405328
CHD8,-0.48138377,-0.27467358,-0.11536184,0.58768266,-0.925678,0.0373862,-0.25538406,0.3289257
ADNP,-0.83332396,-0.23051882,0.014203347,0.79407674,-1.0615786,-0.12474293,-0.2377553,0.39625874
SHANK3,-0.5570034,-0.51894987,-0.046962734,0.7408584,-0.9530119,0.18455556,-0.3694786,0.4445636
PTEN,-0.6939482,-0.08668261,-0.09193544,0.6030837,-0.9659114,-0.1337478,-0.2855129,0.36111292
SYNGAP1,-0.40075487,-0.30800787,-0.07067928,0.6775194,-0.9629476,0.057613388,-0.3483185,0.45079863
MECP2,-0.5703933,-0.19900876,-0.19497448,0.6351005,-0.8487834,-0.07377815,-0.423417,0.3002538
KDM5B,-0.80862045,-0.103950985,-0.13746318,0.82159024,-0.936836,-0.24829468,-0.32779586,0.1999935
FOXP1,-0.8927425,-0.22610736,-0.010915481,0.8298716,-1.0341818,-0.23841323,-0.26774618,0.4335754
ARID1B,-0.76692194,-0.27590242,-0.07435405,0.63979834,-0.9531034,-0.07656546,-0.45102236,0.41297615
POGZ,-0.7749688,-0.23025182,-0.09123714,0.689106,-1.0315729,-0.16457781,-0.37693733,0.36860526
ASH1L,-0.7733194,-0.30749568,-0.023560695,0.7620879,-1.0397638,-0.17446631,-0.31878555,0.37189224
KMT5B,-0.77259743,-0.257343,-0.21196312,0.7491642,-0.8653197,-0.09496355,-0.3529488,0.4149286
SLC6A1,-0.8242214,-0.55498993,-0.21590391,0.4059297,-0.74451196,0.3129663,-0.3673346,0.41161942
GIGYF1,-0.7186742,-0.28569454,-0.17457932,0.60072726,-0.9421829,0.084549,-0.3257427,0.26925018
DYRK1A,-0.807975,-0.2583643,-0.1346515,0.7713514,-0.93592966,-0.11580012,-0.28879964,0.20027474
CHD2,-0.6826688,-0.37620983,-0.15900216,0.71445274,-0.9085728,-0.19570227,-0.4418708,0.5068168
ASXL3,-0.53642905,-0.05916504,-0.23214844,0.55958366,-1.0017011,0.14451982,-0.35254943,0.32154462
TAOK1,-0.8134446,-0.3239396,-0.09303659,0.69071907,-0.88340306,-0.07071331,-0.30249438,0.27241188
DNMT3A,-0.5790272,-0.15969098,-0.22572497,0.6948973,-0.8380351,-0.11612532,-0.44549978,0.43042463
GRIN2B,-0.05881981,-0.25646585,-0.1657668,0.5906493,-0.7230936,0.3848615,-0.37697077,0.37841547
BRSK2,-0.4943556,-0.20286825,-0.22030267,0.8341601,-1.0516946,-0.04859595,-0.35259736,0.50077826
KMT2A,-0.8776928,-0.30663946,-0.3259452,0.7127557,-0.8505657,-0.24690887,-0.37262657,0.30063915
NF1,-0.6116865,-0.36194947,-0.09536483,0.61367446,-0.98680055,-0.015184759,-0.44372252,0.455874
STXBP1,-0.8453549,-0.16631179,-0.09867035,0.74168104,-1.0433658,-0.105209656,-0.34579828,0.19409518
CUL3,-0.747828,-0.1700674,-0.15294546,0.78071785,-0.9564012,-0.094262816,-0.26191223,0.45241475
MED13L,-0.69311273,-0.32604864,-0.11684455,0.8005774,-0.86293626,-0.015205993,-0.4619191,0.3950735
ANK2,-0.7454498,-0.2822174,-0.2659465,0.6352378,-0.91716266,-0.09839508,-0.40888456,0.122087866
MYT1L,-0.8053429,-0.14735723,-0.27661693,0.7533781,-0.88779604,-0.21986377,-0.42285335,0.2284221
RORB,-0.28718632,-0.22809303,-0.040093176,0.691217,-0.80816865,0.31582463,-0.26155728,0.15200552
TBL1XR1,-0.7568163,-0.24932107,-0.17280692,0.6881665,-0.8683579,-0.12295974,-0.37333375,0.3356812
TBR1,-0.023379037,0.040733688,0.14278859,0.76674587,-1.0413508,0.14645773,-0.31910047,0.3050621
DYNC1H1,-0.78153765,-0.33683598,-0.19311169,0.6937103,-0.95772195,-0.19373116,-0.33173075,0.26031178
WAC,-0.7606009,-0.35712385,-0.11172364,0.6566132,-0.93255424,-0.13346955,-0.32498068,0.32378593
PHF21A,-0.6785738,-0.31595427,-0.08451933,0.7254338,-1.0616133,0.005091631,-0.35439977,0.3351988
KDM6B,-0.59369254,-0.16919592,-0.102205396,0.79160154,-1.10111,-0.12995225,-0.28435352,0.44196016
DDX3X,-0.69079673,-0.4037123,-0.09246279,0.66309446,-0.94369185,-0.11446489,-0.33220446,0.39436668
CTNNB1,-0.7809974,-0.27733603,-0.090159014,0.7901677,-0.92096066,-0.16198464,-0.27876878,0.35138956
MED13,-0.7053337,-0.32867306,-0.30885994,0.6956453,-0.7369039,-0.06756583,-0.3803597,0.31836215
ANKRD11,-0.74703526,-0.33536455,-0.25298604,0.66567326,-0.7651942,-0.19076087,-0.37422234,0.34410146
CTCF,-0.7260363,-0.14226063,-0.09402159,0.55123556,-1.0614759,-0.029882237,-0.29492125,0.26297233
RFX3,-0.7020067,-0.34958038,-0.23217678,0.76578295,-0.9600048,-0.11770316,-0.32401332,0.323772
ARHGEF9,-0.63875467,-0.23017836,-0.19642383,0.7977266,-0.7403878,-0.14629658,-0.33338827,0.41999388
SHANK2,-0.87896353,-0.16832131,-0.3387939,0.6740653,-0.87823236,-0.0819201,-0.47609857,0.22826815
DEAF1,-0.5601269,-0.33372855,-0.2188608,0.6677307,-1.0432595,0.11924238,-0.4519762,0.53182137
SMARCC2,-0.81856805,-0.25109747,-0.14396831,0.7128263,-0.9906583,-0.23492897,-0.33812737,0.37562618
TLK2,-0.6504489,-0.26522478,-0.11152347,0.5890338,-1.030609,0.019573502,-0.30950928,0.40681326
TCF20,-0.75812745,-0.28556728,-0.25868702,0.6020054,-0.903332,0.021858424,-0.41436806,0.22318769
CNOT3,-0.22922088,-0.24757338,-0.084614836,0.5997747,-0.98687565,0.13480358,-0.34933788,0.39958313
SYNCRIP,-0.8326212,-0.2043276,-0.09409058,0.71554214,-0.92402554,-0.17352514,-0.29710883,0.35909507
SETD5,-0.71269864,-0.36402205,-0.12208484,0.64702564,-0.9731306,-0.079810366,-0.36306652,0.49642497
NAA15,-0.51117533,-0.24578044,-0.023794178,0.5996458,-1.0956712,-0.081109285,-0.43925285,0.44532168
SCN1A,-0.7782406,-0.4530718,-0.21436778,0.65375364,-0.69418216,0.06209653,-0.5322581,0.532104
EHMT1,-0.39355272,-0.2223121,-0.24763367,0.83572644,-0.71309245,0.09285536,-0.4522745,0.5388698
TCF4,-0.89527875,-0.42005676,-0.12713854,0.69795555,-0.95061064,-0.09282484,-0.3874666,0.33866033
SRPRA,-0.2822267,-0.32014322,0.017892197,0.6701883,-0.9319941,0.07324325,-0.4115718,0.52248365
MARK2,-0.42531392,-0.3085686,-0.13063005,0.6032406,-0.99396133,0.18879321,-0.17647897,0.1644686
KMT2C,-0.80029565,-0.29414895,-0.22530344,0.72306776,-1.0349982,-0.16763452,-0.3818618,0.255768
MBD5,-0.40484813,-0.42060614,-0.14598444,0.5596897,-0.74709105,0.3223298,-0.40860865,0.20614699
NRXN1,-0.7479313,-0.3180348,-0.2615055,0.66625667,-0.8796338,-0.09751211,-0.5346753,0.30905652
IRF2BPL,-0.8433777,-0.29186013,-0.2288549,0.6002158,-0.76045716,-0.2332242,-0.44059762,0.4443847
PHIP,-0.77051276,-0.27568066,-0.16105554,0.7130959,-0.90580165,-0.15573287,-0.42569098,0.36205792
NFE2L3,-0.07833425,-0.22133058,-0.10096288,0.5384624,-0.80787706,0.30834585,-0.35990676,0.33356506
SKI,-0.6283471,-0.39574325,-0.19997013,0.5234406,-0.8483908,0.15814586,-0.307633,0.37068248
PSMD12,-0.32294977,-0.20207718,-0.07852904,0.7165812,-0.8381232,0.12627104,-0.41399592,0.47944197
KCNB1,-0.23842584,-0.3031226,-0.16351756,0.51019126,-0.8393761,0.33487007,-0.46111074,0.5229771
CSDE1,-0.7463309,-0.3243125,-0.17022985,0.6944232,-0.9437641,-0.23758586,-0.34626028,0.33177218
TSC1,-0.69180906,-0.15930042,-0.10940689,0.67049944,-0.98475933,0.0016883919,-0.2623621,0.29603866
DMWD,-0.44538438,-0.32995605,-0.10951968,0.60363567,-0.94190764,0.16263127,-0.3286535,0.47188947
CLCN4,-0.67691,-0.047931783,-0.15029219,0.8140042,-1.0017806,-0.13772915,-0.38086736,0.47842053
MEIS2,-0.8220582,-0.15813509,0.040560834,0.6704648,-1.0946746,0.04173459,-0.22206302,0.22664294
PBX1,-0.7802499,-0.29785502,-0.29466456,0.72040665,-0.8976588,-0.2464169,-0.33283088,0.21594101
HNRNPD,-0.6517298,-0.37234268,-0.12441905,0.7070153,-0.82919145,-0.14982842,-0.34952587,0.3504603
BCL11A,-0.7374499,-0.11698589,-0.17317611,0.8143942,-0.9453764,-0.124306,-0.28202075,0.08645713
TCF7L2,-0.7541389,-0.28041783,0.0030444264,0.63379925,-1.0026506,-0.04743731,-0.3441106,0.4868409
WDFY3,-0.6465968,-0.29844752,-0.26132438,0.7027299,-0.77041066,0.019304901,-0.39908257,0.15090229
PHF3,-0.61759645,-0.28462794,-0.11668752,0.6613628,-0.9744953,-0.109968625,-0.3269163,0.16968545
SETBP1,-0.71696496,-0.24932039,-0.10006297,0.7838504,-0.90084755,-0.12211501,-0.3459844,0.31598
TGM1,0.030923644,-0.27661157,-0.090605415,0.6146324,-0.76949656,0.36463884,-0.34652793,0.41852444
EBF3,-0.15203601,-0.2254628,-0.68889856,0.6317056,-0.68433785,-0.09761135,-0.30817842,0.015715558
PPP2R5D,-0.46713552,-0.2233769,-0.051404946,0.50685185,-1.0736258,0.032283477,-0.34144542,0.5122315
TAF4,-0.4579501,-0.13616666,-0.14051704,0.6361828,-0.8443432,0.25380182,-0.21407284,0.37182736
KCNQ2,-0.38340878,-0.35606357,0.054424666,0.5470613,-0.95556533,0.20047502,-0.3779934,0.39826146
CAPRIN1,-0.69833714,-0.27643245,-0.10865945,0.71567714,-1.0140588,-0.07440105,-0.32889718,0.29921427
DSCAM,-0.42731717,-0.14782768,0.051760867,0.64616513,-1.174795,0.17200275,-0.5286683,0.5668892
GABBR2,-0.75905925,-0.3877397,-0.32574117,0.6497347,-0.5883486,0.096332006,-0.45776442,0.3696604
PRKG2,-0.32207742,-0.11006555,-0.0011794865,0.6102657,-1.02001,0.3688084,-0.3111359,0.26231962
UBN2,-0.80753845,-0.32755077,-0.16832474,0.63946474,-0.9786583,0.0015209476,-0.3114929,0.4067873
MEF2C,-0.7307298,-0.5053898,0.12973455,0.65642,-1.0496863,0.19317895,-0.1893722,0.20710571
TRIP12,-0.6615214,-0.34078476,-0.27970922,0.6694763,-0.844681,-0.10530467,-0.3690222,0.29788873
EP300,-0.7575021,-0.29964137,-0.05477696,0.76081073,-0.8865036,-0.11902132,-0.30371338,0.37185174
NR3C2,-0.058934536,-0.30627877,-0.2237001,0.5865441,-0.6410701,0.29392454,-0.3707358,0.48316002
ARHGEF18,-0.39352557,-0.2564044,-0.04442299,0.54125977,-0.9144392,0.16092172,-0.38531902,0.3581485
TNPO3,-0.4395354,-0.21793881,-0.10519967,0.72912455,-0.93962514,-0.064747326,-0.43561116,0.5247741
SMAD6,-0.019861227,-0.25118932,0.048034944,0.6121479,-0.83256257,0.311292,-0.2934709,0.38092452
AMOT,-0.36061016,-0.3293383,-0.10850407,0.53384805,-0.87518966,0.12680227,-0.21126911,0.1829642
