,0,1
SCN2A,14.692778,5.8829618
CHD8,14.692778,5.8829618
ADNP,14.692778,5.8829618
SHANK3,14.692778,5.8829618
PTEN,14.692778,5.8829618
SYNGAP1,14.692778,5.8829618
MECP2,14.692778,5.8829618
KDM5B,14.692778,5.8829618
FOXP1,14.692778,5.8829618
ARID1B,14.692778,5.8829618
POGZ,14.692778,5.8829618
ASH1L,14.692778,5.8829618
KMT5B,14.692778,5.8829618
SLC6A1,14.692778,5.8829618
GIGYF1,14.692778,5.8829618
DYRK1A,14.692778,5.8829618
CHD2,14.692778,5.8829618
ASXL3,14.692778,5.8829618
TAOK1,14.692778,5.8829618
DNMT3A,14.692778,5.8829618
GRIN2B,14.692778,5.8829618
BRSK2,14.692778,5.8829618
KMT2A,14.692778,5.8829618
NF1,14.692778,5.8829618
STXBP1,14.692778,5.8829618
CUL3,14.692778,5.8829618
MED13L,14.692778,5.8829618
ANK2,14.692778,5.8829618
MYT1L,14.692778,5.8829618
RORB,14.692778,5.8829618
TBL1XR1,14.692778,5.8829618
TBR1,14.692778,5.8829618
DYNC1H1,14.692778,5.8829618
WAC,14.692778,5.8829618
PHF21A,14.692778,5.8829618
KDM6B,14.692778,5.8829618
DDX3X,14.692778,5.8829618
CTNNB1,14.692778,5.8829618
MED13,14.692778,5.8829618
ANKRD11,14.692778,5.8829618
CTCF,14.692778,5.8829618
RFX3,14.692778,5.8829618
ARHGEF9,14.692778,5.8829618
SHANK2,14.692778,5.8829618
DEAF1,14.692778,5.8829618
SMARCC2,14.692778,5.8829618
TLK2,14.692778,5.8829618
TCF20,14.692778,5.8829618
CNOT3,14.692778,5.8829618
SYNCRIP,14.692778,5.8829618
SETD5,14.692778,5.8829618
NAA15,14.692778,5.8829618
SCN1A,14.692778,5.8829618
EHMT1,14.692778,5.8829618
TCF4,14.692778,5.8829618
SRPRA,14.692778,5.8829618
MARK2,14.692778,5.8829618
KMT2C,14.692778,5.8829618
MBD5,14.692778,5.8829618
NRXN1,14.692778,5.8829618
IRF2BPL,14.692778,5.8829618
PHIP,14.692778,5.8829618
NFE2L3,14.692778,5.8829618
SKI,14.692778,5.8829618
PSMD12,14.692778,5.8829618
KCNB1,14.692778,5.8829618
CSDE1,14.692778,5.8829618
TSC1,14.692778,5.8829618
DMWD,14.692778,5.8829618
CLCN4,14.692778,5.8829618
MEIS2,14.692778,5.8829618
PBX1,14.692778,5.8829618
HNRNPD,14.692778,5.8829618
BCL11A,14.692778,5.8829618
TCF7L2,14.692778,5.8829618
WDFY3,14.692778,5.8829618
PHF3,14.692778,5.8829618
SETBP1,14.692778,5.8829618
TGM1,14.692778,5.8829618
EBF3,14.692778,5.8829618
PPP2R5D,14.692778,5.8829618
TAF4,14.692778,5.8829618
KCNQ2,14.692778,5.8829618
CAPRIN1,14.692778,5.8829618
DSCAM,14.692778,5.8829618
GABBR2,14.692778,5.8829618
PRKG2,14.692778,5.8829618
UBN2,14.692778,5.8829618
MEF2C,14.692778,5.8829618
TRIP12,14.692778,5.8829618
EP300,14.692778,5.8829618
NR3C2,14.692778,5.8829618
ARHGEF18,14.692778,5.8829618
TNPO3,14.692778,5.8829618
SMAD6,14.692778,5.8829618
AMOT,14.692778,5.8829618
AUTS2,14.692778,5.8829618
NCKAP1,14.692778,5.8829618
DLG4,14.692778,5.8829618
ECPAS,14.692778,5.8829618
PRKAR1B,14.692778,5.8829618
FUBP3,14.692778,5.8829618
GRIA2,14.692778,5.8829618
CCDC40,14.692778,5.8829618
GABRA1,14.692778,5.8829618
TSC2,14.692778,5.8829618
