,0,1,2,3,4,5,6,7
SCN2A,-0.001014702,-0.001992857,-0.0019291174,0.0006486811,-0.005261533,-0.00039213058,0.0009852499,0.000104371225
CHD8,-0.0002766773,-0.00069842674,-0.00057709217,0.00017218944,-0.00064489245,-0.00011177454,0.00030926894,3.119989e-05
ADNP,-0.0005676728,-0.0011185147,-0.0010277834,0.0003077155,-0.0026067942,-0.00018211128,0.000560577,5.4000993e-05
SHANK3,9.797141e-05,-9.624474e-05,1.6011298e-05,-3.8865022e-05,-0.0006645024,2.4160836e-05,3.0830503e-05,-1.378241e-06
PTEN,-0.0011414047,-0.0017575696,-0.0016633123,0.00055863336,-0.0046421215,-0.00034393603,0.0008498151,9.473902e-05
SYNGAP1,0.00020676106,0.00025927834,0.00035314262,-8.442998e-05,0.00097201765,3.053667e-05,-0.00022435468,-1.8563122e-05
MECP2,-4.3492764e-05,-1.3427809e-05,0.00012945011,-3.0023046e-05,0.0005508438,-1.25677325e-05,-8.361973e-05,-4.3303007e-06
KDM5B,-0.00062594377,-0.0009697303,-0.0008284133,0.0002836669,-0.002319865,-0.00018462166,0.00040820334,4.840712e-05
FOXP1,-0.00054915436,-0.00091980584,-0.0008322131,0.00025328062,-0.0029061437,-0.00015519094,0.00045377016,4.3594977e-05
ARID1B,-0.00038652867,-0.0008013528,-0.000698803,0.00025511347,-0.001528129,-0.00017109327,0.0003352156,3.8543367e-05
POGZ,-0.000559343,-0.0009479914,-0.000809934,0.00031608343,-0.0013914853,-0.00023139035,0.0003634328,4.5948895e-05
ASH1L,-0.00025909394,-0.0005911514,-0.00044355355,0.00012574252,-0.0011107698,-9.741727e-05,0.00025125965,2.2082822e-05
KMT5B,-0.000506144,-0.0011025723,-0.0010402035,0.00032445788,-0.002503045,-0.00019693049,0.00055656023,5.257677e-05
SLC6A1,-0.00044959784,-0.0008564815,-0.00067956,0.00021539442,-0.002101466,-0.00016975962,0.00036552828,3.925897e-05
GIGYF1,-9.479001e-05,-0.00029142015,-0.0001520887,1.622364e-05,0.00011827052,-1.8899795e-05,0.0001004301,7.779454e-06
DYRK1A,-8.8891014e-05,-0.00051140226,-0.0003513191,6.890949e-05,-0.0007227808,-6.730994e-05,0.00024216808,1.3947021e-05
CHD2,-0.00020360574,-0.00035304204,-0.00023439154,9.9037774e-05,-0.0014487132,-7.04783e-05,9.327941e-05,1.6437029e-05
ASXL3,-0.00059119053,-0.0017310083,-0.0015175994,0.00038992427,-0.0017573759,-0.00025340356,0.00089104846,7.765589e-05
TAOK1,-0.00039488077,-0.00095909834,-0.0007879026,0.00022270903,-0.0009189993,-0.00015776325,0.00043884013,4.0648505e-05
DNMT3A,-0.00031479076,-0.00030992553,-0.0002534408,0.00016738474,-0.000880599,-0.00011923816,4.0174462e-05,1.9061496e-05
GRIN2B,0.00035754032,0.00035428256,0.0005068425,-0.00018692855,0.001186572,9.614555e-05,-0.00024185795,-2.7944334e-05
BRSK2,5.4189935e-05,-0.00013293698,-7.963739e-05,6.395485e-05,-0.0011802688,-4.429277e-05,1.0224991e-05,4.2553293e-06
KMT2A,-0.0005505327,-0.0012074709,-0.0010567699,0.00027693156,-0.0023987293,-0.00016215118,0.0006115725,5.529821e-05
NF1,-0.00014985166,-0.00050775707,-0.0003723465,0.00013245363,9.560585e-05,-0.00011048559,0.00017547887,1.957966e-05
STXBP1,-0.00039043464,-0.0007443037,-0.0005899202,0.00020420458,-0.0011060312,-0.00014807191,0.00029399619,3.3370452e-05
CUL3,-0.00010547228,-0.00021377765,-0.0001155138,3.691204e-05,-0.0013947114,-2.6581809e-05,6.9187954e-05,6.888411e-06
