,0,1
SCN2A,1.0795141,1.0915455
CHD8,1.0795141,1.0915455
ADNP,1.0795141,1.0915455
SHANK3,1.0795141,1.0915455
PTEN,1.0795141,1.0915455
SYNGAP1,1.0795141,1.0915455
MECP2,1.0795141,1.0915455
KDM5B,1.0795141,1.0915455
FOXP1,1.0795141,1.0915455
ARID1B,1.0795141,1.0915455
POGZ,1.0795141,1.0915455
ASH1L,1.0795141,1.0915455
KMT5B,1.0795141,1.0915455
SLC6A1,1.0795141,1.0915455
GIGYF1,1.0795141,1.0915455
DYRK1A,1.0795141,1.0915455
CHD2,1.0795141,1.0915455
ASXL3,1.0795141,1.0915455
TAOK1,1.0795141,1.0915455
DNMT3A,1.0795141,1.0915455
GRIN2B,1.0795141,1.0915455
BRSK2,1.0795141,1.0915455
KMT2A,1.0795141,1.0915455
NF1,1.0795141,1.0915455
STXBP1,1.0795141,1.0915455
CUL3,1.0795141,1.0915455
MED13L,1.0795141,1.0915455
ANK2,1.0795141,1.0915455
MYT1L,1.0795141,1.0915455
RORB,1.0795141,1.0915455
TBL1XR1,1.0795141,1.0915455
TBR1,1.0795141,1.0915455
DYNC1H1,1.0795141,1.0915455
WAC,1.0795141,1.0915455
PHF21A,1.0795141,1.0915455
KDM6B,1.0795141,1.0915455
DDX3X,1.0795141,1.0915455
CTNNB1,1.0795141,1.0915455
MED13,1.0795141,1.0915455
ANKRD11,1.0795141,1.0915455
CTCF,1.0795141,1.0915455
RFX3,1.0795141,1.0915455
ARHGEF9,1.0795141,1.0915455
SHANK2,1.0795141,1.0915455
DEAF1,1.0795141,1.0915455
SMARCC2,1.0795141,1.0915455
TLK2,1.0795141,1.0915455
TCF20,1.0795141,1.0915455
CNOT3,1.0795141,1.0915455
SYNCRIP,1.0795141,1.0915455
SETD5,1.0795141,1.0915455
NAA15,1.0795141,1.0915455
SCN1A,1.0795141,1.0915455
EHMT1,1.0795141,1.0915455
TCF4,1.0795141,1.0915455
SRPRA,1.0795141,1.0915455
MARK2,1.0795141,1.0915455
KMT2C,1.0795141,1.0915455
MBD5,1.0795141,1.0915455
NRXN1,1.0795141,1.0915455
IRF2BPL,1.0795141,1.0915455
PHIP,1.0795141,1.0915455
NFE2L3,1.0795141,1.0915455
SKI,1.0795141,1.0915455
PSMD12,1.0795141,1.0915455
KCNB1,1.0795141,1.0915455
CSDE1,1.0795141,1.0915455
TSC1,1.0795141,1.0915455
DMWD,1.0795141,1.0915455
CLCN4,1.0795141,1.0915455
MEIS2,1.0795141,1.0915455
PBX1,1.0795141,1.0915455
HNRNPD,1.0795141,1.0915455
BCL11A,1.0795141,1.0915455
TCF7L2,1.0795141,1.0915455
WDFY3,1.0795141,1.0915455
PHF3,1.0795141,1.0915455
SETBP1,1.0795141,1.0915455
TGM1,1.0795141,1.0915455
EBF3,1.0795141,1.0915455
PPP2R5D,1.0795141,1.0915455
TAF4,1.0795141,1.0915455
KCNQ2,1.0795141,1.0915455
CAPRIN1,1.0795141,1.0915455
DSCAM,1.0795141,1.0915455
GABBR2,1.0795141,1.0915455
PRKG2,1.0795141,1.0915455
UBN2,1.0795141,1.0915455
MEF2C,1.0795141,1.0915455
TRIP12,1.0795141,1.0915455
EP300,1.0795141,1.0915455
NR3C2,1.0795141,1.0915455
ARHGEF18,1.0795141,1.0915455
TNPO3,1.0795141,1.0915455
SMAD6,1.0795141,1.0915455
AMOT,1.0795141,1.0915455
AUTS2,1.0795141,1.0915455
NCKAP1,1.0795141,1.0915455
DLG4,1.0795141,1.0915455
ECPAS,1.0795141,1.0915455
PRKAR1B,1.0795141,1.0915455
FUBP3,1.0795141,1.0915455
GRIA2,1.0795141,1.0915455
CCDC40,1.0795141,1.0915455
GABRA1,1.0795141,1.0915455
TSC2,1.0795141,1.0915455
C1orf185,1.0795141,1.0915455
METTL23,1.0795141,1.0915455
HNRNPUL2,1.0795141,1.0915455
PAX5,1.0795141,1.0915455
ATF4,1.0795141,1.0915455
RERE,1.0795141,1.0915455
DHFR2,1.0795141,1.0915455
TMC4,1.0795141,1.0915455
FXYD5,1.0795141,1.0915455
EBAG9,1.0795141,1.0915455
ITGB5,1.0795141,1.0915455
INTS2,1.0795141,1.0915455
RAI1,1.0795141,1.0915455
FOXG1,1.0795141,1.0915455
PLEKHG6,1.0795141,1.0915455
MAVS,1.0795141,1.0915455
C1QC,1.0795141,1.0915455
TMEM116,1.0795141,1.0915455
SIN3A,1.0795141,1.0915455
ANP32A,1.0795141,1.0915455
PRR14L,1.0795141,1.0915455
CSNK2B,1.0795141,1.0915455
PMM2,1.0795141,1.0915455
PFN2,1.0795141,1.0915455
LMTK3,1.0795141,1.0915455
SPRY2,1.0795141,1.0915455
CMPK2,1.0795141,1.0915455
IQSEC2,1.0795141,1.0915455
RIPK1,1.0795141,1.0915455
TPK1,1.0795141,1.0915455
CASZ1,1.0795141,1.0915455
ZBTB45,1.0795141,1.0915455
NUDT17,1.0795141,1.0915455
FANCE,1.0795141,1.0915455
ZNF396,1.0795141,1.0915455
NR4A2,1.0795141,1.0915455
TBCEL,1.0795141,1.0915455
ADAM21,1.0795141,1.0915455
TCF3,1.0795141,1.0915455
AAAS,1.0795141,1.0915455
CELF6,1.0795141,1.0915455
INSC,1.0795141,1.0915455
ZMYND8,1.0795141,1.0915455
CLTC,1.0795141,1.0915455
TCHHL1,1.0795141,1.0915455
CTDSPL2,1.0795141,1.0915455
ZNF292,1.0795141,1.0915455
