,0,1
SCN2A,16.189291,7.107566
CHD8,16.189291,7.107566
ADNP,16.189291,7.107566
SHANK3,16.189291,7.107566
PTEN,16.189291,7.107566
SYNGAP1,16.189291,7.107566
MECP2,16.189291,7.107566
KDM5B,16.189291,7.107566
FOXP1,16.189291,7.107566
ARID1B,16.189291,7.107566
POGZ,16.189291,7.107566
ASH1L,16.189291,7.107566
KMT5B,16.189291,7.107566
SLC6A1,16.189291,7.107566
GIGYF1,16.189291,7.107566
DYRK1A,16.189291,7.107566
CHD2,16.189291,7.107566
ASXL3,16.189291,7.107566
TAOK1,16.189291,7.107566
DNMT3A,16.189291,7.107566
GRIN2B,16.189291,7.107566
BRSK2,16.189291,7.107566
KMT2A,16.189291,7.107566
NF1,16.189291,7.107566
STXBP1,16.189291,7.107566
CUL3,16.189291,7.107566
MED13L,16.189291,7.107566
ANK2,16.189291,7.107566
MYT1L,16.189291,7.107566
RORB,16.189291,7.107566
TBL1XR1,16.189291,7.107566
TBR1,16.189291,7.107566
DYNC1H1,16.189291,7.107566
WAC,16.189291,7.107566
PHF21A,16.189291,7.107566
KDM6B,16.189291,7.107566
DDX3X,16.189291,7.107566
CTNNB1,16.189291,7.107566
MED13,16.189291,7.107566
ANKRD11,16.189291,7.107566
CTCF,16.189291,7.107566
RFX3,16.189291,7.107566
ARHGEF9,16.189291,7.107566
SHANK2,16.189291,7.107566
DEAF1,16.189291,7.107566
SMARCC2,16.189291,7.107566
TLK2,16.189291,7.107566
TCF20,16.189291,7.107566
CNOT3,16.189291,7.107566
SYNCRIP,16.189291,7.107566
SETD5,16.189291,7.107566
NAA15,16.189291,7.107566
SCN1A,16.189291,7.107566
EHMT1,16.189291,7.107566
TCF4,16.189291,7.107566
SRPRA,16.189291,7.107566
MARK2,16.189291,7.107566
KMT2C,16.189291,7.107566
MBD5,16.189291,7.107566
NRXN1,16.189291,7.107566
IRF2BPL,16.189291,7.107566
PHIP,16.189291,7.107566
NFE2L3,16.189291,7.107566
SKI,16.189291,7.107566
PSMD12,16.189291,7.107566
KCNB1,16.189291,7.107566
