,0,1,2,3,4,5,6,7
SCN2A,-2.686022,9.070709e-05,0.005599901,0.015465353,-0.009354856,0.7356079,0.48220623,0.252913
CHD8,-1.1670057,-0.003993217,-0.00024850667,0.0098101795,-0.006240517,-0.42996973,0.9377171,-0.6448799
ADNP,-0.12787539,-0.0071929023,0.008158281,0.01644659,-0.005529318,-0.31147122,1.4488267,0.05233112
SHANK3,-1.3403996,0.0052919574,-0.007872425,-0.001771301,-0.0018110014,-0.16799352,0.18724217,-1.1791539
PTEN,-0.31426194,0.0025326312,0.008750424,0.0055819303,-0.0077908635,1.0235221,0.8789884,0.21908532
SYNGAP1,-0.25432184,-0.0029983968,0.004861407,0.0022738352,-0.0050235987,0.9848939,0.17055295,-0.82207304
MECP2,-0.47671205,-0.0059244633,-0.004383512,0.014880538,-0.0013248399,-0.28017914,1.0747395,-0.33062774
KDM5B,-0.71652365,-0.0050271153,0.004817575,0.014666438,-0.0028830506,0.35811174,1.4458357,0.30588
FOXP1,-0.023296198,-0.008748509,0.021581717,0.0071422607,-0.008814525,-1.1786473,1.1745577,-0.13337964
ARID1B,-1.0689996,0.0028445013,0.005106844,0.002541326,-0.0013924092,-0.41061532,1.2885417,-0.19760525
POGZ,-0.4887535,-0.0025850087,0.0058103874,0.010855421,-0.0034331568,-0.22697417,1.4977269,0.22566436
ASH1L,-0.890554,-0.004701983,0.010691747,0.012960393,-0.0068592206,-0.6823742,1.3583533,0.11488053
KMT5B,-1.2367667,0.00057630613,0.004375182,0.0057237595,-0.0039331764,0.06118782,1.218136,0.083993375
SLC6A1,-1.3825029,-0.00077771023,0.017467216,0.020434234,-0.009801049,0.64068896,0.42428887,-0.099185675
GIGYF1,-0.5054653,-0.001148127,0.010060735,0.008885756,-0.006442614,0.8443911,0.7937333,-0.17214394
DYRK1A,-0.3630934,-0.004245229,0.010613419,0.011392672,-0.0055067986,-0.49522454,1.0644144,-0.6350015
CHD2,-0.92944187,-0.008915264,0.014058247,0.015714899,-0.009168744,-1.0058388,1.4220843,0.3262694
ASXL3,-1.9254769,0.007668551,-0.01973322,-0.004926488,0.00476148,0.44413745,0.50086415,-0.7364959
TAOK1,-1.0698,-0.0058203973,0.013253517,0.018587284,-0.00856483,-0.8161751,1.4182035,0.06983861
DNMT3A,-0.22606021,0.005449351,-0.003281802,-0.004191175,0.0006562397,-0.6007092,1.0927191,-0.65794164
GRIN2B,-1.1733772,0.0056710653,0.0035450682,0.007925756,-0.004523143,0.39922637,-0.9101269,-0.8836805
BRSK2,-0.8222854,0.0025989525,-0.005901031,-0.010218002,0.002918385,-0.31815535,1.001475,-0.91967386
KMT2A,-1.5159659,-0.0046948716,0.014119066,0.019463584,-0.009270221,-0.86839086,1.4564911,0.45795202
NF1,-0.6113235,0.0018922836,0.005114928,0.006081391,-0.0041679814,-1.1564468,1.1449459,-0.41527694
STXBP1,-1.2587274,-0.0011167675,0.012535781,0.009173952,-0.008812442,1.7057682,0.797374,0.6779862
CUL3,-0.7079322,-0.00019146502,0.0081947595,-0.0032188147,-0.0020269714,-0.3519459,1.1018881,-0.5778039
MED13L,-0.9348115,0.00017271191,-0.0016491786,0.00902069,-0.006714031,-0.03160338,0.9886583,-0.3157609
ANK2,-2.454744,0.002491057,0.006162882,0.01365776,-0.0061620437,0.34401506,1.0708851,0.6429466
MYT1L,-2.067957,-0.001389429,0.015706219,0.0074270666,-0.009918023,1.4932272,0.7968892,0.7636529
RORB,-0.26066518,0.0052665137,-0.01229386,-0.007186182,0.005910404,1.3482575,-0.0137818605,-0.7524676
TBL1XR1,-0.37476942,-0.006878555,0.018002585,0.010693144,-0.0070936047,-0.36656573,1.4535118,0.23967598
TBR1,1.0889883,-0.012354154,0.010828964,0.006084755,-0.0003804341,1.4784684,-0.5242036,-0.3677342
DYNC1H1,-1.1328759,-0.0059249066,0.01156503,0.017861433,-0.00807203,-0.57169384,1.5619572,0.5627345
WAC,-0.7192201,-0.0058006793,0.015542582,0.011535779,-0.0046259277,-0.938764,1.5672771,0.29991418
PHF21A,-0.79487044,-0.0034668297,0.009125702,0.005564712,-0.0024007857,-0.9002473,1.0263197,-0.5395747
KDM6B,-0.5724893,0.007969912,-0.00030197948,-0.0044813156,0.0008809939,0.69619703,1.0023681,-0.2384215
DDX3X,0.10316525,-0.010630634,0.016398638,0.013063364,-0.007263817,-0.9831224,1.5690373,0.60545367
CTNNB1,0.5187891,-0.009294543,0.018388666,0.01299439,-0.007857453,-0.8162879,1.470062,0.43578693
MED13,-0.9326666,-0.0013318397,0.004938267,0.008017737,-0.003938183,-0.573991,1.2827438,-0.28838897
ANKRD11,-0.9218496,-0.007948741,0.013735108,0.01822982,-0.008213025,-1.1406722,1.4116327,0.15913449
CTCF,-0.5964763,0.0035151206,-0.0024040043,0.0012734681,-9.417534e-06,-0.63385254,1.2519659,-0.36346847
RFX3,-0.6716666,-0.008708265,0.019208655,0.0077397153,-0.0070517845,-1.3823192,1.1817408,-0.2802676
ARHGEF9,-1.050877,-0.0039589517,-0.008416124,0.0036260933,0.0037902892,0.29386407,0.90526855,-0.4278775
SHANK2,-1.9587128,-0.004841231,0.0063695908,0.00796603,-0.006154649,0.66034985,0.51690483,-0.2514655
DEAF1,-0.94545084,0.0003424585,2.668798e-05,0.0038028024,-0.0013307184,0.78817064,0.5162891,-0.41772366
SMARCC2,-1.0307031,-0.0034685507,0.013813525,0.019070383,-0.008486744,-0.4852171,1.4507159,0.16801363
TLK2,-0.35016766,-0.007546246,0.00868237,0.0057946444,-0.005835049,-0.30349213,0.7186786,-1.036876
TCF20,-1.4460671,0.0044044442,-0.014429018,0.00609573,0.0054276213,-0.022409767,0.89356077,-0.62433344
CNOT3,1.0391032,0.010709707,-0.010568269,-0.024969779,0.011872835,1.1335298,0.05767724,-0.6438237
SYNCRIP,-0.17529199,-0.006505914,0.02210468,0.012677781,-0.010380775,-1.1893167,1.5962425,0.50306875
SETD5,-0.6580652,-0.009634193,0.015947238,0.012785487,-0.009595435,-1.6543577,1.1796215,-0.21766156
NAA15,-0.21171267,0.004476983,-0.0062371492,0.0039073117,0.0028492063,-0.89480734,1.2535764,-0.4132138
SCN1A,-2.342398,0.010060687,0.011351615,0.004083898,-0.004330449,-1.3769583,0.36031002,-0.68001014
EHMT1,-1.7603385,0.009269547,-0.007957205,-0.00967212,-0.0058402754,-3.1882184,0.09301223,-0.983254
TCF4,-0.20919298,-0.016535476,0.02298855,0.024833858,-0.00907759,-0.12383337,1.6114744,0.92972773
SRPRA,0.48192194,-0.001654759,-0.021409355,0.0010594651,0.008771054,-0.41992292,0.45389915,-1.2060082
MARK2,-0.12817238,0.0015877113,-0.0006245002,-0.007158421,-0.00064177066,0.96345246,0.2890684,-0.633238
KMT2C,-1.386618,0.0003682077,0.0076490045,0.014965992,-0.0075943284,-0.5234136,1.372266,0.3354137
MBD5,-0.15830757,0.011779759,-0.02037029,-0.009317443,0.007602006,0.88561225,0.08891268,-1.1247337
NRXN1,-2.057983,-0.0020907745,0.011199631,0.01962838,-0.006136574,1.1747261,1.057254,0.92623156
IRF2BPL,-1.6878507,-0.006031748,0.01030089,0.015945029,-0.0061643906,-0.88537157,0.9166001,-0.53374165
PHIP,-0.77974755,-0.006084528,0.014819033,0.013177168,-0.0069430433,-1.0008264,1.5876569,0.28811184
NFE2L3,-0.6853112,0.006867025,-0.007107407,-0.00537432,0.0022789985,0.23061009,-0.85103685,-0.90624505
SKI,-0.8010764,-0.004854895,0.00291612,0.011886366,-0.005553648,0.066220656,0.48878622,-0.8388067
PSMD12,1.3069403,0.0064047463,-0.026681088,-0.023306355,0.013241984,0.44574964,0.54574066,-0.7667683
KCNB1,-1.8618041,0.01653732,-0.012880117,-0.01786948,0.0041224435,0.29499948,-0.42080718,-1.1415565
CSDE1,-0.7920095,-0.010944746,0.017059103,0.021086283,-0.009354722,-1.3763465,1.6693243,0.9392203
TSC1,-0.7854814,0.005342249,0.011461869,0.0047965907,-0.0033366345,1.2046239,0.7007466,-0.10203305
DMWD,-0.033376172,-0.0055957884,0.011635251,0.011232909,-0.00794813,0.31220013,0.5249461,-0.45163018
CLCN4,-1.224661,0.010969002,0.0012269095,-0.0087977275,-0.0014138445,1.5955416,0.48333526,-0.14314389
MEIS2,0.19483238,-0.005254198,0.028322503,0.002893515,-0.01360118,1.4966019,0.6822178,0.74240416
PBX1,-1.8232012,-0.0046476834,0.011593521,0.016488895,-0.0065518804,-1.322551,1.4386605,0.5337179
HNRNPD,0.5901283,-0.011332758,0.010777481,0.012280688,-0.0051336326,-0.76982385,1.6228976,0.6681148
BCL11A,-0.6439852,-0.003258802,0.0110858455,0.004914969,-0.0069210157,1.4107313,1.0997252,0.98286116
TCF7L2,0.37826532,0.0021098964,0.008427687,0.0028933808,-0.0023891032,-0.740809,0.6844046,-0.6464661
WDFY3,-1.0740387,-0.0025182404,0.0005419478,0.008425921,-0.0028842017,-0.7207432,1.1249834,-0.47518545
PHF3,-0.6507118,-0.0015742332,-0.005492434,0.008480813,0.0011066049,-0.36035678,1.235709,-0.33496743
SETBP1,-0.49260652,-0.00456053,0.00907252,0.0135375,-0.0035523959,0.111726955,1.3979113,-0.016195536
TGM1,-0.5041095,0.00069819763,-0.001338616,-0.002881661,-0.00087070465,-0.47522086,-1.1368288,-0.67957443
EBF3,-3.308752,0.0051841103,0.0059353784,-0.0007278323,-0.009508535,-2.0595834,-0.051534295,-0.05955887
PPP2R5D,-0.26489642,0.0068811513,-0.0060591847,-0.011320218,0.006501317,0.55659294,0.7864489,-0.9110437
TAF4,-0.40878257,-0.0042183883,-0.003731966,0.0043169186,-0.0033942275,0.18769176,0.26317936,-1.2312481
KCNQ2,1.1727967,-0.00025968254,-0.0013235062,-0.005870588,0.0026612803,-0.43005693,0.929685,-0.43338865
CAPRIN1,-0.11709153,-0.0047175996,0.010858461,0.004676424,-0.0026969127,-0.14125048,1.6542689,0.5445362
DSCAM,-2.00747,0.018210012,-0.01993914,-0.0040364414,0.0050750226,0.590275,0.16295324,-0.97958475
GABBR2,-1.9870077,0.002293311,-0.0020729005,0.0130242035,-0.0014076084,0.28313452,0.4670419,-0.3883593
PRKG2,0.15365304,0.009423751,0.008373827,-0.007380642,-0.0015445761,1.4579909,-0.58583987,-0.83995765
UBN2,-1.3509682,-0.0034881532,0.0046745464,0.008662574,-0.0018791072,-0.07834032,1.0162473,-0.33426863
MEF2C,0.09529603,-0.010658398,0.028763361,0.01998718,-0.01547825,1.6342504,0.4006989,0.89937484
TRIP12,-0.7227448,-0.0055110753,-0.001528129,0.015452452,-0.0034499466,-0.22672196,1.119884,-0.4539351
EP300,-0.8255773,-0.00065363944,0.0027663857,0.01636973,-0.008369215,-1.0373523,1.1992176,-0.4311672
NR3C2,-0.739651,0.009112645,-0.0036437586,0.0002963543,0.0013900697,-0.0024594814,-0.76951855,-1.0863702
ARHGEF18,-0.04383073,-0.0030116811,-0.0023048893,-0.002146244,0.004542634,0.20265295,0.33985132,-1.2238276
TNPO3,0.09957936,0.008287508,-0.016019128,-0.016889796,0.0097007975,0.069219515,1.125297,-0.5759262
SMAD6,0.3133824,-0.005809348,0.0017457679,0.009737965,-0.0010271817,-0.9057806,-0.9536038,-1.1315565
AMOT,0.21918926,0.006879177,-0.016699903,-0.0019146651,0.0076180175,-0.64511484,0.4210881,-1.1572242
AUTS2,-0.9542182,-0.004857354,0.01343327,0.011907633,-0.0054673664,-0.31049323,1.5123059,0.25955144
NCKAP1,-0.61738986,-0.0061937906,0.015947953,0.009208448,-0.0075038113,-0.7734748,1.271709,-0.17130917
DLG4,-2.2428644,0.0058121197,-0.008406661,7.850677e-05,-0.0016568899,-2.6328967,0.6838993,-0.26598203
ECPAS,-0.92059815,-0.0018623695,-0.0029409528,0.008245155,-0.00044815242,0.3569612,0.76264304,-0.6901174
PRKAR1B,-0.386557,-0.0025133565,0.018393196,0.00962599,-0.010902047,1.5985721,0.36535436,0.13413224
FUBP3,0.037600935,-0.002898518,0.015450895,0.0035817847,-0.0034228861,0.06985755,0.78384817,-0.7571477
GRIA2,-2.1604114,0.0009906851,0.012354128,0.013546977,-0.00743711,1.3217275,0.9969517,0.83759654
CCDC40,-0.57003194,0.014565792,-0.013801426,-0.025467023,0.0121457055,-1.5632946,0.099923596,-1.3039258
GABRA1,-2.5571976,0.009683456,-0.025171973,-0.009724751,0.0043430626,-0.59388393,-0.3374214,-1.070339
TSC2,0.011069665,0.00029205903,0.0049122646,0.0016955361,-0.003240548,0.9974829,0.7552325,-0.04390645
C1orf185,0.020495811,-0.004377693,0.010490097,0.0038983189,-0.0057894513,-0.34771693,-1.3710345,-0.5201901
METTL23,1.2971748,-0.0061438307,0.0093683,-0.002140738,-0.004410751,0.99229884,0.2485198,-0.13183594
HNRNPUL2,-0.3810036,0.00073220953,0.0041184723,-0.00037381053,-0.0010596886,-1.4320558,1.0563633,-0.55505055
PAX5,-2.4665048,0.004819002,0.0046582073,-0.0033584759,-0.008305881,-2.4153914,-0.06778797,-0.8176326
ATF4,0.12775807,-0.0087984055,0.016066931,0.01193146,-0.007262919,-1.0192399,1.601048,0.6556486
RERE,-0.160069,-0.0032869913,0.0049664825,0.006828975,-0.002700664,-0.64679563,1.5897001,0.68540627
DHFR2,0.34983718,0.0007183477,-0.014665164,-0.010099895,0.0059317276,0.013885021,0.17149188,-1.4969463
TMC4,0.022706853,-0.0037872158,0.0002868995,0.0060886927,-0.0012857318,-0.33944952,-1.0981628,-0.8764381
FXYD5,0.9364665,0.002470903,-0.0029070824,-0.009404913,-0.0010135323,1.1756532,-0.59997964,-0.5513341
EBAG9,0.46317008,0.0044652335,-0.01150091,-0.01161667,0.0077855214,0.38938785,0.64437467,-0.96104985
ITGB5,0.5022949,-0.01049193,0.002686642,0.016295727,-0.0019041188,-1.2343569,0.12138881,-0.7250156
INTS2,-0.43197405,0.010753173,-0.0044445693,-0.0075187758,0.004884571,0.6072928,0.28464478,-1.1873932
RAI1,-2.3332925,0.014460649,-0.027880602,-0.0028596371,0.007023141,-1.6615882,0.55077714,-0.7724219
FOXG1,0.9945041,-0.0098911375,0.036920033,0.011126276,-0.018407587,1.8380039,0.027854487,1.142838
PLEKHG6,0.21966712,-0.00025012344,0.00660529,-0.0044397935,-0.0028893948,-0.27607775,-1.2862853,-0.5495499
