,0
GW16.Neurons,0.03153309128283402
GW26.GABAergic.neurons,0.1414665579787878
GW23.GABAergic.neurons,0.03897022564776746
GW16.Stem.cells,0.18787702084055888
GW26.Neurons,-0.17434902569412275
GW10.Neurons,0.03959912593768496
GW23.Neurons,0.03581684784551113
GW10.Stem.cells,0.004067468488230965
GW16.GABAergic.neurons,0.03963000628568101
GW19.Neurons,0.0128400339318882
GW26.OPC,-0.022794601129674852
GW26.Astrocytes,0.06146292003816495
GW12.Neurons,-0.04643534343231171
GW09.Stem.cells,-0.022187080263516467
GW26.Microglia,-0.03322635568971651
GW09.Neurons,-0.08277311789183213
GW23.OPC,0.011058605157896731
GW19.GABAergic.neurons,-0.07097823184737398
GW13.Neurons,-0.07834581914810543
GW08.Neurons,-0.15050189984109436
GW16.OPC,0.07815173500168189
GW12.Stem.cells,0.057040582925890274
GW16.Microglia,-0.09083494303991703
GW23.Microglia,-0.054440958086237896
week_10.hPeric,0.05783733248239142
week_10.hRgl2a,-0.05088905540165137
week_11.hRgl2a,-0.025066735544853672
week_10.Unk,-0.048407723519663326
week_11.hPeric,-0.02548548034726116
week_9.Unk,-0.030713049821820448
week_6.hProgFPM,0.041223244865671964
week_8.Unk,-0.03348656652682397
week_11.hRgl2b,-0.04738092886683773
week_9.hGaba,0.09461547976752473
week_6.hProgBP,-0.044534279820477064
week_8.hNbM,-0.0783722660240463
week_8.hNProg,-0.04985822307298086
week_11.hEndo,-0.0040305031291494615
week_11.Unk,-0.09626403989550476
week_6.hProgM,0.028265761948309185
week_6.hProgFPL,0.01612551473338849
week_6.Unk,-0.02115736288581503
week_8.hProgBP,0.0423655127943576
week_8.hNbML1,-0.024242450976742005
week_9.hNbML5,0.020726780536900007
week_8.hOMTN,0.03779926414281421
week_6.hNProg,0.002699241442308355
week_6.hOMTN,0.03306542929348862
week_11.hRgl3,0.004792035655000438
week_10.hEndo,0.03888603266578438
week_8.hProgFPM,-0.03738472359763373
week_8.hRN,0.00374161307730447
week_9.hOMTN,0.009872212172207089
week_10.hDA2,-0.03308398002358102
week_10.hRgl3,-0.037766548265032
week_11.hOPC,-0.03180132801101512
week_11.hRgl2c,-0.09050355718501502
week_10.hNbM,0.022872153900484467
week_10.hDA1,0.048379446513542264
week_9.hProgBP,0.018055424733618878
week_8.hProgM,-0.0550234195479028
week_10.hRgl2b,0.04421008036867671
week_7.hRgl2a,-0.010947556240911179
week_7.hOMTN,0.01910934082010915
week_7.Unk,-0.033438068746006036
week_10.hRgl1,-0.021605115119457854
week_7.hProgBP,-0.008710987016487674
week_10.hDA0,0.0036976994170226066
week_9.hNbGaba,0.05461687805324858
week_9.hDA0,0.08057008976517027
week_9.hDA1,0.09998501475802421
week_9.hNProg,-0.05101492766519197
week_8.hProgFPL,0.029360715707009672
week_9.hRgl2a,-0.002570158941098714
week_9.hDA2,-0.010335664697913438
week_6.hNbML1,-0.00827473508222002
week_9.hNbM,-0.00130005430380244
week_9.hNbML1,0.0906822501663493
week_6.hNbM,-0.035508883091311644
week_10.hGaba,-0.012181698091479762
dn.cls1,0.028789677859583196
dn.cls2,0.006007998230277505
