,0,1
SCN2A,1.1705046,1.2068049
CHD8,1.1705046,1.2068049
ADNP,1.1705046,1.2068049
SHANK3,1.1705046,1.2068049
PTEN,1.1705046,1.2068049
SYNGAP1,1.1705046,1.2068049
MECP2,1.1705046,1.2068049
KDM5B,1.1705046,1.2068049
FOXP1,1.1705046,1.2068049
ARID1B,1.1705046,1.2068049
POGZ,1.1705046,1.2068049
ASH1L,1.1705046,1.2068049
KMT5B,1.1705046,1.2068049
SLC6A1,1.1705046,1.2068049
GIGYF1,1.1705046,1.2068049
DYRK1A,1.1705046,1.2068049
CHD2,1.1705046,1.2068049
ASXL3,1.1705046,1.2068049
TAOK1,1.1705046,1.2068049
DNMT3A,1.1705046,1.2068049
GRIN2B,1.1705046,1.2068049
BRSK2,1.1705046,1.2068049
KMT2A,1.1705046,1.2068049
NF1,1.1705046,1.2068049
STXBP1,1.1705046,1.2068049
CUL3,1.1705046,1.2068049
MED13L,1.1705046,1.2068049
ANK2,1.1705046,1.2068049
MYT1L,1.1705046,1.2068049
RORB,1.1705046,1.2068049
TBL1XR1,1.1705046,1.2068049
TBR1,1.1705046,1.2068049
DYNC1H1,1.1705046,1.2068049
WAC,1.1705046,1.2068049
PHF21A,1.1705046,1.2068049
KDM6B,1.1705046,1.2068049
DDX3X,1.1705046,1.2068049
CTNNB1,1.1705046,1.2068049
MED13,1.1705046,1.2068049
ANKRD11,1.1705046,1.2068049
CTCF,1.1705046,1.2068049
RFX3,1.1705046,1.2068049
ARHGEF9,1.1705046,1.2068049
SHANK2,1.1705046,1.2068049
DEAF1,1.1705046,1.2068049
SMARCC2,1.1705046,1.2068049
TLK2,1.1705046,1.2068049
TCF20,1.1705046,1.2068049
CNOT3,1.1705046,1.2068049
SYNCRIP,1.1705046,1.2068049
SETD5,1.1705046,1.2068049
NAA15,1.1705046,1.2068049
SCN1A,1.1705046,1.2068049
EHMT1,1.1705046,1.2068049
TCF4,1.1705046,1.2068049
SRPRA,1.1705046,1.2068049
MARK2,1.1705046,1.2068049
KMT2C,1.1705046,1.2068049
MBD5,1.1705046,1.2068049
NRXN1,1.1705046,1.2068049
IRF2BPL,1.1705046,1.2068049
PHIP,1.1705046,1.2068049
NFE2L3,1.1705046,1.2068049
SKI,1.1705046,1.2068049
PSMD12,1.1705046,1.2068049
KCNB1,1.1705046,1.2068049
