,0,1
SCN2A,13.02342,5.818112
CHD8,13.02342,5.818112
ADNP,13.02342,5.818112
SHANK3,13.02342,5.818112
PTEN,13.02342,5.818112
SYNGAP1,13.02342,5.818112
MECP2,13.02342,5.818112
KDM5B,13.02342,5.818112
FOXP1,13.02342,5.818112
ARID1B,13.02342,5.818112
POGZ,13.02342,5.818112
ASH1L,13.02342,5.818112
KMT5B,13.02342,5.818112
SLC6A1,13.02342,5.818112
GIGYF1,13.02342,5.818112
DYRK1A,13.02342,5.818112
CHD2,13.02342,5.818112
ASXL3,13.02342,5.818112
TAOK1,13.02342,5.818112
DNMT3A,13.02342,5.818112
GRIN2B,13.02342,5.818112
BRSK2,13.02342,5.818112
KMT2A,13.02342,5.818112
NF1,13.02342,5.818112
STXBP1,13.02342,5.818112
CUL3,13.02342,5.818112
MED13L,13.02342,5.818112
ANK2,13.02342,5.818112
MYT1L,13.02342,5.818112
RORB,13.02342,5.818112
TBL1XR1,13.02342,5.818112
TBR1,13.02342,5.818112
DYNC1H1,13.02342,5.818112
WAC,13.02342,5.818112
PHF21A,13.02342,5.818112
KDM6B,13.02342,5.818112
DDX3X,13.02342,5.818112
CTNNB1,13.02342,5.818112
MED13,13.02342,5.818112
ANKRD11,13.02342,5.818112
CTCF,13.02342,5.818112
RFX3,13.02342,5.818112
ARHGEF9,13.02342,5.818112
SHANK2,13.02342,5.818112
DEAF1,13.02342,5.818112
SMARCC2,13.02342,5.818112
TLK2,13.02342,5.818112
TCF20,13.02342,5.818112
CNOT3,13.02342,5.818112
SYNCRIP,13.02342,5.818112
SETD5,13.02342,5.818112
NAA15,13.02342,5.818112
SCN1A,13.02342,5.818112
EHMT1,13.02342,5.818112
TCF4,13.02342,5.818112
SRPRA,13.02342,5.818112
MARK2,13.02342,5.818112
KMT2C,13.02342,5.818112
MBD5,13.02342,5.818112
NRXN1,13.02342,5.818112
IRF2BPL,13.02342,5.818112
PHIP,13.02342,5.818112
NFE2L3,13.02342,5.818112
SKI,13.02342,5.818112
PSMD12,13.02342,5.818112
KCNB1,13.02342,5.818112
CSDE1,13.02342,5.818112
TSC1,13.02342,5.818112
DMWD,13.02342,5.818112
CLCN4,13.02342,5.818112
MEIS2,13.02342,5.818112
PBX1,13.02342,5.818112
HNRNPD,13.02342,5.818112
BCL11A,13.02342,5.818112
TCF7L2,13.02342,5.818112
WDFY3,13.02342,5.818112
PHF3,13.02342,5.818112
SETBP1,13.02342,5.818112
TGM1,13.02342,5.818112
EBF3,13.02342,5.818112
PPP2R5D,13.02342,5.818112
TAF4,13.02342,5.818112
KCNQ2,13.02342,5.818112
CAPRIN1,13.02342,5.818112
DSCAM,13.02342,5.818112
GABBR2,13.02342,5.818112
PRKG2,13.02342,5.818112
UBN2,13.02342,5.818112
MEF2C,13.02342,5.818112
TRIP12,13.02342,5.818112
EP300,13.02342,5.818112
NR3C2,13.02342,5.818112
ARHGEF18,13.02342,5.818112
TNPO3,13.02342,5.818112
SMAD6,13.02342,5.818112
AMOT,13.02342,5.818112
AUTS2,13.02342,5.818112
NCKAP1,13.02342,5.818112
DLG4,13.02342,5.818112
ECPAS,13.02342,5.818112
PRKAR1B,13.02342,5.818112
FUBP3,13.02342,5.818112
GRIA2,13.02342,5.818112
CCDC40,13.02342,5.818112
GABRA1,13.02342,5.818112
TSC2,13.02342,5.818112
C1orf185,13.02342,5.818112
METTL23,13.02342,5.818112
HNRNPUL2,13.02342,5.818112
PAX5,13.02342,5.818112
ATF4,13.02342,5.818112
RERE,13.02342,5.818112
DHFR2,13.02342,5.818112
TMC4,13.02342,5.818112
FXYD5,13.02342,5.818112
EBAG9,13.02342,5.818112
ITGB5,13.02342,5.818112
INTS2,13.02342,5.818112
RAI1,13.02342,5.818112
FOXG1,13.02342,5.818112
PLEKHG6,13.02342,5.818112
MAVS,13.02342,5.818112
C1QC,13.02342,5.818112
TMEM116,13.02342,5.818112
SIN3A,13.02342,5.818112
ANP32A,13.02342,5.818112
PRR14L,13.02342,5.818112
CSNK2B,13.02342,5.818112
PMM2,13.02342,5.818112
PFN2,13.02342,5.818112
LMTK3,13.02342,5.818112
SPRY2,13.02342,5.818112
CMPK2,13.02342,5.818112
IQSEC2,13.02342,5.818112
RIPK1,13.02342,5.818112
TPK1,13.02342,5.818112
CASZ1,13.02342,5.818112
ZBTB45,13.02342,5.818112
NUDT17,13.02342,5.818112
FANCE,13.02342,5.818112
ZNF396,13.02342,5.818112
NR4A2,13.02342,5.818112
TBCEL,13.02342,5.818112
ADAM21,13.02342,5.818112
TCF3,13.02342,5.818112
AAAS,13.02342,5.818112
CELF6,13.02342,5.818112
INSC,13.02342,5.818112
ZMYND8,13.02342,5.818112
CLTC,13.02342,5.818112
TCHHL1,13.02342,5.818112
CTDSPL2,13.02342,5.818112
ZNF292,13.02342,5.818112
KCNQ3,13.02342,5.818112
RALGAPB,13.02342,5.818112
SRCAP,13.02342,5.818112
RAB11FIP4,13.02342,5.818112
ZNF865,13.02342,5.818112
CASKIN1,13.02342,5.818112
RANBP17,13.02342,5.818112
FBN1,13.02342,5.818112
ACTB,13.02342,5.818112
CNNM2,13.02342,5.818112
TSHZ1,13.02342,5.818112
UPF3B,13.02342,5.818112
PHF2,13.02342,5.818112
FMR1,13.02342,5.818112
MIB1,13.02342,5.818112
FADS1,13.02342,5.818112
FRMD7,13.02342,5.818112
LDB1,13.02342,5.818112
PCDH19,13.02342,5.818112
EIF3G,13.02342,5.818112
MYO1E,13.02342,5.818112
ZFAND5,13.02342,5.818112
CFAP410,13.02342,5.818112
BICRA,13.02342,5.818112
MYBL2,13.02342,5.818112
KIAA1958,13.02342,5.818112
GABRG2,13.02342,5.818112
SKIDA1,13.02342,5.818112
PSMA3,13.02342,5.818112
TTC37,13.02342,5.818112
PCYT1A,13.02342,5.818112
AP1G1,13.02342,5.818112
FEZF2,13.02342,5.818112
FGF19,13.02342,5.818112
MSL3,13.02342,5.818112
SON,13.02342,5.818112
DNAJC5,13.02342,5.818112
FBXO22,13.02342,5.818112
TNFRSF8,13.02342,5.818112
HDAC11,13.02342,5.818112
SSR2,13.02342,5.818112
ACTG1,13.02342,5.818112
PNN,13.02342,5.818112
RUNX1T1,13.02342,5.818112
APBB1,13.02342,5.818112
CERS4,13.02342,5.818112
CELF4,13.02342,5.818112
ZBTB14,13.02342,5.818112
ATAT1,13.02342,5.818112
RBBP5,13.02342,5.818112
G3BP1,13.02342,5.818112
WNT7B,13.02342,5.818112
BDP1,13.02342,5.818112
RNF217,13.02342,5.818112
CBX4,13.02342,5.818112
NME8,13.02342,5.818112
DCUN1D3,13.02342,5.818112
ENC1,13.02342,5.818112
UBB,13.02342,5.818112
NEO1,13.02342,5.818112
SLC4A10,13.02342,5.818112
BRF2,13.02342,5.818112
PSMD11,13.02342,5.818112
NR2F1,13.02342,5.818112
CASK,13.02342,5.818112
SARM1,13.02342,5.818112
TPST2,13.02342,5.818112
FPGS,13.02342,5.818112
QRICH1,13.02342,5.818112
LRP10,13.02342,5.818112
CD101,13.02342,5.818112
INTS7,13.02342,5.818112
SMAD4,13.02342,5.818112
STARD10,13.02342,5.818112
CNTNAP3,13.02342,5.818112
DHX37,13.02342,5.818112
GABRB3,13.02342,5.818112
NDNF,13.02342,5.818112
FARP2,13.02342,5.818112
SLF1,13.02342,5.818112
HDAC4,13.02342,5.818112
CNGB3,13.02342,5.818112
PCDHGA8,13.02342,5.818112
TSPAN4,13.02342,5.818112
FUK,13.02342,5.818112
SULT1A1,13.02342,5.818112
NTS,13.02342,5.818112
MAN1A1,13.02342,5.818112
FAM57B,13.02342,5.818112
RFX8,13.02342,5.818112
NACC1,13.02342,5.818112
ZSWIM4,13.02342,5.818112
PPCS,13.02342,5.818112
SUSD4,13.02342,5.818112
TMEM165,13.02342,5.818112
RIMBP2,13.02342,5.818112
PSMD6,13.02342,5.818112
ITPKA,13.02342,5.818112
MSL2,13.02342,5.818112
RNF146,13.02342,5.818112
NSD2,13.02342,5.818112
SOX11,13.02342,5.818112
