,0
GW16.Neurons,0.04440021115990526
GW26.GABAergic.neurons,0.13675517688494407
GW23.GABAergic.neurons,0.028061288568477217
GW16.Stem.cells,0.1858565943661192
GW26.Neurons,-0.16615090715529282
GW10.Neurons,0.040149405349391175
GW23.Neurons,0.034327036183033094
GW10.Stem.cells,0.019119004642064643
GW16.GABAergic.neurons,0.026140591927527542
GW19.Neurons,0.009859591356977311
GW26.OPC,-0.009812460037916079
GW26.Astrocytes,0.04537820655235894
GW12.Neurons,-0.05967369514632751
GW09.Stem.cells,-0.027521670654082547
GW26.Microglia,-0.021160398709930514
GW09.Neurons,-0.07872307044082404
GW23.OPC,0.02352257467297346
GW19.GABAergic.neurons,-0.07514672446352319
GW13.Neurons,-0.09082231919411435
GW08.Neurons,-0.14259915062956965
GW16.OPC,0.07970474303928468
GW12.Stem.cells,0.048311685291114875
GW16.Microglia,-0.08035807420264032
GW23.Microglia,-0.053423019541993744
week_10.hPeric,0.04351617700828088
week_10.hRgl2a,-0.045447243800666656
week_11.hRgl2a,-0.023187647824485853
week_10.Unk,-0.0570254312044434
week_11.hPeric,-0.02947464931446767
week_9.Unk,-0.03720356448146531
week_6.hProgFPM,0.04286187891491618
week_8.Unk,-0.039046585021609966
week_11.hRgl2b,-0.04753636455956406
week_9.hGaba,0.09125331557725526
week_6.hProgBP,-0.042933508637609495
week_8.hNbM,-0.07774916376433468
week_8.hNProg,-0.04836345682729897
week_11.hEndo,-0.015145420113670061
week_11.Unk,-0.10003175487968315
week_6.hProgM,0.025363165347352473
week_6.hProgFPL,0.04714521262133864
week_6.Unk,-0.025280310633132186
week_8.hProgBP,0.03304799633253113
week_8.hNbML1,-0.019404287049093756
week_9.hNbML5,0.02745641313051209
week_8.hOMTN,0.03351258438791601
week_6.hNProg,-0.0008119848500476318
week_6.hOMTN,0.04627196126230617
week_11.hRgl3,0.013096017534592826
week_10.hEndo,0.03896428672013959
week_8.hProgFPM,-0.029183112512224135
week_8.hRN,0.004002468909736753
week_9.hOMTN,0.02429823892307915
week_10.hDA2,-0.030707312094115088
week_10.hRgl3,-0.04540123851479829
week_11.hOPC,-0.020208041182572568
week_11.hRgl2c,-0.0974036562066202
week_10.hNbM,0.03166479487230687
week_10.hDA1,0.04900647212508654
week_9.hProgBP,0.002768188763009609
week_8.hProgM,-0.05059491675612291
week_10.hRgl2b,0.04315178088022157
week_7.hRgl2a,-0.017604342222046737
week_7.hOMTN,0.012220757611849651
week_7.Unk,-0.04332779225674861
week_10.hRgl1,-0.023755109182387164
week_7.hProgBP,-0.017152690846426035
week_10.hDA0,-0.0001299157185108183
week_9.hNbGaba,0.07065756286878812
week_9.hDA0,0.07177429419793091
week_9.hDA1,0.11071262873769636
week_9.hNProg,-0.04174395067169742
week_8.hProgFPL,0.027313581998251853
week_9.hRgl2a,-0.0031525134118407785
week_9.hDA2,-0.007322273355229834
week_6.hNbML1,-0.022150099648444516
week_9.hNbM,0.0011127682196241516
week_9.hNbML1,0.09785802089364637
week_6.hNbM,-0.03731664550937541
week_10.hGaba,-0.009757532684118055
dn.cls1,0.026632548191025503
dn.cls2,0.01006939078278127
