,0,1,2,3,4,5,6,7
SCN2A,-1.0406202,-0.2072641,-0.28810242,0.6922146,-0.74321866,-0.23626015,-0.5935598,0.62238157
CHD8,-0.54083186,-0.23050228,-0.11754741,0.5585752,-0.83499384,-0.055917718,-0.3450392,0.32855672
ADNP,-0.905097,-0.17850915,0.020913668,0.761713,-0.9579636,-0.23628068,-0.32874236,0.39438683
SHANK3,-0.5995262,-0.4900689,-0.059785947,0.73288834,-0.90017855,0.12152942,-0.41814813,0.43861428
PTEN,-0.7775949,-0.030743696,-0.09853792,0.557338,-0.85596275,-0.2596714,-0.37133074,0.3403076
SYNGAP1,-0.44392475,-0.2831404,-0.0890715,0.66299546,-0.902184,-0.0038824445,-0.4042622,0.44501722
MECP2,-0.6162868,-0.15522313,-0.19849962,0.609382,-0.75628626,-0.16529106,-0.49973157,0.29468063
KDM5B,-0.8989627,-0.05378764,-0.13766322,0.7854784,-0.8284316,-0.36567083,-0.41613528,0.19592205
FOXP1,-0.9598701,-0.17463386,-0.011098534,0.82047874,-0.93719375,-0.35066432,-0.35624787,0.42760688
ARID1B,-0.85203636,-0.21423438,-0.067527846,0.60946757,-0.8585899,-0.18940347,-0.5282915,0.40890107
POGZ,-0.86125165,-0.17216583,-0.09510298,0.6552101,-0.9293313,-0.28318357,-0.45829186,0.35306698
ASH1L,-0.8459217,-0.25470772,-0.02305793,0.7382166,-0.95017064,-0.2865844,-0.39776075,0.3678159
KMT5B,-0.86237085,-0.2030294,-0.20852703,0.71428174,-0.76320386,-0.21383487,-0.4398188,0.40815583
SLC6A1,-0.8730495,-0.5074473,-0.21339744,0.39144272,-0.6827439,0.22396651,-0.44310004,0.4139124
GIGYF1,-0.7918966,-0.23740745,-0.18201724,0.56977373,-0.85924244,-0.014817818,-0.4060047,0.26598528
DYRK1A,-0.87516004,-0.21057701,-0.14155668,0.7575154,-0.8426305,-0.22159313,-0.37113768,0.19626865
CHD2,-0.7426086,-0.3273837,-0.15483922,0.69254893,-0.8159802,-0.29798466,-0.5198594,0.5055621
ASXL3,-0.6081978,-0.011180058,-0.23536938,0.5272959,-0.9181247,0.049984075,-0.42676473,0.32775313
TAOK1,-0.8878009,-0.26917884,-0.0824242,0.6644677,-0.79191387,-0.18503803,-0.38920486,0.27152985
DNMT3A,-0.6453606,-0.10575909,-0.23515654,0.6712358,-0.74059236,-0.21579391,-0.52454513,0.42569458
GRIN2B,-0.076429725,-0.2439329,-0.18165156,0.5794316,-0.6957408,0.35174313,-0.4079161,0.3764794
BRSK2,-0.550541,-0.16351794,-0.23413846,0.8082495,-0.96752083,-0.12971106,-0.4275986,0.49727514
KMT2A,-0.96116555,-0.24702743,-0.3186498,0.6880971,-0.7496948,-0.3622602,-0.4544989,0.2976692
NF1,-0.6687829,-0.30961743,-0.092472196,0.5944624,-0.9025054,-0.11161846,-0.5148137,0.4510356
STXBP1,-0.9445052,-0.12281867,-0.10661097,0.7018793,-0.9377706,-0.21588929,-0.42641994,0.18596375
CUL3,-0.81624746,-0.122903995,-0.1556487,0.75415474,-0.87789965,-0.18933558,-0.33604544,0.4519205
MED13L,-0.757774,-0.26988328,-0.11830896,0.7739145,-0.77039623,-0.11556142,-0.5413672,0.388697
ANK2,-0.8370669,-0.22810015,-0.25428966,0.59602576,-0.8154776,-0.20809539,-0.4926764,0.11666705
MYT1L,-0.906111,-0.10183437,-0.27286285,0.7122396,-0.7803637,-0.32733437,-0.50181377,0.21625939
RORB,-0.32611892,-0.20266151,-0.05345033,0.6741341,-0.7655847,0.25985986,-0.3146933,0.15351851
TBL1XR1,-0.83353156,-0.19112426,-0.17061217,0.6697989,-0.77322793,-0.2321502,-0.44801077,0.3292025
TBR1,-0.0552,0.052739926,0.12832779,0.75679475,-1.0096908,0.10542906,-0.36255726,0.30683097
DYNC1H1,-0.8673965,-0.28002572,-0.18624446,0.66486317,-0.85165036,-0.31251803,-0.4220415,0.25495186
WAC,-0.84634715,-0.30206653,-0.10415795,0.6311659,-0.84205115,-0.25163946,-0.4069764,0.31955183
PHF21A,-0.7236652,-0.273619,-0.08944124,0.7039851,-0.9851955,-0.07845187,-0.42891634,0.33420917
KDM6B,-0.6599156,-0.13324109,-0.11234771,0.7535876,-1.0123737,-0.22121891,-0.35900062,0.433697
DDX3X,-0.7617832,-0.35287234,-0.086473726,0.63845897,-0.8490956,-0.22666776,-0.41374207,0.3882105
CTNNB1,-0.849936,-0.22223294,-0.08319294,0.7703249,-0.8192464,-0.28739777,-0.36824575,0.34358388
MED13,-0.778921,-0.27491972,-0.30937526,0.6707312,-0.64139366,-0.17781658,-0.46439347,0.31755874
ANKRD11,-0.8157085,-0.27505547,-0.24318117,0.6462337,-0.6757628,-0.29614776,-0.4442985,0.34148958
CTCF,-0.8074567,-0.08300712,-0.09612137,0.5216909,-0.9641664,-0.14560182,-0.38073483,0.2592605
RFX3,-0.76099634,-0.29659367,-0.23837957,0.74945325,-0.8794191,-0.21320365,-0.392077,0.3179779
ARHGEF9,-0.6906798,-0.19439033,-0.20266056,0.7716135,-0.65442157,-0.22634307,-0.403408,0.4160169
SHANK2,-0.9660894,-0.11611112,-0.34339702,0.64697385,-0.7911649,-0.18104029,-0.5360313,0.22106028
DEAF1,-0.5965869,-0.29740992,-0.22796282,0.646056,-0.9779395,0.055035286,-0.50479436,0.51623154
SMARCC2,-0.89581794,-0.19680196,-0.13716415,0.68234557,-0.8881557,-0.35142654,-0.42360058,0.3715105
TLK2,-0.70649797,-0.21771815,-0.119234964,0.5720784,-0.9485892,-0.07080751,-0.39109883,0.40332475
TCF20,-0.82871014,-0.24024415,-0.2675714,0.5715142,-0.81518507,-0.07701424,-0.4953883,0.22221103
CNOT3,-0.26612008,-0.23089448,-0.10172305,0.58044475,-0.9345963,0.07952183,-0.40148324,0.39626434
