,0,1,2,3,4,5,6,7
SCN2A,-2.737417,-0.0002577603,0.0039596856,0.014644351,-0.008344773,0.6840085,0.4780699,0.2599743
CHD8,-1.1264062,-0.0044689626,0.0023189932,0.012568276,-0.0064889565,-0.49162167,0.913655,-0.5829208
ADNP,-0.110339284,-0.0068089664,0.0070039555,0.015950538,-0.004922025,-0.32936653,1.447851,0.058400035
SHANK3,-1.2974246,0.005064819,-0.0054552406,-0.0051660985,-0.0023547634,-0.2181717,0.17883123,-1.1544371
PTEN,-0.35577083,0.003039807,0.007908694,0.006761633,-0.007618636,1.0074304,0.88122267,0.22117026
SYNGAP1,-0.28203303,-0.003140077,0.0053673685,0.0018961355,-0.0055836923,0.9678916,0.17244495,-0.8233675
MECP2,-0.4735766,-0.0051772706,-0.004494965,0.0151681155,-0.0010736659,-0.30769968,1.0715094,-0.32603177
KDM5B,-0.7284661,-0.004919417,0.0031688586,0.01460645,-0.0017168,0.3394284,1.4558719,0.29639876
FOXP1,0.019479018,-0.008589786,0.022111684,0.0068198927,-0.009216081,-1.1957612,1.1734371,-0.120286435
ARID1B,-1.0606548,0.0028887503,0.0052527636,0.0019763485,-0.0012839437,-0.43950564,1.2882733,-0.18941209
POGZ,-0.48436755,-0.0024678074,0.0052110553,0.010481264,-0.0031344108,-0.23479167,1.5003297,0.23243184
ASH1L,-0.899595,-0.0052185655,0.011694141,0.016805138,-0.008144017,-0.7208158,1.3699709,0.12998533
KMT5B,-1.2313106,0.0008928329,0.0038165152,0.005333353,-0.0035824366,0.014601722,1.2176044,0.09043279
SLC6A1,-1.362127,0.000596568,0.016384937,0.018786658,-0.010028433,0.60022485,0.4260202,-0.095273465
GIGYF1,-0.5296343,-0.00091337785,0.009879038,0.009196658,-0.0066841207,0.8166262,0.7940757,-0.17131558
DYRK1A,-0.34516802,-0.003831759,0.011087269,0.011107348,-0.0055934824,-0.5168367,1.0654091,-0.63283694
CHD2,-0.89855224,-0.007414311,0.013170704,0.015873961,-0.008802332,-1.038849,1.4150593,0.33956414
ASXL3,-2.0288625,0.004292719,-0.0206604,0.002096109,0.0030390322,0.40318307,0.5319191,-0.748554
TAOK1,-1.0180385,-0.0060630403,0.015351012,0.018511016,-0.009048548,-0.8416431,1.4032587,0.09497446
DNMT3A,-0.2337531,0.0054550953,-0.0031350479,-0.0039546043,0.00046727806,-0.61585325,1.0854311,-0.6464082
GRIN2B,-1.1298137,0.007031966,-0.0037503093,-0.0034454316,0.00059589744,0.17915255,-0.9703415,-0.77251613
BRSK2,-0.82794434,0.002005618,-0.0057201087,-0.010283023,0.003036864,-0.3518023,0.99660987,-0.91080666
KMT2A,-1.4561355,-0.0034277253,0.013571635,0.018114991,-0.009102982,-0.9311645,1.4373177,0.4685692
NF1,-0.55365425,0.0020014495,0.005246848,0.0052334554,-0.0038198642,-1.1881735,1.1306776,-0.40354255
STXBP1,-1.3120621,-0.001917921,0.0125057325,0.009604074,-0.008710209,1.6840535,0.80385894,0.670534
CUL3,-0.70373124,0.00042999163,0.008318104,-0.0039997175,-0.0015612766,-0.3656109,1.1047672,-0.57584
MED13L,-0.8851153,-0.00013157725,0.0011991858,0.009006754,-0.0072500743,-0.108348474,0.9677804,-0.2827269
ANK2,-2.475555,0.0016515106,0.0059721097,0.013692532,-0.0055987276,0.27839047,1.0732627,0.65044785
MYT1L,-2.1228256,-0.002983503,0.015001491,0.0073665194,-0.009496067,1.4560468,0.8023536,0.7589991
RORB,-0.30288184,0.004769236,-0.011919878,-0.006118022,0.0058842376,1.3327819,-0.008134693,-0.769086
TBL1XR1,-0.37445027,-0.0061473474,0.018005796,0.010149635,-0.007184446,-0.37734276,1.4513978,0.24625154
TBR1,1.0409594,-0.013196126,0.011064626,0.0074790157,-0.00046302378,1.5165739,-0.5225818,-0.39046016
DYNC1H1,-1.0943943,-0.0057206713,0.011456065,0.017718304,-0.00812801,-0.6183679,1.5598804,0.56890875
WAC,-0.6771566,-0.00585125,0.015664145,0.011223089,-0.0045638643,-0.97430885,1.5684373,0.3020773
PHF21A,-0.7651785,-0.003062036,0.010569252,0.0046738796,-0.0026388578,-0.93122005,1.0204426,-0.5288906
KDM6B,-0.5867358,0.0072468035,0.0007352382,-0.004823506,0.001249142,0.6843991,0.9999152,-0.24000672
DDX3X,0.14236835,-0.010604408,0.016173907,0.012283713,-0.007036511,-0.98275375,1.5694178,0.61034703
CTNNB1,0.5513663,-0.009231843,0.01852943,0.012566965,-0.0079193115,-0.8036115,1.4670535,0.44136444
MED13,-0.9133361,-0.0005644858,0.0042302012,0.007299207,-0.0034739897,-0.606042,1.277355,-0.27689245
ANKRD11,-0.9000171,-0.008045215,0.0131975785,0.018787999,-0.0080835,-1.1857439,1.4154924,0.166851
CTCF,-0.58100575,0.0035149604,-0.003274165,0.0009601563,0.00063447654,-0.65505016,1.2468122,-0.35816678
