,0,1
SCN2A,1.0871753,1.0685353
CHD8,1.0871753,1.0685353
ADNP,1.0871753,1.0685353
SHANK3,1.0871753,1.0685353
PTEN,1.0871753,1.0685353
SYNGAP1,1.0871753,1.0685353
MECP2,1.0871753,1.0685353
KDM5B,1.0871753,1.0685353
FOXP1,1.0871753,1.0685353
ARID1B,1.0871753,1.0685353
POGZ,1.0871753,1.0685353
ASH1L,1.0871753,1.0685353
KMT5B,1.0871753,1.0685353
SLC6A1,1.0871753,1.0685353
GIGYF1,1.0871753,1.0685353
DYRK1A,1.0871753,1.0685353
CHD2,1.0871753,1.0685353
ASXL3,1.0871753,1.0685353
TAOK1,1.0871753,1.0685353
DNMT3A,1.0871753,1.0685353
GRIN2B,1.0871753,1.0685353
BRSK2,1.0871753,1.0685353
KMT2A,1.0871753,1.0685353
NF1,1.0871753,1.0685353
STXBP1,1.0871753,1.0685353
CUL3,1.0871753,1.0685353
MED13L,1.0871753,1.0685353
ANK2,1.0871753,1.0685353
MYT1L,1.0871753,1.0685353
RORB,1.0871753,1.0685353
TBL1XR1,1.0871753,1.0685353
TBR1,1.0871753,1.0685353
DYNC1H1,1.0871753,1.0685353
WAC,1.0871753,1.0685353
PHF21A,1.0871753,1.0685353
KDM6B,1.0871753,1.0685353
DDX3X,1.0871753,1.0685353
CTNNB1,1.0871753,1.0685353
MED13,1.0871753,1.0685353
ANKRD11,1.0871753,1.0685353
CTCF,1.0871753,1.0685353
RFX3,1.0871753,1.0685353
ARHGEF9,1.0871753,1.0685353
SHANK2,1.0871753,1.0685353
DEAF1,1.0871753,1.0685353
SMARCC2,1.0871753,1.0685353
TLK2,1.0871753,1.0685353
TCF20,1.0871753,1.0685353
CNOT3,1.0871753,1.0685353
SYNCRIP,1.0871753,1.0685353
SETD5,1.0871753,1.0685353
NAA15,1.0871753,1.0685353
SCN1A,1.0871753,1.0685353
EHMT1,1.0871753,1.0685353
TCF4,1.0871753,1.0685353
SRPRA,1.0871753,1.0685353
MARK2,1.0871753,1.0685353
KMT2C,1.0871753,1.0685353
MBD5,1.0871753,1.0685353
NRXN1,1.0871753,1.0685353
IRF2BPL,1.0871753,1.0685353
PHIP,1.0871753,1.0685353
NFE2L3,1.0871753,1.0685353
SKI,1.0871753,1.0685353
PSMD12,1.0871753,1.0685353
KCNB1,1.0871753,1.0685353
CSDE1,1.0871753,1.0685353
TSC1,1.0871753,1.0685353
DMWD,1.0871753,1.0685353
CLCN4,1.0871753,1.0685353
MEIS2,1.0871753,1.0685353
PBX1,1.0871753,1.0685353
HNRNPD,1.0871753,1.0685353
BCL11A,1.0871753,1.0685353
TCF7L2,1.0871753,1.0685353
WDFY3,1.0871753,1.0685353
PHF3,1.0871753,1.0685353
SETBP1,1.0871753,1.0685353
TGM1,1.0871753,1.0685353
EBF3,1.0871753,1.0685353
PPP2R5D,1.0871753,1.0685353
TAF4,1.0871753,1.0685353
KCNQ2,1.0871753,1.0685353
CAPRIN1,1.0871753,1.0685353
DSCAM,1.0871753,1.0685353
GABBR2,1.0871753,1.0685353
PRKG2,1.0871753,1.0685353
UBN2,1.0871753,1.0685353
MEF2C,1.0871753,1.0685353
TRIP12,1.0871753,1.0685353
EP300,1.0871753,1.0685353
NR3C2,1.0871753,1.0685353
ARHGEF18,1.0871753,1.0685353
TNPO3,1.0871753,1.0685353
SMAD6,1.0871753,1.0685353
AMOT,1.0871753,1.0685353
AUTS2,1.0871753,1.0685353
NCKAP1,1.0871753,1.0685353
DLG4,1.0871753,1.0685353
ECPAS,1.0871753,1.0685353
PRKAR1B,1.0871753,1.0685353
FUBP3,1.0871753,1.0685353
GRIA2,1.0871753,1.0685353
CCDC40,1.0871753,1.0685353
GABRA1,1.0871753,1.0685353
TSC2,1.0871753,1.0685353
C1orf185,1.0871753,1.0685353
METTL23,1.0871753,1.0685353
HNRNPUL2,1.0871753,1.0685353
PAX5,1.0871753,1.0685353
ATF4,1.0871753,1.0685353
RERE,1.0871753,1.0685353
DHFR2,1.0871753,1.0685353
TMC4,1.0871753,1.0685353
FXYD5,1.0871753,1.0685353
EBAG9,1.0871753,1.0685353
ITGB5,1.0871753,1.0685353
INTS2,1.0871753,1.0685353
RAI1,1.0871753,1.0685353
FOXG1,1.0871753,1.0685353
PLEKHG6,1.0871753,1.0685353
MAVS,1.0871753,1.0685353
C1QC,1.0871753,1.0685353
TMEM116,1.0871753,1.0685353
SIN3A,1.0871753,1.0685353
ANP32A,1.0871753,1.0685353
PRR14L,1.0871753,1.0685353
CSNK2B,1.0871753,1.0685353
PMM2,1.0871753,1.0685353
PFN2,1.0871753,1.0685353
LMTK3,1.0871753,1.0685353
SPRY2,1.0871753,1.0685353
CMPK2,1.0871753,1.0685353
IQSEC2,1.0871753,1.0685353
RIPK1,1.0871753,1.0685353
TPK1,1.0871753,1.0685353
CASZ1,1.0871753,1.0685353
ZBTB45,1.0871753,1.0685353
NUDT17,1.0871753,1.0685353
FANCE,1.0871753,1.0685353
ZNF396,1.0871753,1.0685353
NR4A2,1.0871753,1.0685353
TBCEL,1.0871753,1.0685353
ADAM21,1.0871753,1.0685353
TCF3,1.0871753,1.0685353
AAAS,1.0871753,1.0685353
CELF6,1.0871753,1.0685353
INSC,1.0871753,1.0685353
ZMYND8,1.0871753,1.0685353
CLTC,1.0871753,1.0685353
TCHHL1,1.0871753,1.0685353
CTDSPL2,1.0871753,1.0685353
ZNF292,1.0871753,1.0685353
KCNQ3,1.0871753,1.0685353
RALGAPB,1.0871753,1.0685353
SRCAP,1.0871753,1.0685353
RAB11FIP4,1.0871753,1.0685353
ZNF865,1.0871753,1.0685353
CASKIN1,1.0871753,1.0685353
RANBP17,1.0871753,1.0685353
FBN1,1.0871753,1.0685353
ACTB,1.0871753,1.0685353
CNNM2,1.0871753,1.0685353
TSHZ1,1.0871753,1.0685353
UPF3B,1.0871753,1.0685353
PHF2,1.0871753,1.0685353
FMR1,1.0871753,1.0685353
MIB1,1.0871753,1.0685353
FADS1,1.0871753,1.0685353
FRMD7,1.0871753,1.0685353
LDB1,1.0871753,1.0685353
PCDH19,1.0871753,1.0685353
EIF3G,1.0871753,1.0685353
MYO1E,1.0871753,1.0685353
ZFAND5,1.0871753,1.0685353
CFAP410,1.0871753,1.0685353
BICRA,1.0871753,1.0685353
MYBL2,1.0871753,1.0685353
KIAA1958,1.0871753,1.0685353
GABRG2,1.0871753,1.0685353
SKIDA1,1.0871753,1.0685353
PSMA3,1.0871753,1.0685353
TTC37,1.0871753,1.0685353
PCYT1A,1.0871753,1.0685353
AP1G1,1.0871753,1.0685353
FEZF2,1.0871753,1.0685353
FGF19,1.0871753,1.0685353
MSL3,1.0871753,1.0685353
SON,1.0871753,1.0685353
DNAJC5,1.0871753,1.0685353
FBXO22,1.0871753,1.0685353
TNFRSF8,1.0871753,1.0685353
HDAC11,1.0871753,1.0685353
SSR2,1.0871753,1.0685353
ACTG1,1.0871753,1.0685353
PNN,1.0871753,1.0685353
RUNX1T1,1.0871753,1.0685353
APBB1,1.0871753,1.0685353
CERS4,1.0871753,1.0685353
CELF4,1.0871753,1.0685353
ZBTB14,1.0871753,1.0685353
ATAT1,1.0871753,1.0685353
RBBP5,1.0871753,1.0685353
G3BP1,1.0871753,1.0685353
WNT7B,1.0871753,1.0685353
BDP1,1.0871753,1.0685353
RNF217,1.0871753,1.0685353
CBX4,1.0871753,1.0685353
NME8,1.0871753,1.0685353
DCUN1D3,1.0871753,1.0685353
ENC1,1.0871753,1.0685353
UBB,1.0871753,1.0685353
NEO1,1.0871753,1.0685353
SLC4A10,1.0871753,1.0685353
BRF2,1.0871753,1.0685353
PSMD11,1.0871753,1.0685353
NR2F1,1.0871753,1.0685353
CASK,1.0871753,1.0685353
SARM1,1.0871753,1.0685353
TPST2,1.0871753,1.0685353
FPGS,1.0871753,1.0685353
QRICH1,1.0871753,1.0685353
LRP10,1.0871753,1.0685353
CD101,1.0871753,1.0685353
INTS7,1.0871753,1.0685353
SMAD4,1.0871753,1.0685353
STARD10,1.0871753,1.0685353
CNTNAP3,1.0871753,1.0685353
DHX37,1.0871753,1.0685353
GABRB3,1.0871753,1.0685353
NDNF,1.0871753,1.0685353
FARP2,1.0871753,1.0685353
SLF1,1.0871753,1.0685353
HDAC4,1.0871753,1.0685353
CNGB3,1.0871753,1.0685353
PCDHGA8,1.0871753,1.0685353
TSPAN4,1.0871753,1.0685353
FUK,1.0871753,1.0685353
SULT1A1,1.0871753,1.0685353
NTS,1.0871753,1.0685353
MAN1A1,1.0871753,1.0685353
FAM57B,1.0871753,1.0685353
RFX8,1.0871753,1.0685353
NACC1,1.0871753,1.0685353
ZSWIM4,1.0871753,1.0685353
PPCS,1.0871753,1.0685353
SUSD4,1.0871753,1.0685353
TMEM165,1.0871753,1.0685353
RIMBP2,1.0871753,1.0685353
PSMD6,1.0871753,1.0685353
ITPKA,1.0871753,1.0685353
MSL2,1.0871753,1.0685353
RNF146,1.0871753,1.0685353
NSD2,1.0871753,1.0685353
SOX11,1.0871753,1.0685353
SLC34A1,1.0871753,1.0685353
ADPGK,1.0871753,1.0685353
TCERG1,1.0871753,1.0685353
ZBTB18,1.0871753,1.0685353
TAF6,1.0871753,1.0685353
BCL11B,1.0871753,1.0685353
PPM1M,1.0871753,1.0685353
PUF60,1.0871753,1.0685353
CUX2,1.0871753,1.0685353
GPC5,1.0871753,1.0685353
SERPINI1,1.0871753,1.0685353
SATB2,1.0871753,1.0685353
CRISPLD1,1.0871753,1.0685353
ZMYM2,1.0871753,1.0685353
DBF4,1.0871753,1.0685353
ZMYND11,1.0871753,1.0685353
TNFAIP8L3,1.0871753,1.0685353
PCDHGA12,1.0871753,1.0685353
ARHGEF2,1.0871753,1.0685353
CFAP70,1.0871753,1.0685353
HPS6,1.0871753,1.0685353
JARID2,1.0871753,1.0685353
SNCA,1.0871753,1.0685353
KDM6A,1.0871753,1.0685353
ASB14,1.0871753,1.0685353
CALU,1.0871753,1.0685353
HNRNPL,1.0871753,1.0685353
KLHL25,1.0871753,1.0685353
AHDC1,1.0871753,1.0685353
CTR9,1.0871753,1.0685353
B9D1,1.0871753,1.0685353
SPAST,1.0871753,1.0685353
