,0,1,2,3,4,5,6,7
SCN2A,0.2598455,0.52763975,1.0936601,0.6503842,0.46309888,0.6271431,0.82869935,0.7952031
CHD8,0.23014091,0.63224494,1.1255326,0.83242357,0.45063633,0.73715323,0.7677757,0.6037826
ADNP,0.23367004,0.6207223,0.99297917,0.7269296,0.44988394,0.71763885,0.7695714,0.7674337
SHANK3,0.3182946,0.67513365,1.3534621,0.84245473,0.42804712,0.73708946,0.7308825,0.5799885
PTEN,0.2702332,0.6188144,1.0166683,0.7284189,0.4619714,0.6865574,0.7818576,0.6996097
SYNGAP1,0.29598022,0.70771366,1.4462266,1.0233562,0.43175453,0.73297524,0.80050606,0.5334905
MECP2,0.27263457,0.69233775,1.3118027,0.8957493,0.41284212,0.72553194,0.7151581,0.65018076
KDM5B,0.27798304,0.62306607,1.0524693,0.7315653,0.45951468,0.7856274,0.7619648,0.74192303
FOXP1,0.21531142,0.58217025,1.0462239,0.8000504,0.41609508,0.74566495,0.7431503,0.7454444
ARID1B,0.23793311,0.5797216,1.1620574,0.7374046,0.46525955,0.72132415,0.70519257,0.77451396
POGZ,0.23987892,0.5805106,1.0881687,0.743998,0.4331854,0.70276165,0.7770071,0.7309962
ASH1L,0.24257436,0.66660935,1.0927722,0.76257515,0.4270861,0.76632756,0.7017557,0.7329906
KMT5B,0.21938913,0.5841795,1.0128202,0.7265584,0.41480005,0.70798117,0.6981782,0.72908914
SLC6A1,0.22875302,0.661589,0.99957854,0.7615512,0.38145348,0.6309614,0.62061244,0.70826006
GIGYF1,0.23635197,0.5863297,1.1454809,0.8490107,0.39965516,0.76182616,0.652176,0.64041173
DYRK1A,0.2331313,0.59851635,1.1339707,0.8032715,0.3826333,0.79566324,0.6641509,0.7036792
CHD2,0.236807,0.6151298,1.1772271,0.7724874,0.46914303,0.75151056,0.76943886,0.689688
ASXL3,0.31660855,0.637122,1.0101585,0.722761,0.4616249,0.68983704,0.81825423,0.7396431
TAOK1,0.22956751,0.6541582,1.0133846,0.78667104,0.42542395,0.78381866,0.68922734,0.77229244
DNMT3A,0.24725337,0.6250594,1.2384188,0.85993195,0.47345367,0.6942847,0.8645127,0.6540226
GRIN2B,0.39022142,0.7590453,1.5214623,1.0037173,0.4739493,0.65132016,0.80552304,0.51589847
BRSK2,0.2693345,0.52199554,1.2518239,0.7554739,0.43656284,0.64143294,0.90373844,0.5627493
KMT2A,0.2351218,0.59948206,0.99717116,0.67729896,0.45917886,0.762226,0.76018065,0.74263036
NF1,0.23936667,0.6191883,1.2334012,0.8172438,0.45317614,0.74552035,0.75100726,0.66257757
STXBP1,0.26326233,0.6495199,1.079546,0.7789049,0.41253114,0.8054261,0.70127094,0.71896833
CUL3,0.24590842,0.58091474,1.143651,0.7849001,0.43264112,0.656452,0.82773006,0.65035784
MED13L,0.23956674,0.5587096,1.2003903,0.8280551,0.43832996,0.734647,0.72704005,0.7118884
ANK2,0.24501145,0.568152,0.92724496,0.68463373,0.43455142,0.80473614,0.63928336,0.76325923
MYT1L,0.23212424,0.54443455,0.9981437,0.6520308,0.4496755,0.7505454,0.7418283,0.77892536
RORB,0.3296202,0.68159026,1.3158342,1.0497046,0.438326,0.7688749,0.7767363,0.5778292
TBL1XR1,0.22635815,0.58004767,1.1268479,0.74951273,0.4587562,0.7247562,0.76201105,0.7403735
TBR1,0.4779507,0.9115215,1.609833,1.0731573,0.5275171,0.6752203,0.8956747,0.59233594
