,0,1,2,3,4,5,6,7
SCN2A,0.9793164,0.984036,0.9875186,0.97952604,0.98082054,0.9804392,0.99079174,0.98101956
CHD8,0.993024,0.99452287,0.99561214,0.9928673,0.9931957,0.99304724,0.9967103,0.99322116
ADNP,0.9901662,0.9923837,0.9940021,0.9900859,0.9906029,0.990576,0.99558234,0.99089205
SHANK3,0.99942255,0.99970734,0.9996829,0.9995233,0.99982285,0.99909496,0.9997528,0.9993181
PTEN,0.98080146,0.9850966,0.9883557,0.9808123,0.9817079,0.9815588,0.9914516,0.982978
SYNGAP1,1.0009987,1.000769,1.0006334,1.0010933,1.0009465,1.0008917,1.0004381,1.000653
MECP2,1.0006063,1.0004778,1.000364,1.0005431,1.0004199,1.0005045,1.0002705,1.0006359
KDM5B,0.992206,0.99389863,0.9952632,0.9921074,0.992379,0.99274725,0.9965142,0.9929973
FOXP1,0.9917985,0.9937991,0.99504876,0.9917586,0.99224186,0.9921663,0.99638176,0.99254
ARID1B,0.99373263,0.99516547,0.9962913,0.9939016,0.9943305,0.9943503,0.99729955,0.99412
POGZ,0.9932707,0.99478734,0.99626625,0.9937322,0.99395376,0.9939917,0.9972942,0.9946369
ASH1L,0.99677163,0.9975555,0.99804854,0.9966644,0.9967904,0.9969777,0.9985833,0.99714875
KMT5B,0.9909833,0.99306047,0.9945133,0.9909412,0.99144626,0.9916128,0.9960121,0.9915854
SLC6A1,0.9936454,0.99523586,0.9963011,0.99377084,0.99424624,0.9939752,0.99736154,0.99504113
GIGYF1,0.9999912,0.99996686,0.9998485,0.9997561,0.9995376,0.99963814,0.9998181,0.99958616
DYRK1A,0.9988272,0.99927104,0.9992534,0.9986608,0.9991332,0.9989736,0.9995457,0.99900925
CHD2,0.99730635,0.9979344,0.99839866,0.99733555,0.9974283,0.9974878,0.99878407,0.9972921
ASXL3,0.9841585,0.9875828,0.9896625,0.9832534,0.9845514,0.98403823,0.9923252,0.98483473
TAOK1,0.9922477,0.9939648,0.9951694,0.9920256,0.9925635,0.992459,0.9964259,0.99290085
DNMT3A,0.99600637,0.99690604,0.9978994,0.9964909,0.99655044,0.9967035,0.99851394,0.9966674
GRIN2B,1.005358,1.0041769,1.0033468,1.0054188,1.0051587,1.0049601,1.0024234,1.0049595
BRSK2,0.9998465,0.9999132,0.99995816,1.0000159,1.0002464,1.0001326,1.0000176,0.999362
KMT2A,0.98927414,0.99169815,0.9931525,0.9887878,0.9895433,0.989246,0.9949006,0.9896992
NF1,0.99673885,0.99746174,0.99803466,0.9968127,0.99700105,0.99690664,0.99854314,0.99683154
STXBP1,0.9952915,0.996345,0.99715626,0.99524117,0.99558043,0.995578,0.9979038,0.99580145
CUL3,0.9993807,0.99960244,0.9996157,0.9992888,0.9994924,0.99942786,0.9997475,0.99922585
MED13L,0.9979088,0.99833316,0.9990338,0.99840856,0.9984616,0.99846447,0.9993245,0.99842775
ANK2,0.98782766,0.9905267,0.99266475,0.98782605,0.98843956,0.98869014,0.99457014,0.9888145
MYT1L,0.98915285,0.9917389,0.9935527,0.98923886,0.9901524,0.99004245,0.9952901,0.9900677
RORB,1.006483,1.0047952,1.003381,1.0057335,1.0054018,1.0055299,1.0023818,1.0048618
TBL1XR1,0.9967844,0.9976168,0.9980501,0.99671066,0.9971206,0.9967686,0.9985714,0.9970775
TBR1,0.988778,0.991197,0.99363375,0.9893906,0.98994476,0.99005497,0.9954648,0.99164987
DYNC1H1,0.99179333,0.993627,0.994691,0.9913182,0.99202025,0.99173564,0.9960388,0.9920804
WAC,0.9918687,0.9937574,0.99503714,0.9917598,0.99221736,0.9921731,0.99633753,0.99242294
PHF21A,1.0011839,1.0010431,1.0008582,1.001209,1.001053,1.0012457,1.0007223,1.0016165
KDM6B,0.99519575,0.99631286,0.99716187,0.9953126,0.9957447,0.99572295,0.9979794,0.9955475
DDX3X,0.9942712,0.99554825,0.99671596,0.99453974,0.9946445,0.99475896,0.99759054,0.9948902
CTNNB1,0.99269164,0.9943474,0.99560237,0.9926851,0.99311674,0.9931661,0.99681354,0.993616
MED13,0.99234164,0.99402195,0.99527025,0.99235773,0.9929005,0.9927918,0.996539,0.9925935
ANKRD11,0.9906732,0.9927516,0.99385786,0.9900069,0.99076676,0.9904266,0.99540406,0.9907911
CTCF,0.99242026,0.9940493,0.99496204,0.9917435,0.9922051,0.992125,0.9962179,0.9927504
RFX3,0.99881566,0.9991632,0.99891007,0.99822646,0.99871004,0.9982453,0.99918795,0.9986751
ARHGEF9,1.0021472,1.0017354,1.0014818,1.002331,1.0022079,1.0021801,1.0011228,1.0018697
SHANK2,0.995507,0.99650645,0.9969191,0.99498796,0.9954001,0.99494797,0.99767584,0.99579763
DEAF1,0.9994425,0.9996145,0.999596,0.99940336,0.9995992,0.999084,0.99964595,0.99941385
SMARCC2,0.99418557,0.9955432,0.9962177,0.9937652,0.99437356,0.994252,0.99722046,0.99430984
TLK2,0.9977056,0.99833155,0.99835885,0.99738216,0.9977565,0.99728626,0.9987852,0.9974376
TCF20,0.9982275,0.99861974,0.99881184,0.9980387,0.99825644,0.99837255,0.9991375,0.9980309
CNOT3,1.0023676,1.0018659,1.0020778,1.0031819,1.0026076,1.0029154,1.0015962,1.0032264
SYNCRIP,0.9850822,0.98848546,0.9908461,0.98490036,0.9858325,0.9857328,0.9933063,0.98638844
SETD5,1.0001179,1.0001026,0.9997532,0.9996346,0.99968827,0.99959624,0.9997568,0.9994979
NAA15,0.9965222,0.99727166,0.9980643,0.9967791,0.9967295,0.99690735,0.9985774,0.99692607
SCN1A,0.99886096,0.9993176,0.9997338,0.99928695,0.99886405,0.99908537,0.99983644,0.9995426
EHMT1,0.9941727,0.9953598,0.99629396,0.99402684,0.9945152,0.9944545,0.99728763,0.9943619
TCF4,0.99136704,0.9932873,0.9947783,0.9913705,0.9916258,0.99147236,0.9960925,0.9922558
SRPRA,1.0020094,1.0014925,1.001142,1.0019445,1.001809,1.001699,1.0007906,1.0017347
MARK2,1.0034349,1.0027792,1.0014322,1.0025017,1.0028627,1.0022223,1.0010109,1.0018903
KMT2C,0.99052274,0.9925678,0.9939095,0.9900157,0.9905566,0.99052036,0.99543893,0.9910014
MBD5,1.002983,1.002135,1.0014663,1.0025284,1.0019532,1.0024862,1.0010382,1.0023564
NRXN1,0.9905594,0.9927249,0.994453,0.99075747,0.99122345,0.99114084,0.9958823,0.9915525
IRF2BPL,0.9884277,0.99103165,0.9928657,0.9883021,0.9888567,0.98852897,0.9946858,0.9895419
PHIP,0.99172723,0.99358606,0.9949385,0.9916888,0.9922558,0.99193496,0.9962214,0.99232936
NFE2L3,1.006496,1.0050135,1.0037196,1.0060972,1.0056249,1.0058882,1.0026941,1.0056028
SKI,1.0009067,1.0007187,1.0002512,1.0005058,1.0005633,1.0001758,1.0001421,1.0004106
PSMD12,1.0018744,1.0013591,1.0014635,1.0024569,1.0020554,1.002291,1.001121,1.002023
KCNB1,1.0065614,1.0052341,1.0042356,1.0068989,1.0065813,1.0064684,1.0031539,1.0057125
CSDE1,0.9930217,0.9946157,0.99570596,0.99285066,0.99326545,0.9933791,0.9968365,0.9935285
TSC1,0.9998894,1.0000064,0.99964726,0.9993916,0.99959576,0.9997884,0.9997939,0.99906623
DMWD,0.9927754,0.99433124,0.9956376,0.9929888,0.99322075,0.9931761,0.9967946,0.99316704
CLCN4,0.9915967,0.9934257,0.9949138,0.9915991,0.99208593,0.9923974,0.99634945,0.992671
MEIS2,0.99072945,0.9930987,0.99443626,0.990639,0.9914421,0.9917611,0.99609756,0.9914833
PBX1,0.9878402,0.9905757,0.99246156,0.987552,0.9883876,0.9882622,0.9944166,0.98873127
HNRNPD,0.9986696,0.9989672,0.9992912,0.9987997,0.9987998,0.99891096,0.9994863,0.9986285
BCL11A,0.99113995,0.993081,0.9944166,0.99078196,0.9912863,0.99133,0.9958403,0.9913871
TCF7L2,1.0004326,1.0005163,1.0005119,1.0006685,1.0002701,1.0006614,1.0004278,1.0003195
WDFY3,0.99178135,0.9935342,0.9947603,0.9914578,0.9919928,0.9918606,0.9960984,0.99222845
PHF3,1.001912,1.0015007,1.0012093,1.0018569,1.0018325,1.001715,1.0009005,1.0021944
SETBP1,0.99889845,0.99911934,0.9990617,0.9984698,0.9986088,0.9985795,0.99927723,0.998553
TGM1,1.0034795,1.0026977,1.002201,1.0036228,1.0034648,1.0033983,1.0016116,1.0030041
EBF3,0.9775616,0.9826256,0.98646665,0.97776294,0.97916317,0.97911346,0.9900111,0.97867686
PPP2R5D,1.0034453,1.0028465,1.0022352,1.0036008,1.003685,1.0032171,1.0016894,1.0030327
TAF4,0.9988617,0.9989841,0.9990649,0.99857795,0.9987221,0.998543,0.99928606,0.9987476
