,0,1
SCN2A,1.0786967,1.0201955
CHD8,1.0786967,1.0201955
ADNP,1.0786967,1.0201955
SHANK3,1.0786967,1.0201955
PTEN,1.0786967,1.0201955
SYNGAP1,1.0786967,1.0201955
MECP2,1.0786967,1.0201955
KDM5B,1.0786967,1.0201955
FOXP1,1.0786967,1.0201955
ARID1B,1.0786967,1.0201955
POGZ,1.0786967,1.0201955
ASH1L,1.0786967,1.0201955
KMT5B,1.0786967,1.0201955
SLC6A1,1.0786967,1.0201955
GIGYF1,1.0786967,1.0201955
DYRK1A,1.0786967,1.0201955
CHD2,1.0786967,1.0201955
ASXL3,1.0786967,1.0201955
TAOK1,1.0786967,1.0201955
DNMT3A,1.0786967,1.0201955
GRIN2B,1.0786967,1.0201955
BRSK2,1.0786967,1.0201955
KMT2A,1.0786967,1.0201955
NF1,1.0786967,1.0201955
STXBP1,1.0786967,1.0201955
CUL3,1.0786967,1.0201955
MED13L,1.0786967,1.0201955
ANK2,1.0786967,1.0201955
MYT1L,1.0786967,1.0201955
RORB,1.0786967,1.0201955
TBL1XR1,1.0786967,1.0201955
TBR1,1.0786967,1.0201955
DYNC1H1,1.0786967,1.0201955
WAC,1.0786967,1.0201955
PHF21A,1.0786967,1.0201955
KDM6B,1.0786967,1.0201955
DDX3X,1.0786967,1.0201955
CTNNB1,1.0786967,1.0201955
MED13,1.0786967,1.0201955
ANKRD11,1.0786967,1.0201955
CTCF,1.0786967,1.0201955
RFX3,1.0786967,1.0201955
ARHGEF9,1.0786967,1.0201955
SHANK2,1.0786967,1.0201955
DEAF1,1.0786967,1.0201955
SMARCC2,1.0786967,1.0201955
TLK2,1.0786967,1.0201955
TCF20,1.0786967,1.0201955
CNOT3,1.0786967,1.0201955
SYNCRIP,1.0786967,1.0201955
SETD5,1.0786967,1.0201955
NAA15,1.0786967,1.0201955
SCN1A,1.0786967,1.0201955
EHMT1,1.0786967,1.0201955
TCF4,1.0786967,1.0201955
SRPRA,1.0786967,1.0201955
MARK2,1.0786967,1.0201955
KMT2C,1.0786967,1.0201955
MBD5,1.0786967,1.0201955
NRXN1,1.0786967,1.0201955
IRF2BPL,1.0786967,1.0201955
PHIP,1.0786967,1.0201955
NFE2L3,1.0786967,1.0201955
SKI,1.0786967,1.0201955
PSMD12,1.0786967,1.0201955
KCNB1,1.0786967,1.0201955
CSDE1,1.0786967,1.0201955
TSC1,1.0786967,1.0201955
DMWD,1.0786967,1.0201955
CLCN4,1.0786967,1.0201955
MEIS2,1.0786967,1.0201955
PBX1,1.0786967,1.0201955
HNRNPD,1.0786967,1.0201955
BCL11A,1.0786967,1.0201955
TCF7L2,1.0786967,1.0201955
WDFY3,1.0786967,1.0201955
PHF3,1.0786967,1.0201955
SETBP1,1.0786967,1.0201955
TGM1,1.0786967,1.0201955
EBF3,1.0786967,1.0201955
PPP2R5D,1.0786967,1.0201955
TAF4,1.0786967,1.0201955
KCNQ2,1.0786967,1.0201955
CAPRIN1,1.0786967,1.0201955
DSCAM,1.0786967,1.0201955
GABBR2,1.0786967,1.0201955
PRKG2,1.0786967,1.0201955
UBN2,1.0786967,1.0201955
MEF2C,1.0786967,1.0201955
TRIP12,1.0786967,1.0201955
EP300,1.0786967,1.0201955
NR3C2,1.0786967,1.0201955
ARHGEF18,1.0786967,1.0201955
TNPO3,1.0786967,1.0201955
SMAD6,1.0786967,1.0201955
AMOT,1.0786967,1.0201955
AUTS2,1.0786967,1.0201955
NCKAP1,1.0786967,1.0201955
DLG4,1.0786967,1.0201955
ECPAS,1.0786967,1.0201955
PRKAR1B,1.0786967,1.0201955
FUBP3,1.0786967,1.0201955
GRIA2,1.0786967,1.0201955
CCDC40,1.0786967,1.0201955
GABRA1,1.0786967,1.0201955
TSC2,1.0786967,1.0201955
C1orf185,1.0786967,1.0201955
METTL23,1.0786967,1.0201955
HNRNPUL2,1.0786967,1.0201955
PAX5,1.0786967,1.0201955
ATF4,1.0786967,1.0201955
RERE,1.0786967,1.0201955
DHFR2,1.0786967,1.0201955
TMC4,1.0786967,1.0201955
FXYD5,1.0786967,1.0201955
EBAG9,1.0786967,1.0201955
ITGB5,1.0786967,1.0201955
INTS2,1.0786967,1.0201955
RAI1,1.0786967,1.0201955
FOXG1,1.0786967,1.0201955
PLEKHG6,1.0786967,1.0201955
MAVS,1.0786967,1.0201955
C1QC,1.0786967,1.0201955
TMEM116,1.0786967,1.0201955
SIN3A,1.0786967,1.0201955
ANP32A,1.0786967,1.0201955
PRR14L,1.0786967,1.0201955
CSNK2B,1.0786967,1.0201955
PMM2,1.0786967,1.0201955
PFN2,1.0786967,1.0201955
LMTK3,1.0786967,1.0201955
SPRY2,1.0786967,1.0201955
CMPK2,1.0786967,1.0201955
IQSEC2,1.0786967,1.0201955
RIPK1,1.0786967,1.0201955
TPK1,1.0786967,1.0201955
CASZ1,1.0786967,1.0201955
ZBTB45,1.0786967,1.0201955
NUDT17,1.0786967,1.0201955
FANCE,1.0786967,1.0201955
ZNF396,1.0786967,1.0201955
NR4A2,1.0786967,1.0201955
TBCEL,1.0786967,1.0201955
ADAM21,1.0786967,1.0201955
TCF3,1.0786967,1.0201955
AAAS,1.0786967,1.0201955
CELF6,1.0786967,1.0201955
INSC,1.0786967,1.0201955
ZMYND8,1.0786967,1.0201955
CLTC,1.0786967,1.0201955
TCHHL1,1.0786967,1.0201955
CTDSPL2,1.0786967,1.0201955
ZNF292,1.0786967,1.0201955
KCNQ3,1.0786967,1.0201955
RALGAPB,1.0786967,1.0201955
SRCAP,1.0786967,1.0201955
RAB11FIP4,1.0786967,1.0201955
ZNF865,1.0786967,1.0201955
CASKIN1,1.0786967,1.0201955
RANBP17,1.0786967,1.0201955
FBN1,1.0786967,1.0201955
ACTB,1.0786967,1.0201955
CNNM2,1.0786967,1.0201955
TSHZ1,1.0786967,1.0201955
UPF3B,1.0786967,1.0201955
PHF2,1.0786967,1.0201955
FMR1,1.0786967,1.0201955
MIB1,1.0786967,1.0201955
FADS1,1.0786967,1.0201955
FRMD7,1.0786967,1.0201955
LDB1,1.0786967,1.0201955
PCDH19,1.0786967,1.0201955
EIF3G,1.0786967,1.0201955
MYO1E,1.0786967,1.0201955
ZFAND5,1.0786967,1.0201955
CFAP410,1.0786967,1.0201955
BICRA,1.0786967,1.0201955
MYBL2,1.0786967,1.0201955
KIAA1958,1.0786967,1.0201955
GABRG2,1.0786967,1.0201955
SKIDA1,1.0786967,1.0201955
PSMA3,1.0786967,1.0201955
TTC37,1.0786967,1.0201955
PCYT1A,1.0786967,1.0201955
AP1G1,1.0786967,1.0201955
FEZF2,1.0786967,1.0201955
FGF19,1.0786967,1.0201955
MSL3,1.0786967,1.0201955
SON,1.0786967,1.0201955
DNAJC5,1.0786967,1.0201955
FBXO22,1.0786967,1.0201955
TNFRSF8,1.0786967,1.0201955
HDAC11,1.0786967,1.0201955
SSR2,1.0786967,1.0201955
ACTG1,1.0786967,1.0201955
PNN,1.0786967,1.0201955
RUNX1T1,1.0786967,1.0201955
APBB1,1.0786967,1.0201955
CERS4,1.0786967,1.0201955
CELF4,1.0786967,1.0201955
ZBTB14,1.0786967,1.0201955
ATAT1,1.0786967,1.0201955
RBBP5,1.0786967,1.0201955
G3BP1,1.0786967,1.0201955
WNT7B,1.0786967,1.0201955
BDP1,1.0786967,1.0201955
RNF217,1.0786967,1.0201955
CBX4,1.0786967,1.0201955
NME8,1.0786967,1.0201955
DCUN1D3,1.0786967,1.0201955
ENC1,1.0786967,1.0201955
UBB,1.0786967,1.0201955
NEO1,1.0786967,1.0201955
SLC4A10,1.0786967,1.0201955
BRF2,1.0786967,1.0201955
PSMD11,1.0786967,1.0201955
NR2F1,1.0786967,1.0201955
CASK,1.0786967,1.0201955
SARM1,1.0786967,1.0201955
TPST2,1.0786967,1.0201955
FPGS,1.0786967,1.0201955
QRICH1,1.0786967,1.0201955
LRP10,1.0786967,1.0201955
CD101,1.0786967,1.0201955
INTS7,1.0786967,1.0201955
SMAD4,1.0786967,1.0201955
STARD10,1.0786967,1.0201955
CNTNAP3,1.0786967,1.0201955
DHX37,1.0786967,1.0201955
GABRB3,1.0786967,1.0201955
NDNF,1.0786967,1.0201955
FARP2,1.0786967,1.0201955
SLF1,1.0786967,1.0201955
HDAC4,1.0786967,1.0201955
CNGB3,1.0786967,1.0201955
PCDHGA8,1.0786967,1.0201955
TSPAN4,1.0786967,1.0201955
FUK,1.0786967,1.0201955
SULT1A1,1.0786967,1.0201955
NTS,1.0786967,1.0201955
MAN1A1,1.0786967,1.0201955
FAM57B,1.0786967,1.0201955
RFX8,1.0786967,1.0201955
NACC1,1.0786967,1.0201955
ZSWIM4,1.0786967,1.0201955
PPCS,1.0786967,1.0201955
SUSD4,1.0786967,1.0201955
TMEM165,1.0786967,1.0201955
RIMBP2,1.0786967,1.0201955
PSMD6,1.0786967,1.0201955
ITPKA,1.0786967,1.0201955
MSL2,1.0786967,1.0201955
RNF146,1.0786967,1.0201955
NSD2,1.0786967,1.0201955
SOX11,1.0786967,1.0201955
SLC34A1,1.0786967,1.0201955
ADPGK,1.0786967,1.0201955
TCERG1,1.0786967,1.0201955
ZBTB18,1.0786967,1.0201955
TAF6,1.0786967,1.0201955
BCL11B,1.0786967,1.0201955
PPM1M,1.0786967,1.0201955
PUF60,1.0786967,1.0201955
CUX2,1.0786967,1.0201955
GPC5,1.0786967,1.0201955
SERPINI1,1.0786967,1.0201955
SATB2,1.0786967,1.0201955
CRISPLD1,1.0786967,1.0201955
ZMYM2,1.0786967,1.0201955
DBF4,1.0786967,1.0201955
ZMYND11,1.0786967,1.0201955
TNFAIP8L3,1.0786967,1.0201955
PCDHGA12,1.0786967,1.0201955
ARHGEF2,1.0786967,1.0201955
CFAP70,1.0786967,1.0201955
HPS6,1.0786967,1.0201955
JARID2,1.0786967,1.0201955
SNCA,1.0786967,1.0201955
KDM6A,1.0786967,1.0201955
ASB14,1.0786967,1.0201955
CALU,1.0786967,1.0201955
HNRNPL,1.0786967,1.0201955
KLHL25,1.0786967,1.0201955
AHDC1,1.0786967,1.0201955
CTR9,1.0786967,1.0201955
B9D1,1.0786967,1.0201955
SPAST,1.0786967,1.0201955
EIF4G2,1.0786967,1.0201955
LRRFIP1,1.0786967,1.0201955
TUBB2A,1.0786967,1.0201955
GGNBP2,1.0786967,1.0201955
ARHGAP44,1.0786967,1.0201955
CARD14,1.0786967,1.0201955
CIC,1.0786967,1.0201955
DIP2C,1.0786967,1.0201955
RIPOR3,1.0786967,1.0201955
CCNT2,1.0786967,1.0201955
ZC3H14,1.0786967,1.0201955
PER2,1.0786967,1.0201955
DCAF7,1.0786967,1.0201955
MAP2K7,1.0786967,1.0201955
AMOTL1,1.0786967,1.0201955
HBD,1.0786967,1.0201955
PSMC5,1.0786967,1.0201955
FOXP2,1.0786967,1.0201955
DACT1,1.0786967,1.0201955
PAPOLG,1.0786967,1.0201955
FBXW5,1.0786967,1.0201955
POTEH,1.0786967,1.0201955
CTB-186H2.3,1.0786967,1.0201955
