,0,1
SCN2A,1.1217955,1.1020889
CHD8,1.1217955,1.1020889
ADNP,1.1217955,1.1020889
SHANK3,1.1217955,1.1020889
PTEN,1.1217955,1.1020889
SYNGAP1,1.1217955,1.1020889
MECP2,1.1217955,1.1020889
KDM5B,1.1217955,1.1020889
FOXP1,1.1217955,1.1020889
ARID1B,1.1217955,1.1020889
POGZ,1.1217955,1.1020889
ASH1L,1.1217955,1.1020889
KMT5B,1.1217955,1.1020889
SLC6A1,1.1217955,1.1020889
GIGYF1,1.1217955,1.1020889
DYRK1A,1.1217955,1.1020889
CHD2,1.1217955,1.1020889
ASXL3,1.1217955,1.1020889
TAOK1,1.1217955,1.1020889
DNMT3A,1.1217955,1.1020889
GRIN2B,1.1217955,1.1020889
BRSK2,1.1217955,1.1020889
KMT2A,1.1217955,1.1020889
NF1,1.1217955,1.1020889
STXBP1,1.1217955,1.1020889
CUL3,1.1217955,1.1020889
MED13L,1.1217955,1.1020889
ANK2,1.1217955,1.1020889
MYT1L,1.1217955,1.1020889
RORB,1.1217955,1.1020889
TBL1XR1,1.1217955,1.1020889
TBR1,1.1217955,1.1020889
DYNC1H1,1.1217955,1.1020889
WAC,1.1217955,1.1020889
PHF21A,1.1217955,1.1020889
KDM6B,1.1217955,1.1020889
DDX3X,1.1217955,1.1020889
CTNNB1,1.1217955,1.1020889
MED13,1.1217955,1.1020889
ANKRD11,1.1217955,1.1020889
CTCF,1.1217955,1.1020889
RFX3,1.1217955,1.1020889
ARHGEF9,1.1217955,1.1020889
SHANK2,1.1217955,1.1020889
DEAF1,1.1217955,1.1020889
SMARCC2,1.1217955,1.1020889
TLK2,1.1217955,1.1020889
TCF20,1.1217955,1.1020889
CNOT3,1.1217955,1.1020889
SYNCRIP,1.1217955,1.1020889
SETD5,1.1217955,1.1020889
NAA15,1.1217955,1.1020889
SCN1A,1.1217955,1.1020889
EHMT1,1.1217955,1.1020889
TCF4,1.1217955,1.1020889
SRPRA,1.1217955,1.1020889
MARK2,1.1217955,1.1020889
KMT2C,1.1217955,1.1020889
MBD5,1.1217955,1.1020889
NRXN1,1.1217955,1.1020889
IRF2BPL,1.1217955,1.1020889
PHIP,1.1217955,1.1020889
NFE2L3,1.1217955,1.1020889
SKI,1.1217955,1.1020889
PSMD12,1.1217955,1.1020889
KCNB1,1.1217955,1.1020889
CSDE1,1.1217955,1.1020889
TSC1,1.1217955,1.1020889
DMWD,1.1217955,1.1020889
CLCN4,1.1217955,1.1020889
MEIS2,1.1217955,1.1020889
PBX1,1.1217955,1.1020889
HNRNPD,1.1217955,1.1020889
BCL11A,1.1217955,1.1020889
TCF7L2,1.1217955,1.1020889
WDFY3,1.1217955,1.1020889
PHF3,1.1217955,1.1020889
SETBP1,1.1217955,1.1020889
TGM1,1.1217955,1.1020889
EBF3,1.1217955,1.1020889
PPP2R5D,1.1217955,1.1020889
TAF4,1.1217955,1.1020889
KCNQ2,1.1217955,1.1020889
CAPRIN1,1.1217955,1.1020889
DSCAM,1.1217955,1.1020889
GABBR2,1.1217955,1.1020889
PRKG2,1.1217955,1.1020889
UBN2,1.1217955,1.1020889
MEF2C,1.1217955,1.1020889
TRIP12,1.1217955,1.1020889
EP300,1.1217955,1.1020889
NR3C2,1.1217955,1.1020889
ARHGEF18,1.1217955,1.1020889
TNPO3,1.1217955,1.1020889
SMAD6,1.1217955,1.1020889
AMOT,1.1217955,1.1020889
AUTS2,1.1217955,1.1020889
