,0,1
SCN2A,1.0263861,0.996083
CHD8,1.0263861,0.996083
ADNP,1.0263861,0.996083
SHANK3,1.0263861,0.996083
PTEN,1.0263861,0.996083
SYNGAP1,1.0263861,0.996083
MECP2,1.0263861,0.996083
KDM5B,1.0263861,0.996083
FOXP1,1.0263861,0.996083
ARID1B,1.0263861,0.996083
POGZ,1.0263861,0.996083
ASH1L,1.0263861,0.996083
KMT5B,1.0263861,0.996083
SLC6A1,1.0263861,0.996083
GIGYF1,1.0263861,0.996083
DYRK1A,1.0263861,0.996083
CHD2,1.0263861,0.996083
ASXL3,1.0263861,0.996083
TAOK1,1.0263861,0.996083
DNMT3A,1.0263861,0.996083
GRIN2B,1.0263861,0.996083
BRSK2,1.0263861,0.996083
KMT2A,1.0263861,0.996083
NF1,1.0263861,0.996083
STXBP1,1.0263861,0.996083
CUL3,1.0263861,0.996083
MED13L,1.0263861,0.996083
ANK2,1.0263861,0.996083
MYT1L,1.0263861,0.996083
RORB,1.0263861,0.996083
TBL1XR1,1.0263861,0.996083
TBR1,1.0263861,0.996083
DYNC1H1,1.0263861,0.996083
WAC,1.0263861,0.996083
PHF21A,1.0263861,0.996083
KDM6B,1.0263861,0.996083
DDX3X,1.0263861,0.996083
CTNNB1,1.0263861,0.996083
MED13,1.0263861,0.996083
ANKRD11,1.0263861,0.996083
CTCF,1.0263861,0.996083
RFX3,1.0263861,0.996083
ARHGEF9,1.0263861,0.996083
SHANK2,1.0263861,0.996083
DEAF1,1.0263861,0.996083
SMARCC2,1.0263861,0.996083
TLK2,1.0263861,0.996083
TCF20,1.0263861,0.996083
CNOT3,1.0263861,0.996083
SYNCRIP,1.0263861,0.996083
SETD5,1.0263861,0.996083
NAA15,1.0263861,0.996083
SCN1A,1.0263861,0.996083
EHMT1,1.0263861,0.996083
TCF4,1.0263861,0.996083
SRPRA,1.0263861,0.996083
MARK2,1.0263861,0.996083
KMT2C,1.0263861,0.996083
MBD5,1.0263861,0.996083
NRXN1,1.0263861,0.996083
IRF2BPL,1.0263861,0.996083
PHIP,1.0263861,0.996083
NFE2L3,1.0263861,0.996083
SKI,1.0263861,0.996083
PSMD12,1.0263861,0.996083
KCNB1,1.0263861,0.996083
CSDE1,1.0263861,0.996083
TSC1,1.0263861,0.996083
DMWD,1.0263861,0.996083
CLCN4,1.0263861,0.996083
MEIS2,1.0263861,0.996083
PBX1,1.0263861,0.996083
HNRNPD,1.0263861,0.996083
BCL11A,1.0263861,0.996083
TCF7L2,1.0263861,0.996083
WDFY3,1.0263861,0.996083
PHF3,1.0263861,0.996083
SETBP1,1.0263861,0.996083
TGM1,1.0263861,0.996083
EBF3,1.0263861,0.996083
PPP2R5D,1.0263861,0.996083
TAF4,1.0263861,0.996083
KCNQ2,1.0263861,0.996083
CAPRIN1,1.0263861,0.996083
DSCAM,1.0263861,0.996083
GABBR2,1.0263861,0.996083
PRKG2,1.0263861,0.996083
UBN2,1.0263861,0.996083
MEF2C,1.0263861,0.996083
TRIP12,1.0263861,0.996083
EP300,1.0263861,0.996083
NR3C2,1.0263861,0.996083
ARHGEF18,1.0263861,0.996083
TNPO3,1.0263861,0.996083
SMAD6,1.0263861,0.996083
AMOT,1.0263861,0.996083
AUTS2,1.0263861,0.996083
NCKAP1,1.0263861,0.996083
DLG4,1.0263861,0.996083
ECPAS,1.0263861,0.996083
PRKAR1B,1.0263861,0.996083
FUBP3,1.0263861,0.996083
GRIA2,1.0263861,0.996083
CCDC40,1.0263861,0.996083
GABRA1,1.0263861,0.996083
TSC2,1.0263861,0.996083
C1orf185,1.0263861,0.996083
METTL23,1.0263861,0.996083
HNRNPUL2,1.0263861,0.996083
PAX5,1.0263861,0.996083
ATF4,1.0263861,0.996083
RERE,1.0263861,0.996083
DHFR2,1.0263861,0.996083
TMC4,1.0263861,0.996083
FXYD5,1.0263861,0.996083
EBAG9,1.0263861,0.996083
ITGB5,1.0263861,0.996083
INTS2,1.0263861,0.996083
RAI1,1.0263861,0.996083
FOXG1,1.0263861,0.996083
PLEKHG6,1.0263861,0.996083
MAVS,1.0263861,0.996083
C1QC,1.0263861,0.996083
TMEM116,1.0263861,0.996083
SIN3A,1.0263861,0.996083
ANP32A,1.0263861,0.996083
PRR14L,1.0263861,0.996083
CSNK2B,1.0263861,0.996083
PMM2,1.0263861,0.996083
PFN2,1.0263861,0.996083
LMTK3,1.0263861,0.996083
SPRY2,1.0263861,0.996083
CMPK2,1.0263861,0.996083
IQSEC2,1.0263861,0.996083
RIPK1,1.0263861,0.996083
TPK1,1.0263861,0.996083
